Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B2_1,B2_2,B2_3,B2_4,B2_5
Beta_2.10,M521,4.32292436313076,2.34641371090269,0.924199297478069,0.460735649388846,0.222866682603612,3.50720520174056,0,3.03464120437183,0.996271645121547,0.361455723756923
Beta_2.10,M522,4.27134181249721,2.29915552343922,0.935513040630921,0.484757602004446,0.241924394849838,3.30044882946021,0,2.74083991478113,1.00793990710109,0.389834939968963
Beta_2.10,M523,4.2913660618952,2.33317583068106,0.98577275845448,0.534017408758929,0.28133993010429,3.02252990668883,0,2.69556571844207,1.06017104239851,0.40548552556112
Beta_2.10,M524,4.33847044664901,2.37095772872155,0.999069344932246,0.548580242856404,0.293939631856178,2.80090032429277,0,2.70017348535684,1.05986682625317,0.38946729069855
Beta_2.10,M525,4.38914077896654,2.42983101690471,1.03450304207176,0.580585336578504,0.319742608492153,2.67316748137382,0,2.73196410006167,1.0267265757811,0.357840237952436
Beta_2.10,M526,4.43926866209053,2.47186587937377,1.06042203068537,0.611305665231935,0.347071161749287,2.57499811796391,4.41450259621949,2.85439399865458,0.977508356592676,0.318716867755165
Beta_2.10,M527,4.47985187160357,2.50782647568458,1.09486762258293,0.653280817228986,0.381801278486625,2.4832281158777,0,2.82136677666954,0.942218719081647,0.305420469044942
Beta_2.10,M528,4.46011833965878,2.47329787843478,1.09418210205416,0.668493176200801,0.402375746241342,2.37625955898757,4.32696738323429,2.75901652917071,0.942186108186308,0.300274974167411
Beta_2.10,M529,4.58585850174553,2.49492610249222,1.10003483467719,0.695156524123699,0.426430905652983,2.28986989612125,0,2.66245817840911,0.949618115495556,0.290637162396315
Beta_2.10,M530,4.77977679630643,2.63028687042085,1.16884403255567,0.739561311876302,0.459130863984616,2.35030395415973,4.27196897977243,2.60509803760358,1.015714962131,0.313457060063521
Beta_2.10,M531,4.9307243639866,2.81015258966154,1.23587183139516,0.779620564962193,0.485248566962474,2.32532080991987,0,2.59210138268675,1.0806742079992,0.32529303483869
Beta_2.10,M532,5.106160904311,3.0294759975309,1.29969641001049,0.80742050247816,0.499404628439029,2.22633679967896,0,2.63762009684232,1.14485477905873,0.330522634175879
Beta_2.10,M533,5.2321767485374,3.18137770011517,1.35207062212494,0.82178695576156,0.505533674824846,2.04412189947213,4.03751866886893,2.6485040618632,1.18836095649868,0.324700897909786
Beta_2.10,M534,5.29055744070382,3.14889189158578,1.3373646994558,0.807024548585801,0.501355609142793,1.75092761671361,0,0,1.04749995566392,0.291950478501045
Beta_2.10,M535,5.35129783894318,3.0822135730037,1.29460693717534,0.789202649403666,0.493343481340137,1.47397761919195,0,2.73985570737678,0.981589978375265,0.260862727938276
Beta_2.10,M536,5.48139057855633,3.10803157422902,1.27212382423091,0.787863423657154,0.487631436345728,1.49497934399913,0,2.71521545435245,0.960743498401694,0.291953389778052
Beta_2.10,M537,5.63222201160235,3.17905051101396,1.26769894294434,0.798345651196957,0.478768360529147,1.54815651591928,3.52307213863379,0,0.971884729315138,0.323262033413894
Beta_2.10,M538,5.88414799173478,3.46494443589284,1.32812858860522,0.822385360768351,0.48480193485265,1.65348521472173,0,2.57907831023978,1.04951359089074,0.329934488505406
Beta_2.10,M539,6.02993803316031,3.68102980517922,1.47288687326698,0.82579608095378,0.504755470158877,1.60407634140994,0,2.60341715685011,1.02764852469996,0.333094850416026
Beta_2.10,M540,6.03190626934775,3.86783291863212,1.61137068366832,0.8364530332579,0.502689449455894,1.56647276395724,3.43603104486146,0,0,0.339660168200441
Beta_2.10,M541,5.98328447702456,3.96416534061411,1.75634269627733,0.893121158002176,0.513121540268098,1.61467018975477,3.28590712691069,0,1.06910884188804,0.360721533735678
Beta_2.10,M542,5.72602962800731,3.67091484967882,1.62663728311782,0.664435805747333,0.258606719953422,1.72613604751928,0,2.48296847908493,1.13384750190861,0.393684551350238
Beta_2.10,M543,5.66361228051535,3.62996391570553,1.69305102621388,0.720855671558188,0.301286120804855,1.84602790426359,3.43394621128449,0,1.250295345559,0.447753785106669
Beta_2.10,M544,5.56690395587423,3.43742885613597,1.62945417342511,0.71536929756964,0.328979751015241,2.08698724626141,0,2.91119846979496,1.36854928838756,0.550532227873442
Beta_2.10,M545,5.49503546854325,3.15026074646835,1.4738811331631,0.647481101568658,0.34209562916532,2.31931476261972,0,3.08115292838844,1.4776295339911,0.630850403663507
Beta_2.10,M546,5.20734443031153,2.87620340550655,1.0798148928657,0.470228112275974,0.206494447070317,2.57665852145706,4.32678513356914,3.15086411998605,1.58560043387635,0.72768961142708
Beta_2.10,M547,5.0877034026404,2.88133341190225,1.09841828354352,0.509281068473778,0.2354164963285,2.82406976570527,4.63095206407371,3.31007484258727,0,0.810849459458515
Beta_2.10,M548,4.86139552631642,2.75694295440861,0.996546188960104,0.376522859502956,0.121861634937428,3.15176550583463,5.06170930348932,0,1.8151468575339,0.87481781740335
Beta_2.10,M549,4.74112256749238,2.68975138265859,1.02143897381132,0.394520685051902,0.133004044043739,3.58698846139682,0,0,1.91814820705159,0.938201159214022
Beta_2.10,M550,4.60898687714957,2.59401485169994,0.96572992625581,0.37728373546972,0.142938558242154,4.01317059882619,6.05996880989807,4.02514756732338,1.9514275476205,0.950033477921985
Beta_2.10,M551,4.54599007349687,2.4475612658762,0.927153278632829,0.385666528208441,0.164767815518129,4.25249612598866,6.16200164226403,0,1.88791796969043,0.892589786390149
Beta_2.10,M552,4.53360819709208,2.47943646183591,0.895713062808424,0.409462185403948,0.190445593258783,4.24235907839929,6.01951413244308,0,1.64464961787625,0.741364046178576
Beta_2.10,M553,4.53864567514637,2.52058490537454,0.914204473250942,0.450008033483011,0.225286438833477,4.0230442975315,0,3.31461360896036,1.3904743330759,0.588115773885652
Beta_2.10,M554,4.42547078810346,2.34336793508555,0.73582644790652,0.263039566398396,0.0839399898473381,3.63469340525647,5.14109041741162,2.98625520698456,1.19193129356127,0.492229498474429
Beta_2.10,M555,4.55263336076348,2.50014355899882,0.835736533852769,0.3306279505536,0.129567597320171,3.17517744013877,4.75762313171793,2.86065803354087,0,0.494637771558398
Beta_2.10,M556,4.70893401100526,2.6408576133166,0.876266877642098,0.398606370774432,0.182091536830792,2.79907119760173,0,2.98931519192611,1.16188327363767,0.502554569826175
Beta_2.10,M557,4.84342622000257,2.72218888363797,0.964592791082302,0.455261163844119,0.233311496341224,2.77072475398451,0,3.15523615718843,1.23669530103033,0.49090555690146
Beta_2.10,M558,4.82676882149231,2.64526561944315,0.929770337171961,0.401951650944919,0.188147137477605,2.82112865091438,4.96404956577009,3.26192447283257,1.26711133654733,0.460595848761306
Beta_2.10,M559,4.90490148127283,2.81698247802194,1.03529689611992,0.55311915283548,0.286506509727179,2.85273838649793,5.06073879568305,3.3274822775549,1.26033808345662,0.402130944994709
Beta_2.10,M560,4.9963248870898,3.02614371019461,1.15098181113619,0.702383743408169,0.382661908799949,2.88915315627075,0,0,1.20466561088048,0.353980118564127
Beta_2.10,M561,5.09716852856162,3.15379997294606,1.21733491655738,0.714204368645191,0.440063861573648,2.79654177965091,4.96483931625214,3.38381343310899,1.10814182159524,0.329576494465875
Beta_2.10,M562,5.21565090928758,3.2400321613442,1.26425903716442,0.753903626333574,0.483668244646261,2.63418999272353,4.79807362025741,3.33395735079874,1.05410841333151,0.309426738489811
Beta_2.10,M563,4.92988923894688,2.79846285337472,0.865843402936884,0.383220496005253,0.156157928786672,2.5152375354831,4.65850062357911,3.27092495441669,0.994081433869536,0.287890889403552
Beta_2.10,M564,4.8879169190314,2.6453984499262,0.878621749304156,0.403191322001306,0.169612682354524,2.3932433526121,4.55765270350591,3.25406521181678,0.92364989095248,0.251502957742719
Beta_2.10,M565,4.90974647126983,2.60584554851633,0.852789490478465,0.394289206954427,0.175616741557752,2.22900261714823,0,3.15693800650843,0.888275846037796,0.222392730750604
Beta_2.10,M566,5.02231167181277,2.60688929975949,0.829312036485479,0.403622050224844,0.192425980340101,2.04591017340016,0,0,0.872847144612524,0.199502914911007
Beta_2.10,M567,5.21204871859488,2.66903545041759,0.880238419219323,0.446235189500772,0.222312890607454,1.99644923085153,0,3.09523643540396,0.870757651144701,0.209450596937703
Beta_2.10,M568,5.26438475591125,2.72246634305869,0.93496048010713,0.479779425113087,0.243373201745647,1.89435513359796,4.12121407534051,3.04869985820577,0.825940926595794,0.193928875932379
Beta_2.10,M569,5.38294126978416,2.89338268940865,1.01668283261757,0.516073113532777,0.26335406355488,1.93405805145097,0,2.88305493376017,0.805802141881284,0.186337873649214
Beta_2.10,M570,5.52935601272059,3.0468284918385,1.15285494005889,0.58331334090119,0.302487781721825,1.99342200024507,4.01452082290485,0,0.804604770805607,0.183145012637097
Beta_2.10,M571,5.69465538174748,3.27036680430006,1.31940191184871,0.656052302308661,0.334307557857153,2.05955196706466,0,2.71036339009088,0.854956845046593,0.205537439647174
Beta_2.10,M572,5.87610062825438,3.59184795801108,1.52495388850297,0.759919295174206,0.372694521644797,2.18654090363427,0,2.84438000236322,0.935717988106556,0.239848073139043
Beta_2.10,M573,6.09761515686508,3.89785709274636,1.76975381989089,0.906257144709578,0.443109814012784,2.29041714467797,0,2.94840589602079,1.01855858887611,0.27174267199363
Beta_2.10,M574,6.14787779452777,4.01458305414235,1.94101570396205,0.984602925925681,0.480073572054079,2.28914553578637,0,2.80219359160693,1.04579710408925,0.29138966478759
Beta_2.10,M575,6.10302911247934,4.06012054779123,2.0738218183092,1.0559995648392,0.516293814500693,2.21625703255112,0,2.73731398437817,1.07536173822932,0.303087910336814
Beta_2.10,M576,5.94074958119629,4.05724909042666,2.0775670235658,1.05645169034628,0.511389889700929,2.14888099009829,0,2.8203133146736,0,0.329077692032046
Beta_2.10,M577,5.59502808714858,3.76119589690968,1.93015391637985,0.963239678741857,0.47840250784625,2.26887888869469,0,3.02333640714129,0,0.366272812333081
Beta_2.10,M578,5.20715839208201,3.20514112644707,1.75404400217089,0.889256107593548,0.463095265289677,2.5495292840302,0,3.20785255506724,1.47235071858884,0.454621259444788
Beta_2.10,M579,4.94972962637811,2.89609235273051,1.53031444822103,0.83528195420932,0.440356751116489,3.0695276389332,0,3.36169454119678,1.59671382196159,0.593494532020925
Beta_2.10,M580,4.79767558284967,2.69631441504316,1.27003732284276,0.782190625589493,0.425006075899655,3.45234571327995,0,3.61667413688238,1.72316723998676,0.733066777805149
Beta_2.10,M581,4.6123541745655,2.50010231269823,1.07327462428706,0.739247766831511,0.415886312808582,3.65873043622946,0,3.85304927267013,1.72151838393114,0.727257146306726
Beta_2.10,M582,4.5431440559155,2.49157433120641,1.02733755807131,0.669891252721213,0.416564118036536,3.95116904279991,6.00883490635385,4.07526988528532,1.75295093734509,0.757641724075399
Beta_2.10,M583,4.58016232717763,2.4876263338292,1.04421393106919,0.609322154914593,0.434248701313244,4.36883592028578,0,4.2746070765807,0,0.881673150461259
Beta_2.10,M584,4.65105820105412,2.50467475923669,1.0437262971804,0.617214510806156,0.451176092464828,4.51256014780468,6.41965862258277,4.4397199478515,2.08044278810564,0.932398285331026
Beta_2.10,M585,4.74598133695847,2.63897176647924,1.0144656893788,0.628808395087573,0.463478555101031,4.44681580239499,0,0,2.07784175382979,0.885657372566685
Beta_2.10,M586,4.41540036762509,2.34215985164056,0.567213247775875,0.139187835701648,0.0364134634378934,4.31432508225535,0,4.47913636785569,1.91156755393659,0.735893307670993
Beta_2.10,M587,4.58392055188784,2.53598366290702,0.69359504935012,0.208773170650364,0.0725362653978099,4.09881227930938,0,4.23729675934029,1.68442853983371,0.631907786909716
Beta_2.10,M588,4.75131027291728,2.62220864098755,0.819858449393964,0.294478113899402,0.119952671131117,3.89322449343121,6.02225251050814,0,1.58509843381699,0.614023663682522
Beta_2.10,M589,4.89183118118281,2.69373292498727,0.927416250252787,0.368373475146839,0.164146014806416,3.56540829416757,5.661966056261,3.75846416192493,1.50510510590374,0.575510918697226
Beta_2.10,M590,4.99441535436758,2.85167716243142,0.921219398519455,0.399325429629439,0.188690837305093,3.19635581605573,0,0,1.41125041111142,0.524833641554609
Beta_2.10,M591,5.06237435292486,2.91408256930071,0.948992590660983,0.437869263164042,0.22284284393845,3.0063269338148,4.98271639864021,3.41569123016584,1.35672498729704,0.472220464716358
Beta_2.10,M592,4.82762269962626,2.53394497915931,0.585143190816429,0.143714803737099,0.0255981414594562,2.7705315005962,0,3.33924134298294,0,0.444347353075024
Beta_2.10,M593,4.89689722912097,2.49319052959543,0.574645824948985,0.144612475237672,0.0279633686536335,2.6859261666118,0,3.39505857079066,1.32588072282899,0.486807717013953
Beta_2.10,M594,4.99010305896443,2.61123821914834,0.608221034368821,0.173498048612921,0.0428946572569276,2.72791479699401,4.72757959942824,3.52543163057334,0,0.529839381490466
Beta_2.10,M595,5.10967401988323,2.61822225114594,0.651315451678452,0.212090480988534,0.0655906135892022,2.80000205905187,0,3.59668369358976,1.40149025129198,0.511780145607175
Beta_2.10,M596,5.07858168201662,2.5737080303412,0.57160279349339,0.15124649189918,0.0339689675588787,2.83381249447832,4.93646095847642,3.56632269993888,0,0.455659443271595
Beta_2.10,M597,5.03230586931369,2.60592295473052,0.5390219840395,0.146170287098141,0.0365578626739023,2.71513543879796,0,3.54944281648796,1.2627215982781,0.373576469877178
Beta_2.10,M598,5.12235231924624,2.76481438699806,0.616728552059552,0.190526068470469,0.0557298529171341,2.68677370121407,4.8619645450131,3.43363375664631,1.17711418989131,0.320073347074648
Beta_2.10,M599,5.19758386142685,2.79016616258644,0.744249046585246,0.278414079852172,0.104714472609613,2.59918349280313,4.57364323476452,3.34626589391764,0,0.303013151941251
Beta_2.10,M600,5.16378320941854,2.63932505719531,0.75988221445365,0.252768525352004,0.0796739950321337,2.25843340203364,4.33541489393119,3.23378255278528,0.999731058956526,0.259754885557878
Beta_2.15,M300,5.68563917503628,3.93470266697111,2.6169950483043,1.67128062030722,1.04567886443158,2.56101848789001,0,2.70578749137165,0.9029562555138,0.249201196352028
Beta_2.15,M301,5.60048868007452,3.8183887604576,2.37883866621596,1.52315563096734,0.916862790696312,2.45693267389822,3.89328761028507,2.72510660170143,0.971969728811472,0.268358434510944
Beta_2.15,M302,5.54481437611954,3.7977234725511,2.33284163322985,1.47889809414409,0.888709887988206,2.35697894046182,0,2.71832909014308,0.941477250401087,0.264238545439679
Beta_2.15,M303,5.32258034869176,3.66900780614137,2.25917313829426,1.41077645994128,0.8489012260332,2.1493871085017,3.54351963197119,2.62580398713757,0.852269852052808,0.250190611910278
Beta_2.15,M304,4.98476294228075,3.41073451839943,2.15334726661936,1.33590540832827,0.818439602583854,1.92394684527049,3.1389028889366,2.46041897389701,0.806493692841669,0.257797006933646
Beta_2.15,M305,4.76739933529919,3.04253413477365,1.91841156855363,1.25392897117528,0.78903946882848,1.85548098665912,2.81136906429336,2.19652804099494,0.774000843390596,0.265346350813218
Beta_2.15,M306,4.70653698868628,2.89143889283713,1.74024376209621,1.20259662346554,0.752651513234054,1.75741081274937,0,2.14707584736804,0.755600199654694,0.266564575422367
Beta_2.15,M307,4.74532836789696,2.76929385416335,1.58325874816372,1.15074854701139,0.716488434588855,1.65038562630362,2.62275310154866,2.17657693182494,0.745725942620002,0.261579307601182
Beta_2.15,M308,4.84519805747044,2.77690504825312,1.50004666661301,1.08309136722199,0.688794540629378,1.58566051494815,2.49718552143157,2.12027859681075,0.710438819804806,0.250508044726849
Beta_2.15,M309,0,2.81931682019076,1.50679416432021,0.996651939812674,0.663134776502594,1.55009558776936,2.49398581037517,0,0.687537406878097,0.227418016992578
Beta_2.15,M310,0,2.89059021101646,1.52020830951692,0.98908926044393,0.646789298076077,1.50982067288979,2.48626172589245,2.01764467651658,0.634819477683302,0.180547450718899
Beta_2.15,M311,0,3.01398625631567,1.55385809947882,0.997854706612121,0.649585573609627,1.52771717718053,2.52915173125918,1.9904041814412,0.557846629887962,0.123500903161645
Beta_2.15,M312,5.08276425104455,2.72560980312406,1.17767429915234,0.573851668871478,0.24952053421078,1.51296097248834,2.52264242753073,1.99492328775758,0.537199017951731,0.115156331787685
Beta_2.15,M313,5.14753483805067,2.84491698974379,1.22138725913751,0.588741864124019,0.254330595215207,1.40982753254341,0,1.99135650428254,0.515498907789768,0.116270117052459
Beta_2.15,M314,0,3.011478262106,1.29570649440846,0.604480719384637,0.256992564756167,1.36799861763811,0,2.0046666311326,0.518261317342288,0.136219376778611
Beta_2.15,M315,0,3.12242499970018,1.36229461121695,0.617981483110469,0.257180625390405,1.26440796624876,0,2.01905574218154,0.569909013221014,0.158468746203056
Beta_2.15,M316,5.38010147925881,3.21396297601605,1.41315000008765,0.627090968361465,0.255859429569802,1.14083218764244,0,2.07237576719965,0.649735257894428,0.195357597692863
Beta_2.15,M317,5.41798821638099,3.30245163167531,1.47130034873655,0.639262901081183,0.255931705883617,1.15657343339462,2.1187739696011,2.29041779219109,0.719969246165867,0.265252989676978
Beta_2.15,M318,5.42878084722766,3.30766014298117,1.50254697777195,0.640265003592217,0.256385703640882,1.41388254971869,2.31278435279026,2.43821743708359,0.804345479566463,0.367530321455254
Beta_2.15,M319,5.29164460581657,3.1269858676463,1.36596093187271,0.583506307048286,0.2490712478395,1.64557815651428,0,0,0,0.400378251193302
Beta_2.15,M320,5.02920864295564,2.85265093620418,1.29363366999795,0.614836588203162,0.278185051350565,1.8739856983746,0,2.73686553200257,0.955691589356541,0.423545116564097
Beta_2.15,M321,4.75927685723149,2.73633024579249,1.2364602790614,0.552208403065393,0.231742308086662,2.06077108944661,3.36366763364535,2.90607889165372,0.995999844212227,0.437477579744174
Beta_2.15,M322,4.78286734566698,2.7308227074852,1.23637629222991,0.554324271464553,0.235543972367561,2.29965882537303,0,3.09478137583783,1.04789329887843,0.460847119497713
Beta_2.15,M323,4.80983157151108,2.77745095372862,1.26009237899895,0.592520322866959,0.258700951977334,2.28666380870448,0,3.18332342099889,1.05681097393133,0.460008133448027
Beta_2.15,M324,4.91088718398292,2.94161130898681,1.32659800623036,0.619971617259377,0.263938809744602,2.40531397851516,0,0,1.10609277546539,0.442264349543896
Beta_2.15,M325,5.03532625271624,3.13854591375922,1.48156616875861,0.684269016777021,0.286908998882118,2.74402187436286,0,3.53315488874085,0,0.460752892023273
Beta_2.15,M326,0,3.33286370921546,1.66371152040216,0.78154679314289,0.325958386898331,2.98159168156609,4.32035276968559,3.60668766906962,1.20637637118386,0.500141267419898
Beta_2.15,M327,0,3.44464649596536,1.81108488157515,0.866718442766589,0.361371679406224,3.03429245243375,4.26288945768818,3.57300557612655,1.17639946666561,0.505936519474469
Beta_2.15,M328,0,3.50159235370899,1.88851688887543,0.891726899655222,0.370952674703841,2.96017258016062,4.16029442149012,3.50030673934531,1.15000291435538,0.469970526689692
Beta_2.15,M329,0,3.52200639094736,1.91958101250854,0.908243424931441,0.382754883762608,2.91088341887301,0,3.41955124240372,1.14772943711758,0.423388915518985
Beta_2.15,M330,0,3.54258080997328,1.96496899099095,0.976645478878648,0.444170080698295,2.93740247844596,0,3.29459733295403,1.11179412680861,0.388824194714473
Beta_2.15,M331,5.14294183750749,3.32695362636305,1.88339893910336,0.932421444238883,0.413657718168834,2.85738459173103,0,3.18861183759497,1.04624063186015,0.357017390356834
Beta_2.15,M332,5.0829557487106,3.2789008369223,1.8470713250943,0.937623458746164,0.419688329239828,2.76809413949215,0,3.08427246401093,1.05305751361,0.36717859138126
Beta_2.15,M333,5.02649750311427,3.28926944812428,1.80255628016087,0.933304215146167,0.421134799823222,2.73302413508263,0,2.97892974968435,1.10017561442866,0.381133517340725
Beta_2.15,M334,4.99116365401412,3.34515821651167,1.8203641680001,0.952168200557657,0.445190224959872,2.77797936669442,0,3.00662883716402,1.14730854520695,0.396856488025685
Beta_2.15,M335,4.89598345375884,3.34066865041597,1.82262562806336,0.954641358291132,0.461791121495684,2.75451446642909,0,3.02207796889666,1.16169806527437,0.389390370066897
Beta_2.15,M336,4.85812586096631,3.29865193676119,1.83399315612628,0.964093864463797,0.484648142295297,2.66216272255802,0,3.04033035624674,1.16400825702626,0.379510508558798
Beta_2.15,M337,4.92183307150151,3.27041461814206,1.84751252502204,0.974103401501154,0.500724954925863,2.59079391698095,0,3.05378334204444,1.17519987662591,0.377211361194256
Beta_2.15,M338,5.02267121307686,3.32150938932146,1.85018499107653,1.0143231725924,0.540073191485912,2.60496451004642,0,3.024733189274,1.17554190605811,0.386848605806645
Beta_2.15,M339,5.08535728341053,3.26819777172714,1.87448851640893,1.03979185397298,0.565783486243214,2.61148012638953,0,2.92279674483589,1.15417298698214,0.401345985843319
Beta_2.15,M340,0,3.21120335082409,1.86329524369897,1.08870308890459,0.58781473403104,2.60871102930359,0,2.96577604618101,1.15820237544625,0.410395077184673
Beta_2.15,M341,0,3.26158167121489,1.87604286353744,1.21853373300473,0.675434173726441,2.59308711550553,0,2.99781544694385,1.13667240040724,0.407756115653279
Beta_2.15,M342,0,3.34293118464583,1.91737066340912,1.31443567307602,0.767777612313781,2.65459751805562,0,3.04041079476034,1.12074049442093,0.404552108647985
Beta_2.15,M343,0,3.38361553942008,1.96821888562073,1.28682021730422,0.811139854076807,2.76014591844676,0,3.09880790038447,1.14661762367145,0.403187541673962
Beta_2.15,M344,0,3.45147650180257,2.02689631910188,1.32025156323207,0.85320257945007,2.77328855945398,0,3.10455120817663,1.17384920126201,0.413215566880073
Beta_2.15,M345,5.50126896127115,3.5797688056382,2.08600871582143,1.35194220880748,0.882045780947727,2.73688875652262,4.1147548531498,3.06227697088809,1.15015221992739,0.389703937423644
Beta_2.15,M346,5.51422885714099,3.58308871265451,2.01890328155562,1.23482370163316,0.753875913331588,2.68138263169082,0,2.96922005306652,1.09039503506926,0.335870074789529
Beta_2.15,M347,5.67628764386227,3.7394363899196,2.09154331972036,1.26006886745868,0.767872771629431,2.58154269652468,0,2.92374642312943,1.00430972205279,0.270963310230387
Beta_2.15,M348,5.79598591464046,3.90033938309317,2.13771640733303,1.27713434844278,0.777043486228018,2.52054011690878,0,2.86649492918072,0.974667287163393,0.264354993135181
Beta_2.15,M349,5.74467391749425,3.85394274406237,2.09646591719944,1.24183086576428,0.759754896065439,2.1970036316996,0,2.70390354453991,0.882527085331023,0.244182523165195
Beta_2.15,M350,5.67890770120472,3.63521191940357,2.00806379456569,1.20010982290728,0.741429469237492,1.86215123202613,3.2870498748781,2.52288315886365,0.809016699591646,0.2185528687178
Beta_2.15,M351,5.56241652041058,3.4523334293996,1.87802679995895,1.16663947825327,0.719947687547036,1.76969879957587,0,2.34880210328203,0.743953559771334,0.200001368977468
Beta_2.15,M352,5.46646675909937,3.31656135032566,1.74620398501375,1.13414307014376,0.689478719171314,1.82833939912056,0,2.32944702151771,0.723435473988618,0.200191916862985
Beta_2.15,M353,5.44243635621751,3.22561191873025,1.66790158562007,1.09785644354682,0.656737318519721,1.90835236997536,0,2.34042091638267,0.738935787186711,0.228270527226026
Beta_2.15,M354,5.41436630820037,3.19061363613459,1.61737501796357,1.05540098602971,0.630224424834514,1.96227954159498,0,2.39467632713457,0.758415761239271,0.237548906649632
Beta_2.15,M355,5.49479198765175,3.2754127524828,1.67890020028677,1.00573487162004,0.619620708409914,2.01119205666543,0,0,0.765676971628646,0.2371224875051
Beta_2.15,M356,5.58858975797071,3.38622260647754,1.75247964737323,1.01452172774782,0.614554606714334,2.03676250693824,3.46152612146173,0,0.734523152500383,0.207766678136419
Beta_2.15,M357,0,3.4847492627877,1.77541530118775,1.0196479698534,0.613320767528436,1.97539618774907,3.283276991723,2.42248783196991,0.650249473351844,0.164563451433088
Beta_2.15,M358,5.26147832583619,3.13447699944452,1.31759984060884,0.522438568229553,0.16621085290328,1.88791456118873,3.13136617566746,2.2468161811364,0.547012911557286,0.113883554679342
Beta_2.15,M359,5.2940482759647,3.17822079648683,1.36953093096131,0.52529561905806,0.162457083272919,1.77102651698851,2.97277758215498,0,0.474458848517722,0.0894122768957679
Beta_2.15,M360,5.30122833989386,3.17956635309107,1.4427661487448,0.554304135697735,0.179881602513151,1.68810267326589,0,2.01100789522239,0.457973069701556,0.109251415689847
Beta_2.15,M361,0,3.16276303024857,1.53196697834102,0.630095636452221,0.236151169204989,1.62682719668795,0,1.91950188672629,0.513994474973562,0.150968290552081
Beta_2.15,M362,5.32596886662812,3.11694296381906,1.47134623863802,0.655817038991031,0.260241049296396,1.53144273666195,0,0,0.647847147443216,0.214577566390382
Beta_2.15,M363,5.33051931878565,3.17085375104735,1.47584403915826,0.686996343447162,0.287770651046931,1.50544828463389,0,2.28086469716613,0.772576955733004,0.306864724105692
Beta_2.15,M364,5.2802178502776,3.1597666061995,1.43754129588149,0.63921727939646,0.242719831422879,1.69845339650464,2.97468989109805,0,0.884700858726217,0.412586625537209
Beta_2.15,M365,5.0368258464712,2.9179031812056,1.20553374942098,0.466108809198653,0.146938072249419,1.8787792781433,0,0,0.966205402654648,0.454829098619608
Beta_2.15,M366,4.78783273124279,2.64691667588826,1.13026328303336,0.453745601550921,0.150674159339156,2.22572108170972,0,0,1.05716379414225,0.487715272532758
Beta_2.15,M367,4.67648519566387,2.60141990923163,1.13758580187775,0.471535112617847,0.166243846904334,2.34579674218244,0,0,1.07006309432817,0.492041964427981
Beta_2.15,M368,4.75455379477324,2.58436862084509,1.1616644900909,0.501227587548202,0.187449044245512,2.36790824563402,0,0,1.06569469574101,0.478383173467583
Beta_2.15,M369,4.88123476869311,2.67603262224072,1.17165724375158,0.539922212101696,0.215307504853258,2.23868166511437,0,3.13620836528421,0,0.457284299517828
Beta_2.15,M370,5.06705644089647,2.78095733713962,1.22261854717791,0.592389347799232,0.255727427967205,2.35700041778601,0,3.30877383110148,1.12005125636748,0.480375378256095
Beta_2.15,M371,5.11913601912505,2.758879221695,1.14373068737906,0.509959197692824,0.19416493835782,2.42368851186404,0,3.21813048542415,1.15981694970149,0.505171860130578
Beta_2.15,M372,5.19335818623625,2.83237710218827,1.16841475526552,0.520882313988506,0.201411584466499,2.37737146206608,4.10722316770839,3.18741479707915,1.15550867395362,0.47637357617734
Beta_2.15,M373,0,2.91874610696872,1.20573278521826,0.544018899335055,0.216858190824983,2.55591822970313,4.24355095430044,3.23910786258822,1.18651093893913,0.48772328543233
Beta_2.15,M374,0,2.91691230182396,1.235930400011,0.557008822367747,0.226037343551804,2.56832021584615,4.19971141739122,3.20661793865477,1.18390184361464,0.478347258954642
Beta_2.15,M375,0,3.10143483491732,1.3255472158851,0.606525394534131,0.258625197445427,2.5504748399042,0,3.15197220254812,1.17409801271251,0.47032912156857
Beta_2.15,M376,0,3.26957030537144,1.3859283150421,0.611304612027739,0.257349544287246,2.50551652425101,3.98848805832742,0,1.15485910228906,0.459812472267964
Beta_2.15,M377,0,3.44883782081065,1.47639051834831,0.644157516656311,0.272810088578236,2.50267359821242,3.94147958907158,3.19957330277499,1.18082176039095,0.467524697127819
Beta_2.15,M378,0,3.63544276032973,1.5903068723386,0.690506903906342,0.292817274456397,2.60742947675297,0,3.28750675061448,1.26138070605751,0.497770151057835
Beta_2.15,M379,0,3.70919907561259,1.68671016795291,0.740712140102664,0.320273524773819,2.73246751254233,0,3.31656303809763,1.31698103293461,0.531957793172816
Beta_2.15,M380,0,3.6436878854476,1.7197418578883,0.763550226581063,0.338136717992417,2.71548270105225,4.2282947771024,3.27503248708219,1.3053930386505,0.518759800671131
Beta_2.15,M381,0,3.64027610467513,1.75728753720887,0.791593915335307,0.360799065145487,2.72438264648745,0,3.14704808118673,1.27603068579395,0.467707800239697
Beta_2.15,M382,0,3.65023135976625,1.7522529211786,0.820181410341013,0.391355230150814,2.77775525454446,4.42324799865781,3.14080282022182,1.20876044692938,0.393555029551629
Beta_2.15,M383,0,3.61859725781293,1.70241450494157,0.841734024864218,0.411677478507137,2.78468137332266,0,3.13525613604289,0,0.346189498904708
