Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15
Beta_2.10,M575,6.10302911247934,6.56010799874937,5.824920860499,4.57307375842105,3.63346403747876,2.98364093226426,2.49781811407083,2.0738218183092,1.70843531265487,1.41166928391197,1.1648239787093,0.956044307430504,0.780988463027244,0.635832971672642,0.516293814500693,2.21625703255112,2.69628089264504,3.24333415753223,3.7543175510604,3.88728049518926,3.47300953709231,3.1328241603196,2.73731398437817,2.34319560123251,1.80178493401819,1.41363234760893,0.869178597360096,0.599791043072996,0.426985986525486,0.303087910336814
Beta_2.10,M576,5.94074958119629,6.40543583565947,5.71000011506471,4.54488547335898,3.6411968104048,2.97185915206891,2.45929340728834,2.0775670235658,1.7161848462337,1.41949585626227,1.16776662059933,0.954483125989894,0.776904191215561,0.630827080188808,0.511389889700929,2.14888099009829,2.6709320421886,3.32415072129667,3.90203193089034,4.08701397253386,3.70800126070566,3.31039747996634,2.8203133146736,2.50279046668712,1.92007444563336,1.52382574186199,0.942207487262602,0.639794820097751,0.457799770111092,0.329077692032046
Beta_2.10,M577,5.59502808714858,6.03996928219254,5.32557293072606,4.20343495433469,3.39580387990518,2.80449555732847,2.3230489186463,1.93015391637985,1.59637091972866,1.30847495283756,1.06696071983105,0.870022305954856,0.71132801270592,0.583056566688587,0.47840250784625,2.26887888869469,2.83561510737704,3.53941062770727,4.14904039496407,4.37578586227104,4.0323635718466,3.57100649149596,3.02333640714129,2.6014664462534,2.07306968260485,1.57514993821071,1.09909577637241,0.730313656236406,0.515415072615649,0.366272812333081
Beta_2.10,M578,5.20715839208201,5.60073586322964,4.83137331088759,3.65421340589793,2.8551716768972,2.39514014193359,2.05408853991361,1.75404400217089,1.46598019255513,1.19924305954881,0.980213952501344,0.808570954188152,0.671119814816776,0.55769437954892,0.463095265289677,2.5495292840302,3.21927836716399,3.96155816760659,4.56083893881184,4.69732080845301,4.32781370618137,3.83344805108714,3.20785255506724,2.61074749677584,2.12535057769941,1.67569955223386,1.27592041008099,0.8765336096549,0.632911210983771,0.454621259444788
Beta_2.10,M579,4.94972962637811,5.31870385675886,4.49805119828383,3.3436970656833,2.53924497721925,2.0337555814958,1.71806298391894,1.53031444822103,1.36554924883455,1.11818519499982,0.916002762764301,0.761988103456263,0.633479586576716,0.527283944007059,0.440356751116489,3.0695276389332,3.74509962957956,4.44628419412588,5.01868937883418,5.12219200230734,4.62728726462329,4.04781208311254,3.36169454119678,2.72171684362434,2.25977313982166,1.8060217063434,1.44754126679217,1.05155033130837,0.78883551061828,0.593494532020925
Beta_2.10,M580,4.79767558284967,5.10510436084906,4.29491642705074,3.15686252633987,2.32224959272209,1.79005488415182,1.46389663400563,1.27003732284276,1.13942110814582,1.02771588123389,0.856563198281238,0.713372942247873,0.596321273480968,0.502283076438328,0.425006075899655,3.45234571327995,4.08824313479131,4.76371317300163,5.28820792315211,5.33669751325667,4.84632195209488,4.24420033643854,3.61667413688238,2.94630725998996,2.39945071255485,1.92849278055099,1.54265456490425,1.19995621381629,0.932030604833274,0.733066777805149
Beta_2.10,M581,4.6123541745655,4.8864876273923,4.11514847774518,2.96589846430661,2.12321562352283,1.59451464084685,1.27196182954982,1.07327462428706,0.946412306496513,0.86915876637977,0.801482378135334,0.677045537502464,0.574950794405733,0.487269455003814,0.415886312808582,3.65873043622946,4.30950716130711,4.96076963860243,5.45948685490336,5.51149387918825,5.17859184932668,4.5795426154109,3.85304927267013,3.07739034962366,2.42494282397149,1.92365950183382,1.52277411661075,1.20054774082372,0.923836390835233,0.727257146306726
Beta_2.10,M582,4.5431440559155,4.79890578945854,4.0477233273256,2.93895852804375,2.12667563030751,1.60113606528022,1.26037710418239,1.02733755807131,0.862102504580222,0.753313377122115,0.692403953169757,0.642424840264668,0.563978886627526,0.479682442150073,0.416564118036536,3.95116904279991,4.65463426455374,5.37566143289896,5.95471712997597,5.97890988601086,5.54778328674629,4.8802548197144,4.07526988528532,3.25145857326982,2.53496242704973,1.97320148318316,1.57558563722311,1.22616600903209,0.962298497495825,0.757641724075399
Beta_2.10,M583,4.58016232717763,4.79824538039881,4.04500058514014,2.93476411693955,2.12612900369248,1.61177417047987,1.27943119373265,1.04421393106919,0.867268020831905,0.736399263049871,0.643287923390817,0.587212429924183,0.562474246795223,0.488939570998915,0.434248701313244,4.36883592028578,5.06645827080695,5.76273394651519,6.30412860646493,6.28418251592239,5.7976310557142,5.05858936312416,4.2746070765807,3.45854217901856,2.74525172446488,2.19760787628276,1.72794993229128,1.37104441811188,1.09841647070298,0.881673150461259
Beta_2.10,M584,4.65105820105412,4.85989867863287,4.14540374573725,2.98195249881171,2.11738047750311,1.56818255876818,1.24572344710181,1.0437262971804,0.870644630681693,0.73590089659751,0.649736493882438,0.588421128203474,0.537843853344897,0.498068207949025,0.451176092464828,4.51256014780468,5.19421467843318,5.86424958554065,6.38481342885727,6.34773372910169,5.85087590281265,5.13685146656816,4.4397199478515,3.66878958501585,2.94882481934832,2.33783508672491,1.85540550308566,1.47373766808145,1.16872787477148,0.932398285331026
Beta_2.10,M585,4.74598133695847,4.98957044681055,4.31482433700675,3.13279147323287,2.23275426573906,1.64083534014155,1.26076452175383,1.0144656893788,0.86730589095611,0.74084441844525,0.660932603363183,0.600112132367689,0.549688673996778,0.504958113428326,0.463478555101031,4.44681580239499,5.14325139002,5.82732338759292,6.40367132956129,6.40422564376292,5.99648136622829,5.29907082675595,0,3.72246640082052,2.96284524622949,2.33929693354418,1.84347458299947,1.45135846214421,1.13503292243265,0.885657372566685
Beta_2.10,M586,4.41540036762509,4.69094143790709,4.06218502209961,2.85272193797962,1.91794711581364,1.28066250354606,0.852958633793481,0.567213247775875,0.376906514463976,0.251325810504477,0.169045616296528,0.114868548442479,0.0785595003506547,0.0536957087722782,0.0364134634378934,4.31432508225535,5.04005617541465,5.76757433484804,6.43925349694213,6.49485503216336,6.13761446309604,5.3929081675578,4.47913636785569,3.59314755380085,2.82047513323121,2.17455461771243,1.67678686018463,1.28464371760702,0.975282166104553,0.735893307670993
Beta_2.10,M587,4.58392055188784,4.83692482617166,4.24832506204918,3.04927407884744,2.1056441631004,1.45148931431834,1.00169811948179,0.69359504935012,0.484010286783509,0.341877617476584,0.245108066552861,0.178492258567887,0.131664438353146,0.0977684320570933,0.0725362653978099,4.09881227930938,4.80380683060705,5.57415020438049,6.24919711465566,6.36671765849776,6.03413176160048,5.16702878472052,4.23729675934029,3.37466192886328,2.55503839464471,1.93233790529151,1.46856372356906,1.10956274641929,0.836741865873205,0.631907786909716
Beta_2.10,M588,4.75131027291728,4.96169306129533,4.33471914161108,3.14167107420894,2.19914017015189,1.56280927725451,1.12174190262053,0.819858449393964,0.608497784526501,0.453084510260099,0.338927761755174,0.25689213832429,0.197768299216053,0.153822442348954,0.119952671131117,3.89322449343121,4.57455115098918,5.29601456019392,5.92878061593702,6.00289286797293,5.78744127703823,4.91155843817714,0,3.09595604058597,2.38981642823154,1.81175438652023,1.38747294059468,1.05924611158119,0.806981622988614,0.614023663682522
Beta_2.10,M589,4.89183118118281,5.09525589918478,4.49023921304735,3.23561472944563,2.24984416778347,1.6184716550751,1.19807220826107,0.927416250252787,0.722318389716713,0.548205892199566,0.417795264879361,0.326808331563988,0.259767219633947,0.206896254229058,0.164146014806416,3.56540829416757,4.21959397351539,4.89939701355337,5.53688487634885,5.70049672894008,5.55737286705083,4.66581892913334,3.75846416192493,2.91611097778443,2.27006529030338,1.72117816434045,1.31368497338541,0.999688005556685,0.759756207506697,0.575510918697226
Beta_2.10,M590,4.99441535436758,5.21297085561359,4.62040809949347,3.41536003753624,2.37318758580564,1.67051448020215,1.22052257702241,0.921219398519455,0.739214972051698,0.58445707236994,0.447289808798085,0.357867565208809,0.288535964700122,0.233269845897542,0.188690837305093,3.19635581605573,3.8129830209395,4.48423093669449,5.11870981065225,5.41653940784669,5.31816103429053,4.45032293814471,0,2.76787558063876,2.12667019133702,1.63249497937988,1.22865724056919,0.929106878134626,0.699593976184468,0.524833641554609
Beta_2.10,M591,5.06237435292486,5.34950016620835,4.78188516896494,3.49325412859358,2.41537425712259,1.70112588798929,1.24533477691111,0.948992590660983,0.74548818694329,0.597296028348027,0.4845599539345,0.396347712570223,0.326057597131868,0.269277989763339,0.22284284393845,3.0063269338148,3.59424604436878,4.19707447910803,4.79996401076453,5.12437272028421,5.06515060633245,4.28294552668517,3.41569123016584,2.69564758909051,2.10361355001848,1.58192796261312,1.16050542358412,0.853893163238085,0.634220218737806,0.472220464716358
Beta_2.10,M592,4.82762269962626,5.14219799595884,4.4793071661435,3.1167659708075,2.05924418587869,1.32088532112119,0.868402314504643,0.585143190816429,0.398178003111378,0.26901354401834,0.178256879614991,0.115034804364897,0.0720221255830642,0.0436593506108221,0.0255981414594562,2.7705315005962,3.35487069718112,3.96921130031798,4.55188479975031,4.86882086326675,4.7816866437573,4.12124388409015,3.33924134298294,2.5918834061309,1.99967217055579,1.51988570782676,1.10955383785376,0.813383370501797,0.601381336606804,0.444347353075024
Beta_2.10,M593,4.89689722912097,5.19072237433092,4.4127824824824,3.07214963122035,2.01264989314713,1.34074176466769,0.855250907516893,0.574645824948985,0.392253532960772,0.266519809450232,0.178245232451505,0.116630587400254,0.074435123151489,0.0462584514672909,0.0279633686536335,2.6859261666118,3.29441205390053,3.91375418817063,4.47584850164928,4.7946840733106,4.72886143874756,4.15902772328851,3.39505857079066,2.63401901868846,1.98216302637824,1.51008472050453,1.14593978298467,0.869240581119468,0.654335978445482,0.486807717013953
Beta_2.10,M594,4.99010305896443,5.25332819136647,4.45538026791757,3.17469410557716,2.11913180749283,1.36197912345208,0.902186191678114,0.608221034368821,0.424635597442511,0.298222446872507,0.208382996278974,0.143962768178951,0.0979537985407155,0.065466609494501,0.0428946572569276,2.72791479699401,3.34014570685175,3.94955653180945,4.53879643318994,4.82635752557602,4.73956439800112,4.25844677794116,3.52543163057334,2.7110295540343,2.10188163387166,1.56812942765543,1.19950210080373,0.920828883919094,0.70281161235135,0.529839381490466
Beta_2.10,M595,5.10967401988323,5.38582011256889,4.59633258953143,3.19657787366312,2.1341956115548,1.40395376890437,0.938927334600842,0.651315451678452,0.466165968269678,0.339352758505689,0.248221728794613,0.18091252208966,0.130676329488623,0.0932394502104313,0.0655906135892022,2.80000205905187,3.39656135776873,4.03651155202227,4.66259729656395,4.93834520102364,4.85504959567833,4.36691239594643,3.59668369358976,2.77578571643172,2.15194377173168,1.61734340817344,1.21779552109128,0.918062765195461,0.689018148756647,0.511780145607175
Beta_2.10,M596,5.07858168201662,5.40083984053431,4.56342443709821,3.16519724573645,2.07873279303413,1.33595342717397,0.862190901252836,0.57160279349339,0.38875744477832,0.267377940910671,0.183398785546085,0.124222580317457,0.082559856115442,0.0536296905884205,0.0339689675588787,2.83381249447832,3.45065298764401,4.11694658436656,4.79118221408936,5.04277744075159,4.89875216924964,4.4144335546879,3.56632269993888,2.79326353339335,2.16635478031048,1.59134472488407,1.18612290237589,0.874756974250707,0.636406850042219,0.455659443271595
Beta_2.10,M597,5.03230586931369,5.38414424197906,4.60233919141676,3.20917374349585,2.08367552805,1.30213770870506,0.823114746187562,0.5390219840395,0.364940842108378,0.252164057063701,0.175428036925748,0.121516748119079,0.083100266617785,0.0557611572608767,0.0365578626739023,2.71513543879796,3.31955951640109,3.98351247228472,4.67069930811603,4.99175475177713,4.84173937489227,4.38529214326056,3.54944281648796,2.69107567978636,2.03459992871849,1.47861576658676,1.07427457947992,0.771440446714332,0.543641967359705,0.373576469877178
Beta_2.10,M598,5.12235231924624,5.51150078750868,4.70482510730749,3.34782100451092,2.24606927682671,1.43242288740076,0.91984160814665,0.616728552059552,0.431104724253801,0.309404466393591,0.224078522371981,0.161651260839707,0.115276684085428,0.0809074474355623,0.0557298529171341,2.68677370121407,3.3344113407324,4.03365872874035,4.69033030262916,4.95461358298958,4.78692714329713,4.34489619884638,3.43363375664631,2.58775134152062,1.90359533965919,1.38570206061696,0.99624013961713,0.703178269301386,0.482823464581469,0.320073347074648
Beta_2.10,M599,5.19758386142685,5.6078071919541,4.70720869555466,3.33932952691503,2.32512554362126,1.5918367566311,1.07056614242911,0.744249046585246,0.545309147633536,0.413734014734343,0.317716714354752,0.243679633860144,0.185664436879398,0.140181963831256,0.104714472609613,2.59918349280313,3.213641123582,3.84740768110264,4.42395406485576,4.64753578040403,4.50716298586824,4.2620197819403,3.34626589391764,2.48758667528553,1.80495105736297,1.31451656100421,0.940693056576687,0.666414405365426,0.458225437135672,0.303013151941251
Beta_2.10,M600,5.16378320941854,5.54887104646653,4.62589597140089,3.20451144507331,2.17860829867243,1.52468731467507,1.11202969404706,0.75988221445365,0.533847043308751,0.395422797598327,0.294028993146615,0.216679740596104,0.157645123710327,0.11299328167535,0.0796739950321337,2.25843340203364,2.85394277810328,3.50463908473475,4.15123350329747,4.41779998442209,4.26287711399694,4.12458574626991,3.23378255278528,2.37311552663194,1.67717710423826,1.18331409675601,0.838397400676569,0.586865970258763,0.398909808238063,0.259754885557878
Beta_2.15,M300,5.68563917503628,5.68225067636092,4.98280092483482,4.24487535956497,3.66566490605608,3.23210539426098,2.90347359132277,2.6169950483043,2.31964702400915,2.03162062442308,1.78261555996881,1.56647881854414,1.37319508453943,1.19990408000082,1.04567886443158,2.56101848789001,3.0808537805906,3.53672680583189,3.85599259902658,3.92220831240113,3.79740085459066,3.3804206414301,2.70578749137165,2.20986935892101,1.44126777926857,1.1236596845475,0.762683974429478,0.524276987940909,0.361010033055006,0.249201196352028
Beta_2.15,M301,5.60048868007452,5.61555415222066,4.91855180982301,4.14822200257255,3.53081243752886,3.06091555114693,2.68964297275179,2.37883866621596,2.12661627813512,1.86173220044366,1.62943277777431,1.4217783717879,1.23383607232754,1.06567869653175,0.916862790696312,2.45693267389822,2.97355641981467,3.43604313020208,3.80208712348412,3.90865389918395,3.85104907189694,3.53311221537684,2.72510660170143,2.15561737067554,1.44450087254678,1.07575190637905,0.777627273246605,0.551555935754892,0.381751950411891,0.268358434510944
Beta_2.15,M302,5.54481437611954,5.57975191505174,4.91399790106971,4.13581390702241,3.50229450244157,3.02133742498791,2.64528299616368,2.33284163322985,2.05875003432527,1.81064762840492,1.58422533396244,1.37887007863738,1.19480478468442,1.03176927540544,0.888709887988206,2.35697894046182,2.85464120941855,3.31493315620284,3.6877818893469,3.90370764955381,3.79079689940265,3.4523648635448,2.71832909014308,2.14799522515708,1.40263286427507,1.05427967240902,0.780525341808158,0.540487516047518,0.377165622846587,0.264238545439679
Beta_2.15,M303,5.32258034869176,5.3754862547278,4.7450891815714,3.99366943195144,3.38713403736659,2.92893486229776,2.56602220770639,2.25917313829426,1.98622534311166,1.73838561033177,1.51400268124897,1.3135946319631,1.13707090504388,0.982982461694055,0.8489012260332,2.1493871085017,2.61969006682219,3.09783205086215,3.43829475629294,3.59264720543438,3.57270607003653,3.32475891081177,2.62580398713757,2.1395516610042,1.34210918797031,1.00061299125724,0.745350647735845,0.509638827688226,0.354261439252154,0.250190611910278
Beta_2.15,M304,4.98476294228075,5.04704110819596,4.39939575247232,3.70774868365676,3.15774858789909,2.75641125159512,2.43383801647989,2.15334726661936,1.89226357789039,1.65039633366919,1.43368083246662,1.24512952597848,1.08281288856403,0.942108297740524,0.818439602583854,1.92394684527049,2.28618938957034,2.6329646804879,2.97727949887625,3.22369191815088,3.29600836195209,3.08328615539328,2.46041897389701,1.9824019908063,1.24212712010311,0.92949765596172,0.699521966706927,0.495587228716799,0.353627706712085,0.257797006933646
Beta_2.15,M305,4.76739933529919,4.79598833197991,4.11552318229363,3.35144460749276,2.79463397190172,2.38739384706763,2.12684785211628,1.91841156855363,1.70739278257634,1.51144456180664,1.33439054207217,1.17812106791505,1.03744330682568,0.908105961332126,0.78903946882848,1.85548098665912,2.16755267466652,2.46305898874883,2.71125459661882,2.86465419477981,2.96672166725077,2.73137380283753,2.19652804099494,1.86546181697795,1.18060243684267,0.884134650763186,0.672166363469468,0.495208185018688,0.360294145902158,0.265346350813218
Beta_2.15,M306,4.70653698868628,4.69922561601746,4.02907768001458,3.23668577596809,2.59754936903481,2.1800772380644,1.91094349835774,1.74024376209621,1.60199543402766,1.42758347279705,1.27229939744803,1.13436570595614,1.00051589986298,0.872174012674632,0.752651513234054,1.75741081274937,2.07733552229454,2.38138228025094,2.64162856737994,2.79018818871381,2.87878752082024,2.67125476762448,2.14707584736804,1.82914252007788,1.13214901117629,0.863966371750526,0.665836176897993,0.511150580942518,0.361941311296215,0.266564575422367
Beta_2.15,M307,4.74532836789696,4.71970555365637,4.04070360872593,3.14588253980585,2.47031669551723,2.04652221916005,1.77086249657265,1.58325874816372,1.44389862534952,1.33435844153263,1.21015560965641,1.08959837246832,0.963190311634235,0.836286117969026,0.716488434588855,1.65038562630362,1.95711567414271,2.26549207264185,2.52518895192598,2.75065859215915,2.80509655553235,2.68250030686474,2.17657693182494,1.88267772478088,1.14265347288256,0.85041622053144,0.647390754986205,0.481753526251616,0.352513148102107,0.261579307601182
Beta_2.15,M308,4.84519805747044,4.86062504256303,4.09115102493684,3.15211320392495,2.47167981098574,2.02359409732179,1.71847728838134,1.50004666661301,1.33914497618896,1.22011657706851,1.12697733103877,1.0370015607357,0.931119495393584,0.809341012470416,0.688794540629378,1.58566051494815,1.87336308241438,2.15204156459,2.38878747744769,2.58768139112642,2.70394044071402,2.61574685333889,2.12027859681075,1.88424113810162,1.13347353560773,0.827132800078082,0.615080340874223,0.457471507906948,0.335197684846121,0.250508044726849
Beta_2.15,M309,0,5.00368891323648,4.14587565912601,3.20264698076455,2.50554687198674,2.04630174569473,1.73444835660661,1.50679416432021,1.3274169419171,1.17700398092257,1.04935657194002,0.953496437097502,0.882293141773382,0.7826419816001,0.663134776502594,1.55009558776936,1.84360431274749,2.12857809231788,2.38670258873293,2.57397202785919,2.69776100464656,2.56965339277582,0,1.89489919193862,1.1091894731232,0.804824353240287,0.587269395866141,0.430037840347847,0.30967174712226,0.227418016992578
Beta_2.15,M310,0,5.1558815425875,4.2786755905049,3.29129949924149,2.56269472284331,2.08157393252251,1.75564895804346,1.52020830951692,1.3367352405486,1.18364233683896,1.05014931825345,0.931348143180411,0.825680764881885,0.754478301559848,0.646789298076077,1.50982067288979,1.82072026456624,2.1223356538948,2.38888224140428,2.59586721537119,2.68874259483026,2.54401686745094,2.01764467651658,1.83006140358913,1.0451383777486,0.751785142617803,0.534290232106311,0.375995669069096,0.260355122463006,0.180547450718899
Beta_2.15,M311,0,5.33474273624453,4.45554072116079,3.43572552117277,2.66663635064234,2.1545650657739,1.80606513648904,1.55385809947882,1.35871169641887,1.19822952140127,1.06035900290533,0.939005338772213,0.831122515790118,0.735035268284478,0.649585573609627,1.52771717718053,1.86412354078066,2.16718889652945,2.42740407406504,2.61320507871252,2.69127710844505,2.52569985935591,1.9904041814412,1.79435932171277,0.97771963288098,0.675226401833791,0.45559742996865,0.301085663776943,0.196077635537861,0.123500903161645
Beta_2.15,M312,5.08276425104455,5.0832884804,4.19853483079083,3.16161225930987,2.36349553743208,1.82491991636495,1.45269802042226,1.17767429915234,0.962094754864187,0.785962771429564,0.638638483521488,0.514310120135404,0.409524802753889,0.321905938320252,0.24952053421078,1.51296097248834,1.84555663795122,2.15276192926412,2.42113683545741,2.61275165095577,2.67281119225404,2.52619080650421,1.99492328775758,1.79544628874446,0.964381340271617,0.65431534911124,0.437995131770667,0.28761450567701,0.18454931878743,0.115156331787685
Beta_2.15,M313,5.14753483805067,5.1893881344651,4.2983854825479,3.27982736342563,2.47634212564526,1.91227728786016,1.51447225544919,1.22138725913751,0.993894539682417,0.809467533546348,0.656008532361413,0.527045437819952,0.41878315943303,0.32859434979977,0.254330595215207,1.40982753254341,1.72085608028995,2.02468804013134,2.31008012773854,2.5279865931998,2.60927285493127,2.54271312183681,1.99135650428254,1.76525455821112,0.930403525775707,0.625919465909079,0.42302523676929,0.282251526424428,0.188884109987029,0.116270117052459
Beta_2.15,M314,0,5.32961325891327,4.47061941231249,3.45070214244726,2.63648066368893,2.04997094774055,1.6203373534046,1.29570649440846,1.04309147372198,0.841028794796276,0.675921372658243,0.539441393336357,0.426377335223625,0.333151741832662,0.256992564756167,1.36799861763811,1.67165061729157,1.97404165145445,2.25969522912823,2.47876270420808,2.54409682275611,2.53524788486508,2.0046666311326,1.74340371641139,0.950604688795905,0.627559158767439,0.431476300101037,0.315946756431752,0.236614149036366,0.136219376778611
Beta_2.15,M315,0,5.42663331164195,4.59610072122073,3.56634822098545,2.74369632001136,2.14943463355759,1.70625803996772,1.36229461121695,1.08961677205114,0.870905659489404,0.693817994143283,0.549423203744681,0.431376821529571,0.335115882192521,0.257180625390405,1.26440796624876,1.55350284858702,1.84945404776051,2.13712146680749,2.37648671159181,2.46628495560223,2.50173706949687,2.01905574218154,1.70906306654072,0.957324879847635,0.661947957541592,0.498658802150923,0.376860942971647,0.261098692225814,0.158468746203056
Beta_2.15,M316,5.38010147925881,5.47015393198149,4.67681029751625,3.65964008745016,2.83163576463821,2.22728671293199,1.77151593585964,1.41315000008765,1.12559460555835,0.893715124911743,0.706641956092572,0.555582863488311,0.433499968515507,0.334971919469944,0.255859429569802,1.14083218764244,1.4048408944803,1.67719696304364,1.95489405333577,2.21802771690645,2.37737365499771,2.50247478538801,2.07237576719965,1.76781352675804,1.06694832172725,0.754951807026501,0.5619609533817,0.413911280134708,0.292516359399388,0.195357597692863
Beta_2.15,M317,5.41798821638099,5.48702117458744,4.72294391777859,3.73732081355645,2.92572166589384,2.31760912314151,1.84739042431506,1.47130034873655,1.16662417241498,0.920434094739941,0.722762154152491,0.564582758022805,0.438002905134387,0.336711705397982,0.255931705883617,1.15657343339462,1.41687469726768,1.69017681986883,1.97814660952099,2.25403443806933,2.45466963042397,2.6547228723747,2.29041779219109,1.8828363314561,1.18434725645453,0.833508702916522,0.624733539558554,0.472395957342555,0.356170698357305,0.265252989676978
Beta_2.15,M318,5.42878084722766,5.47682958473535,4.68948382182998,3.72468665601947,2.94769768348667,2.36127714198916,1.89348234945516,1.50254697777195,1.17963367241908,0.923260582988578,0.723474726191149,0.566009278918581,0.439739347030352,0.337947094910678,0.256385703640882,1.41388254971869,1.67354317210792,1.9295057212492,2.18115811872597,2.43463428882411,2.62823750667579,2.78331593391888,2.43821743708359,2.03097353010555,1.29226988116851,0.920002717203219,0.713729064779807,0.569738499524597,0.457723424841472,0.367530321455254
Beta_2.15,M319,5.29164460581657,5.34587816336604,4.51903275720852,3.54783494952977,2.75774451948904,2.15426365091483,1.71220372444736,1.36596093187271,1.05989230023426,0.824853664080911,0.654141746015241,0.520020399202657,0.410901230541729,0.32171872972455,0.2490712478395,1.64557815651428,1.95356168173095,2.25891291304803,2.55233010628788,2.82486754763533,2.93196746064363,2.93097401032646,0,2.09402340405124,1.3670354375572,1.00149778290379,0.793023058707985,0.632106498382063,0.503490642092038,0.400378251193302
Beta_2.15,M320,5.02920864295564,5.05119882674222,4.17134002483997,3.22521339536444,2.54110682136507,2.03804297415481,1.62635519597805,1.29363366999795,1.05862432938838,0.842663018564619,0.683447539323244,0.552420941215378,0.443694162655299,0.35323909323254,0.278185051350565,1.8739856983746,2.21399891903523,2.56229015382836,2.88134651013523,3.11355298502135,3.18506943056365,3.17937728647411,2.73686553200257,2.13116061807368,1.42791495344649,1.0783095830376,0.851289479100114,0.675721948499751,0.535491064728486,0.423545116564097
Beta_2.15,M321,4.75927685723149,4.80997809060549,4.00270415419009,3.10166378490494,2.42378810915221,1.93281270816241,1.57468388184272,1.2364602790614,0.977565486197846,0.7780388976145,0.619392104870699,0.491678911218932,0.387380620580209,0.301725083974551,0.231742308086662,2.06077108944661,2.46848247662101,2.8603473561478,3.20443760486278,3.47598466553705,3.50204685155653,3.40305639577481,2.90607889165372,2.17921357533249,1.53053109957804,1.12537122774407,0.882086087769588,0.697292641255167,0.552471045769316,0.437477579744174
Beta_2.15,M322,4.78286734566698,4.84388984439692,3.99676360542413,3.12186078533699,2.40033931567476,1.90586742774441,1.53801009589142,1.23637629222991,0.970553382650119,0.771979261552483,0.619172615446103,0.495314379871825,0.392111927023803,0.306199162225823,0.235543972367561,2.29965882537303,2.73185879249506,3.12372719165845,3.45927303422889,3.66749811927253,3.64228237285003,3.52126674713282,3.09478137583783,2.24592701478025,1.59152095636992,1.18145404714149,0.926910511532896,0.732947368385636,0.581331291839322,0.460847119497713
Beta_2.15,M323,4.80983157151108,4.84239148691564,4.02327875280376,3.14239733956597,2.46193782867414,1.90957768957759,1.52316932893615,1.26009237899895,1.01099806934433,0.812397803032107,0.659356294880485,0.531198070402056,0.423390259918696,0.333240643967476,0.258700951977334,2.28666380870448,2.69931410348557,3.09293483592691,3.49419433150403,3.73210222653822,3.74408679080005,3.56926069089854,3.18332342099889,2.30595554592904,1.67964664118273,1.21020728967746,0.928811246573005,0.731671827402652,0.580410176242671,0.460008133448027
Beta_2.15,M324,4.91088718398292,4.93751520207606,4.18064668513266,3.30870719577486,2.61867241651869,2.10297005046595,1.65826876338699,1.32659800623036,1.06850487784046,0.861808202015958,0.693018156940102,0.553433501538794,0.437639905512983,0.342051997699743,0.263938809744602,2.40531397851516,2.84891957974135,3.29418851453472,3.72963752174382,3.94144559525869,3.90164389454531,3.80088829023769,0,2.36954630457713,1.73877195449496,1.27219039170914,0.967062058408636,0.741993565257671,0.572079423122266,0.442264349543896
Beta_2.15,M325,5.03532625271624,5.06649022112051,4.32946921094509,3.51495390730481,2.80734366773141,2.26429228762702,1.84648581975761,1.48156616875861,1.19174807201362,0.958292851965466,0.766868108342401,0.609290492446746,0.479550870584091,0.373234612526678,0.286908998882118,2.74402187436286,3.24082862331727,3.7052066618796,4.08375904817637,4.2196719039118,4.11322761485358,3.99167500431996,3.53315488874085,2.45169366804388,1.81024017477954,1.34149413100522,1.03201393062332,0.794533209302307,0.607857187950565,0.460752892023273
Beta_2.15,M326,0,5.16816867383499,4.42478006051333,3.6559511315275,3.02880102521687,2.47581343039047,2.03140961176409,1.66371152040216,1.35387462314407,1.09362993700131,0.876148566383738,0.695463496084879,0.54641841331507,0.424553917679122,0.325958386898331,2.98159168156609,3.45958706222261,3.89300936761984,4.21506573603561,4.31831613583586,4.19478263136745,4.00441507793081,3.60668766906962,2.46738148105485,1.84769718976517,1.38250221623479,1.06422786130004,0.830551458455908,0.646585392894076,0.500141267419898
Beta_2.15,M327,0,5.24947895902102,4.5512593279944,3.77271418381349,3.16087090869683,2.66804892193495,2.20183872282938,1.81108488157515,1.48598815048484,1.20759026147438,0.970757032599427,0.771621841903424,0.606299804590102,0.470855667314488,0.361371679406224,3.03429245243375,3.49583985990589,3.89481716598232,4.17837764836517,4.26068962804141,4.13576429757006,3.90790094457032,3.57300557612655,2.45205638692846,1.81546843723024,1.33180901212045,1.03732122953077,0.81666115611699,0.643915428131982,0.505936519474469
Beta_2.15,M328,0,5.28696574046659,4.60513311242203,3.83595439283482,3.20181180771106,2.69349577481248,2.28675902652856,1.88851688887543,1.5333219038589,1.24410333096265,0.99928725150504,0.793467471168479,0.622889734862185,0.483448721751697,0.370952674703841,2.96017258016062,3.42377898178182,3.81603424577336,4.08805369308831,4.14546168700242,4.06335700861534,3.86159387779223,3.50030673934531,2.4526794675645,1.81834272612916,1.33381870210712,1.0099064196273,0.783650320280833,0.608191603584491,0.469970526689692
