Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20
Beta_1.80,M351,0.676193207502635,0.653556283954089,0.62134985630372,0.611580842137792,0.60089298761577,0.587214080696264,0.570722990425232,0.551689719868446,0.530604329454961,0.509304390987467,0.493655920093496,0.490112366211162,0.487254191324018,0.458663169819207,0.405832072441774,0.356037979591215,0.319896731692234,0.291190063760229,0.264884718565758,0.239796370680239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337607069446067,6.68772307459985e-24,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M352,0.690821569012906,0.668834579885913,0.629942544187515,0.618764827427412,0.608140198590023,0.594598005270162,0.578262309797853,0.559381013535447,0.538235020936159,0.515130872951864,0.49039338291333,0.464358093901209,0.437363799884103,0.409770228684434,0.387004697733833,0.35391637173097,0.326299230834266,0.299235313054041,0.272954986903643,0.247657006251361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50981793388255e-49,2.78862368597288e-94,5.65713856835558e-147,0,0,0
Beta_1.80,M353,0.121525499707539,0.0941914634140393,0.0326998474296635,0.00570042706611892,0.000454181334098799,1.64869940804446e-05,2.72672787744783e-07,2.05461393983663e-09,7.0535342272845e-12,1.10324366316868e-14,7.86184035911609e-18,2.55249626864541e-21,3.77567084706774e-25,2.54455154693462e-29,7.81297609237626e-34,1.09297405641524e-38,6.96612602535249e-44,2.02283712941362e-49,2.67620034146065e-55,1.61311170581058e-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57724737194577e-94,1.13142771367112e-146,0,0,0
Beta_1.80,M354,0.16307195164518,0.139968054329144,0.083473195108308,0.0352799435883792,0.0101160624399317,0.00196747389820684,0.000259549568770496,2.32244532144064e-05,1.40956315270109e-06,5.80279773460105e-08,1.62033264324385e-09,3.06891446388582e-11,3.94256843712619e-13,3.43548100461163e-15,2.03053143140872e-17,8.14039981010677e-20,2.21358196906428e-22,4.08281155970208e-25,5.10783567394601e-28,4.33439365862691e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78862368597288e-94,5.65713856835558e-147,0,0,0
Beta_1.80,M355,0.220249126758319,0.201041491934508,0.155632552176097,0.100642472892059,0.0534702630330626,0.0233394367296423,0.00836980711623896,0.00246596868767315,0.000596907031223945,0.000118706051823341,1.93948334875087e-05,2.60343224246985e-06,2.87113446061208e-07,2.60140405827135e-08,1.9364626461684e-09,1.18428836742194e-10,5.95049140065179e-12,2.456378170879e-13,8.33076062297811e-15,2.32124569243311e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M356,0.855791831179922,0.842320156565405,0.820207202992321,0.788307082368553,0.751089429528482,0.714058765959934,0.680342201717581,0.650584871634305,0.623832566626944,0.598616509159328,0.573692095873937,0.548310381476522,0.522176046355336,0.495292910206433,0.467821363577779,0.439986639184668,0.412030982303466,0.384191756784441,0.35669182009043,0.329734959125314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M357,0.90046397859715,0.889394315633545,0.872179067629367,0.844428750668329,0.808630374792126,0.768503166999133,0.727350154302255,0.687526039487578,0.65026584593553,0.615830062570596,0.583831228045279,0.553591854780861,0.524426713702338,0.495806680085902,0.467764191539519,0.456590920350447,0.412196346515201,0.383041562672139,0.355516662595828,0.328562858843473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beta_1.80,M358,0.955038980767749,0.946671311904184,0.933138844831625,0.909571354085563,0.877408159479098,0.838802285138353,0.79605177717188,0.751314674829297,0.706390601153376,0.662597639372278,0.620760827734259,0.58158758802382,0.548471336943745,0.531118998819555,0.52261554619993,0.486301034876204,0.429725996709679,0.386625713930588,0.355682317558471,0.328022151040332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.57638121246909e-103,9.79468503342632e-136,0,0,0
Beta_1.80,M359,1.01877810383574,1.01217121151586,1.00113272448507,0.981052156014323,0.952730641515103,0.91744472694462,0.876825602782949,0.833046554805129,0.789257118549777,0.749792618013364,0.718867281376361,0.696961234634567,0.67742125864737,0.648573621829678,0.602335350372661,0.541442987436045,0.477118944457473,0.419966572709638,0.373879780747299,0.337045274696822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39431184298644e-93,2.82856928417779e-146,0,0,0
Beta_1.80,M360,1.0913979686413,1.08760215461524,1.0807977000338,1.06799144111965,1.05084488678617,1.03134392446594,1.01128009245833,0.991608422654361,0.971859468190487,0.949924760891734,0.922475277252113,0.886016289376863,0.838233374364849,0.779055914451819,0.710934683105586,0.638193991361684,0.56576688603813,0.497883820793166,0.437224476040031,0.384739678189454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.36587105791865e-94,1.69714157050668e-146,0,0,0
Beta_1.80,M361,1.20505463241718,1.21972845061188,1.23356059988692,1.243132727039,1.24783023023999,1.24670908026189,1.23855580676835,1.22204556376946,1.19596865837942,1.15948518350765,1.11235438757635,1.05508564094121,0.988972587711443,0.915997875835473,0.838625536378761,0.759523077422067,0.681268722419247,0.606097937548942,0.535729129778928,0.471286534094207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62128043730403e-236,6.68772307459985e-24,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M362,1.42097087777865,1.44741781224479,1.46811169634981,1.47995046506825,1.48208025435221,1.47383637169405,1.45480855519353,1.42489707164376,1.3843508591712,1.33378202164158,1.27415347147181,1.20673957632979,1.13306283461527,1.05481239910727,0.973752266174738,0.891627868896023,0.810079563799423,0.730570186235936,0.654331737294366,0.582333728830938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62128043730403e-236,6.68772307459985e-24,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M363,1.64891267523718,1.67011039237553,1.68250852706434,1.68442073391454,1.67562057233247,1.65610864457743,1.6261192616627,1.58611773444782,1.53678804336643,1.47901134870097,1.41383639254236,1.34244335959549,1.26610316229519,1.18613436336467,1.10386002804798,1.02056670740642,0.937467508058601,0.855670831213029,0.776155903570343,0.699755718879417,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48814977897212e-298,1.04444602315375e-103,1.94904319923129e-11,9.67059148054381e-22,1.27579447808987e-134,0,0
Beta_1.80,M364,1.81659031997419,1.8283797214511,1.83239401739293,1.82609633962366,1.80955260021001,1.78300848875397,1.74688320339215,1.70175801215354,1.64836004726187,1.58754198784421,1.52025845462363,1.44754006404642,1.37046616281527,1.29013728420756,1.20764833554426,1.12406344571792,1.04039327963857,0.957575471921341,0.876458655731847,0.797790375707817,0,0,1.99880950677159e-196,1.56430606836445e-61,0,0,0,0,0,0,0,0,0,0,1.86209002615361e-229,7.57888764740274e-22,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M365,1.91476708112033,1.91783294595561,1.91740527312198,1.90708749332141,1.88699785741858,1.85743709260427,1.81885092471816,1.7718186957748,1.71703864092231,1.65531035587383,1.58751507910412,1.51459447746742,1.43752865703913,1.35731412233047,1.27494237770747,1.19137980758795,1.10754939087693,1.0243147052706,0.942466564346995,0.86271251091963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86209002615361e-229,7.57888764740274e-22,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M366,1.93184121231691,1.93145330038703,1.92909675641706,1.91823141804728,1.89769068744299,1.86777104796431,1.82891153011023,1.78168275451121,1.7267726764308,1.6649695279071,1.59714256259356,1.5242212758976,1.44717380971961,1.3669852560785,1.28463654804595,1.20108457222788,1.11724405848074,1.03397170471243,0.952052883332983,0.872191157394809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86209002615361e-229,8.11201253231889e-22,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M367,1.87943601574898,1.88132113762151,1.87553490831183,1.86669350330672,1.84795234921399,1.81954684062776,1.78189673465809,1.73557111847967,1.68127347435342,1.61982305354191,1.55213328280795,1.47918804024038,1.40201670586439,1.32166891473787,1.23918991622225,1.15559737598022,1.07186035270711,0.988881047430355,0.907479768606735,0.828383391094695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9373560473229e-168,0.000364386954888034,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M368,1.78015371278427,1.78909173515919,1.77634949230129,1.77000000952176,1.75492335709085,1.72969891774793,1.69467579225012,1.6504034067325,1.5976017216759,1.53714013459669,1.47001146874434,1.39730222380582,1.32016045341623,1.23976504657731,1.15973264197348,1.09469722279728,0.99198808233046,0.908383447757195,0.828212583034473,0.750815899076617,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61131058319458e-169,8.09770650613665e-08,0.000364330151662286,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M369,1.63393852153787,1.65341037137457,1.63953011200305,1.63074034080481,1.62016377526391,1.59988436182471,1.56917058139409,1.52845322780106,1.47842868027067,1.42001610636603,1.3544865342752,1.28473651679831,1.21865298856244,1.16325377435513,1.10078167557865,1.00641128499554,0.898100311920995,0.803402397113111,0.722379116322704,0.647946287490818,0,0,0,0,0,0,0,0,0,0,0,0,2.58910307068514e-24,0.000392080507241394,2.59154187058531e-32,5.33571162333799e-05,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M370,1.44365972933039,1.47247575328438,1.46577454912253,1.45141539701524,1.44072859856177,1.42642607071993,1.40358205254589,1.37249321550885,1.33589443643473,1.29727264123118,1.25852766559407,1.21719343470639,1.16601125143146,1.09700106362787,1.00779350282155,0.904563990026012,0.798600026393957,0.699811419499009,0.612796376227478,0.537408022348035,0,0,0,0,0,0,0,0,0,0,5.05860948559849e-108,0.000987613668310869,0.000226156312294528,6.05245024455476e-05,0.000893875866696381,7.57888764740274e-22,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M371,1.26223216424368,1.29338545757325,1.29703839711607,1.28744062983818,1.28122101596689,1.28269113669785,1.28702207769912,1.28823778191863,1.28171445040276,1.26352994357951,1.2302378370474,1.17952288433319,1.11104236634493,1.02687857074713,0.931332711095879,0.83009721473915,0.729097274498786,0.633399298928965,0.546507894372485,0.470175914256697,0,0,0,0,0,0,0,0,0,1.58190533705684e-14,9.47329389880511e-06,9.74656912378013e-05,0.000450325811105629,2.19715579254678e-08,1.63475716409807e-37,0.000287498569007599,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M372,1.29650960200092,1.33274524242221,1.34870531228525,1.34924146498053,1.34427650291281,1.34147316393151,1.34200382569254,1.34154754222164,1.33373088462088,1.31287277291124,1.27520959864274,1.21923455674941,1.14572026009194,1.0575231633914,0.959099893990703,0.855760840932708,0.752816930503241,0.654823820704864,0.565084743978582,0.485477491050004,0,0,0,0,0,0,0,0,0,2.49612637185953e-109,0.000998887318656144,0.000529144944427273,9.28449600016477e-07,6.05243726548182e-05,1.99432122716159e-06,7.57888764740274e-22,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M373,1.50436993945552,1.54217728535223,1.55638884670593,1.54727828008685,1.51955970831899,1.48041503450765,1.4369812797414,1.3944676633754,1.35519265186131,1.31820221617818,1.27935816489244,1.23235661958282,1.17103421352906,1.09229097471783,0.997990888691881,0.894501896048412,0.790088669005481,0.691815771485972,0.603699284354082,0.526683868474806,0,0,0,0,0,0,0,0,0,0,3.26024646014323e-25,1.76172959451119e-07,2.83777337831344e-31,1.55811679065144e-42,0.000870659633562282,1.74328067106866e-10,2.4040232973528e-158,0,0,0
Beta_1.80,M374,1.72965416961521,1.76178681710191,1.77189701951159,1.75913331926864,1.72509707203385,1.67336121095948,1.60850854801662,1.53508391378996,1.45692030360794,1.37736879799563,1.30071912854089,1.23279254705363,1.1755073747492,1.11779655243905,1.04108308861857,0.941564841974029,0.836099307488979,0.741556142249719,0.661043104187219,0.590160828508059,0,0,0,0,0,0,0,0,0,0,2.5086955876948e-284,1.67124941566247e-09,9.6569729749288e-10,0.000264206329289581,8.6968881258319e-28,9.13472417970829e-44,4.80804659470559e-158,0,0,0
Beta_1.80,M375,1.90632311301906,1.93241083777332,1.93903405997743,1.92518254291684,1.8912708628896,1.83909791393858,1.7715590016791,1.69218812325465,1.60464876266205,1.5122920666683,1.41786567041649,1.32340200454118,1.23029890301305,1.14166908082146,1.07306266343066,0.994653163454776,0.888802518575651,0.804735649818784,0.729474567537481,0.658263319208651,0,0,0,0,0,0,0,0,0,0,0,4.69016598743541e-172,1.26516832964811e-07,4.18178582177329e-33,3.79361965446519e-43,5.33124884916145e-23,4.80804659470559e-158,0,0,0
Beta_1.80,M376,2.02836672583175,2.05207473983712,2.0586399053067,2.04701067796256,2.01701109800182,1.9694069434709,1.90585101649711,1.82871618651384,1.74084720001976,1.64527666788971,1.54495374801464,1.44252599659813,1.34019893460759,1.23967911334344,1.14218991975315,1.05196330501993,0.959209621002364,0.874459114613444,0.79440203042625,0.719070421975015,0,0,0,0,0,0,0,0,0,0,0,0,2.51208283510031e-106,0.000822643530416656,0.0008726539553532,0.00029037328853159,4.80804659470559e-158,0,0,0
Beta_1.80,M377,2.08266212852402,2.10780928396406,2.11768010923534,2.11115097094363,2.08768096694318,2.04740670106959,1.9911721573848,1.92048647366003,1.83741412402159,1.7444129127673,1.64414293836764,1.53927279773612,1.43230741777739,1.32545585113029,1.2205488460445,1.11900703355183,1.02185300636822,0.929755617392268,0.843092926783583,0.762021059199468,0,0,0,0,0,0,0,0,0,0,0,6.76303501941093e-224,2.35635850335368e-22,5.42952090092864e-77,4.11253706861659e-05,1.25116953449857e-69,9.61609318941119e-158,0,0,0
Beta_1.80,M378,2.07715094498652,2.10555627338025,2.12048412953561,2.12067652409911,2.10526365827996,2.0738788189875,2.02673718495299,1.96466488830211,1.88907152056471,1.80186760857467,1.70533678298995,1.60197880992774,1.49434315174505,1.38487274413087,1.27577446839695,1.16892725873338,1.06583219867091,0.967602664416131,0.874987646252112,0.788418450832393,0,0,0,0,0,0,0,0,0,0,0,0,1.0042523437003e-16,8.62331069141406e-32,3.23861887153853e-49,1.43872512910929e-10,4.22109941825888e-23,3.31853530266368e-138,0,0
Beta_1.80,M379,1.98308087717744,2.01433668943048,2.0341805647492,2.04123915630489,2.03432373346142,2.01256699364417,1.97555179750196,1.92341137488907,1.85688313543934,1.7773044781227,1.6865478076869,1.58690156348432,1.48091246596158,1.37120969168922,1.26033330425123,1.15058691565187,1.04392902529504,0.941910182682135,0.84565565759025,0.75588709657991,0,0,0,0,0,0,0,0,0,0,0,0,4.19833699007872e-97,3.43708966290563e-06,1.28372554472526e-100,0.000287498711765721,4.22109941825888e-23,3.31853530266368e-138,0,0
Beta_1.80,M380,1.8432954243415,1.87322163106877,1.89439615127518,1.90567570954811,1.90579309188469,1.89347481374384,1.86760628489138,1.82742102657463,1.77268103033312,1.70381262828327,1.62196776647622,1.52899357704541,1.42731068400855,1.31971842452084,1.20915870880023,1.0984764049187,0.990211879333761,0.886451910434086,0.78875161151048,0.698125927389432,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43708966290563e-06,7.43239782032965e-16,4.15449065098592e-10,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M381,1.71724357319792,1.73859570676528,1.75274050521161,1.75974813055574,1.75937879567762,1.75095529955655,1.73334255512628,1.70507319690372,1.66462106585838,1.61077692499025,1.54303948425854,1.46191678489049,1.36904828865888,1.26710418546344,1.15948040254532,1.04986378969032,0.941772687099155,0.838174755287054,0.741251133910264,0.652328425632131,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62288708039893e-15,1.51136280088155e-27,7.57888764740274e-22,4.95195292034891e-45,5.19414163949954e-299,0,0
Beta_1.80,M382,1.58257889878447,1.59690022132981,1.60069210979397,1.59466483655288,1.58012300803848,1.5587650208488,1.53224033302815,1.5015223226139,1.46631111350061,1.42479207057306,1.37402589049829,1.31098976040503,1.23392767834943,1.14342255960873,1.04266534631325,0.936769069378868,0.831442833770344,0.731617155824053,0.640551281906574,0.559638000155657,0,0,0,0,0,0,0,0,0,0,0,1.76172959451119e-07,0,6.05243726545927e-05,1.35747379596006e-12,0.000845700496882373,9.67059148054381e-22,1.27579447808987e-134,0,0
Beta_1.80,M383,1.41867246822752,1.43774243445715,1.4445646880569,1.43874464851841,1.42030687573576,1.38974297572107,1.34813669210076,1.29747243522699,1.24108526592455,1.18364794580931,1.12950806239819,1.07911392059268,1.0263627711409,0.961347979116081,0.878355646188229,0.781763467254347,0.683344649177436,0.593968146139694,0.518109068824902,0.454626301461891,0,0,0,0,0,0,0,0,0,1.38181013631075e-05,0,0,0,4.17285323786575e-79,4.69084810758938e-05,1.94904319923129e-11,9.67059148054381e-22,1.27579447808987e-134,0,0
Beta_1.80,M384,1.21885527381644,1.24333939679158,1.2554429950016,1.25458931427508,1.24077913035903,1.21457036354677,1.17701399594247,1.12955741156169,1.07392849765347,1.01201443906097,0.945775664979096,0.877670010877221,0.813771944528911,0.765009853837829,0.721893090731388,0.651355866826791,0.565109809249968,0.495293930000646,0.44108960237956,0.393938891700861,0,0,0,0,0,0,6.20408324377394e-231,2.11429300675696e-44,0,0,0,0,0,0,3.55785612702077e-08,2.87471840960079e-06,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M385,1.00151136998867,1.02457195024512,1.03594877765924,1.03599403257131,1.02608862346284,1.00790202414954,0.982883372459418,0.951986663900628,0.915683328595016,0.874193207854598,0.827794279700027,0.77707176769815,0.723021541090321,0.666995166968253,0.611259079435507,0.573988439812737,0.503479841248696,0.452450208082076,0.406684432301361,0.365048847510622,0,0,0,0,1.87651578387562e-124,6.48501284696023e-114,0,0,0,0,0,0,0,3.67509534865302e-264,2.59154187052873e-32,1.85833471696419e-23,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M386,0.829171376929997,0.83053701482575,0.821382488507738,0.806997701206062,0.796751771264413,0.794496534458579,0.797883666320348,0.801231215173573,0.798679246731979,0.785996162016656,0.761192865120791,0.724521838522448,0.67812300355188,0.62537775567234,0.570086097281121,0.515677851873465,0.464664050742037,0.418430860688877,0.377347070739008,0.341064564471856,0,0,1.40029689420616e-209,3.14374707700252e-48,0,0,0,0,0,0,0,0,0,0,1.62128043730403e-236,6.68772307459985e-24,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M387,0.680818883400534,0.662708741068177,0.630698446742086,0.610006036483737,0.598825159717422,0.590547322225397,0.585219984602129,0.584619241259883,0.588452026226933,0.592575105640051,0.589529073099482,0.571897853454647,0.536677279169292,0.487347813879286,0.431922595237178,0.378589780110745,0.332254655430015,0.293879523541977,0.261980966533371,0.234499722648368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38348589940733e-134,6.68772307459985e-24,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M388,0.675126058855855,0.652343348935653,0.620947216430532,0.611567069904117,0.600892930388671,0.587214071830496,0.570722627231119,0.551681520467913,0.530504073784124,0.508653352320899,0.491476140758316,0.486514101724175,0.484433571611477,0.457243791476523,0.404621055488173,0.35514254904651,0.31957622672166,0.291134409989132,0.264879795845091,0.239796141235113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11891826783258e-10,5.33851141767547e-05,4.42858172636162e-42,4.70779224243411e-291,0,0
Beta_1.80,M389,0.690733060564036,0.668639485604687,0.630766795000471,0.619782637408368,0.609175045840034,0.595652222587269,0.57933859481158,0.560480986464438,0.53935912982144,0.516278348446544,0.491562242852246,0.465545196082084,0.438564939314513,0.410972906586235,0.388818287861561,0.355125988030987,0.32749858149364,0.300417425692693,0.274112944455499,0.248784143450464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78862368597288e-94,5.65713856835558e-147,0,0,0
