Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7
Beta_2.10,M425,428,45,0,0,0,0,0,1,372,744,198,108,16,23
Beta_2.10,M426,406,47,0,0,0,0,0,0,369,746,205,95,22,22
Beta_2.10,M427,428,42,1,0,0,0,0,4,358,758,197,90,31,22
Beta_2.10,M428,405,37,3,1,0,0,0,10,371,748,236,59,32,22
Beta_2.10,M429,422,48,2,0,1,0,0,18,357,744,227,66,29,22
Beta_2.10,M430,428,36,0,2,1,0,0,24,374,737,226,62,18,25
Beta_2.10,M431,422,48,0,3,0,1,0,30,379,717,240,65,16,22
Beta_2.10,M432,405,46,0,0,1,1,0,48,370,710,253,61,16,13
Beta_2.10,M433,447,50,0,0,0,0,1,47,372,699,254,65,20,0
Beta_2.10,M434,425,64,0,0,0,0,0,31,382,692,252,72,29,0
Beta_2.10,M435,436,61,0,0,0,0,0,12,383,691,252,81,30,0
Beta_2.10,M436,446,72,0,0,0,0,0,11,399,690,235,91,37,0
Beta_2.10,M437,443,70,0,0,0,0,0,10,409,682,237,102,43,0
Beta_2.10,M438,442,65,1,0,0,0,0,11,405,673,218,138,49,0
Beta_2.10,M439,471,74,1,1,0,0,0,14,397,678,210,156,52,4
Beta_2.10,M440,458,66,1,1,0,0,0,15,416,687,201,173,57,6
Beta_2.10,M441,434,75,0,0,1,0,0,18,407,671,220,161,62,10
Beta_2.10,M442,471,72,1,0,0,0,0,20,400,677,227,152,64,18
Beta_2.10,M443,453,69,1,0,0,0,0,21,398,703,220,147,73,23
Beta_2.10,M444,469,74,1,1,0,0,0,20,403,712,212,133,81,33
Beta_2.10,M445,440,71,2,0,1,0,0,29,388,711,231,120,93,39
Beta_2.10,M446,485,63,2,1,1,0,0,31,381,688,234,96,107,50
Beta_2.10,M447,459,67,1,2,1,0,0,36,374,700,235,68,113,60
Beta_2.10,M448,461,63,1,2,0,0,0,45,376,697,236,43,118,71
Beta_2.10,M449,479,66,0,1,1,0,0,33,398,700,245,33,108,85
Beta_2.10,M450,464,57,1,0,0,1,0,25,397,709,229,44,93,107
Beta_2.10,M451,463,50,2,0,0,1,0,19,391,734,209,66,68,134
Beta_2.10,M452,484,46,1,1,0,0,1,23,392,724,200,89,45,148
Beta_2.10,M453,470,40,0,2,0,0,1,25,397,749,186,91,23,154
Beta_2.10,M454,460,51,0,1,0,0,1,27,409,739,155,78,26,153
Beta_2.10,M455,438,41,0,0,0,0,0,18,420,726,157,62,34,185
Beta_2.10,M456,475,40,0,0,0,0,0,18,438,740,138,63,30,199
Beta_2.10,M457,446,40,0,0,0,0,0,18,425,766,138,57,169,66
Beta_2.10,M458,451,41,0,0,0,0,0,16,419,771,147,155,78,45
Beta_2.10,M459,420,41,2,0,0,0,0,19,420,781,252,99,23,39
Beta_2.10,M460,430,45,1,1,0,0,0,11,433,879,208,42,32,36
Beta_2.10,M461,424,39,1,2,0,0,0,8,526,780,175,39,30,34
Beta_2.10,M462,408,42,0,2,0,0,0,54,446,770,185,39,26,32
Beta_2.10,M463,392,40,0,0,0,0,0,10,447,762,184,40,25,30
Beta_2.10,M464,404,44,0,0,0,0,0,8,447,751,185,44,19,29
Beta_2.10,M465,399,46,0,0,0,0,0,6,459,740,192,44,25,27
Beta_2.10,M466,394,42,0,0,0,0,0,0,480,737,197,45,36,25
Beta_2.10,M467,405,48,0,0,0,0,0,0,486,715,211,39,23,24
Beta_2.10,M468,396,47,0,1,0,0,0,0,485,723,198,58,21,23
Beta_2.10,M469,435,57,0,1,0,0,0,0,526,695,222,61,21,22
Beta_2.10,M470,425,49,4,0,0,0,0,0,506,703,231,80,22,20
Beta_2.10,M471,430,56,2,1,0,0,0,2,495,687,220,96,22,20
Beta_2.10,M472,418,63,0,3,0,0,0,2,499,675,258,75,24,20
Beta_2.10,M473,406,69,0,0,2,0,0,3,496,658,275,77,15,20
Beta_2.10,M474,426,80,0,0,1,1,0,7,493,663,289,79,4,24
Beta_2.10,M475,436,77,2,0,0,1,0,12,498,639,311,71,3,18
Beta_2.10,M476,429,83,4,0,0,0,1,20,488,593,326,84,9,5
Beta_2.10,M477,444,77,3,2,0,0,0,21,497,583,355,83,10,0
Beta_2.10,M478,433,71,1,4,0,0,0,24,499,579,349,91,11,0
Beta_2.10,M479,441,88,0,1,1,0,0,23,513,578,345,85,20,0
Beta_2.10,M480,442,82,0,0,2,0,0,19,515,550,351,81,21,0
Beta_2.10,M481,433,89,1,0,1,0,0,17,522,551,344,96,24,0
Beta_2.10,M482,445,99,1,0,0,0,0,17,522,553,302,105,26,0
Beta_2.10,M483,442,93,1,1,0,0,0,19,533,570,264,125,34,0
Beta_2.10,M484,428,100,1,1,0,0,0,21,574,587,211,162,42,0
Beta_2.10,M485,428,98,0,0,0,0,0,24,565,605,150,200,49,0
Beta_2.10,M486,442,99,1,0,0,0,0,27,571,636,111,224,56,3
Beta_2.10,M487,434,97,0,0,0,0,0,33,566,644,129,217,62,6
Beta_2.10,M488,441,94,0,0,0,0,0,37,555,696,148,186,70,13
Beta_2.10,M489,431,80,1,0,0,0,0,35,536,705,160,101,122,19
Beta_2.10,M490,421,86,2,0,0,0,0,40,544,706,131,85,115,29
Beta_2.10,M491,454,83,1,2,0,0,0,49,556,718,126,74,124,36
Beta_2.10,M492,447,79,1,2,0,0,0,47,543,687,145,59,131,43
Beta_2.10,M493,448,77,0,1,1,0,0,34,552,692,159,47,131,64
Beta_2.10,M494,424,67,1,1,0,1,0,39,549,683,170,69,83,96
Beta_2.10,M495,431,77,0,0,0,1,0,32,552,693,181,79,76,91
Beta_2.10,M496,441,60,0,0,0,0,1,20,572,682,212,63,76,99
Beta_2.10,M497,470,64,0,0,0,0,1,13,576,713,219,56,65,89
Beta_2.10,M498,425,62,0,0,0,0,1,9,603,700,193,71,46,82
Beta_2.10,M499,461,61,0,0,0,0,0,10,602,709,196,80,41,80
Beta_2.10,M500,445,58,0,0,0,0,0,16,609,701,206,69,86,57
Beta_2.10,M501,463,65,0,0,0,0,0,16,602,682,231,70,123,21
Beta_2.10,M502,436,78,0,0,0,0,0,12,607,672,237,94,68,46
Beta_2.10,M503,400,67,0,0,0,0,0,10,606,673,266,97,39,42
Beta_2.10,M504,422,69,2,0,0,0,0,13,590,707,269,70,49,37
Beta_2.10,M505,428,62,2,2,0,0,0,10,593,689,248,62,62,35
Beta_2.10,M506,435,59,2,2,0,0,0,20,559,662,239,72,52,31
Beta_2.10,M507,429,65,0,2,1,0,0,16,567,687,221,82,39,30
Beta_2.10,M508,425,63,0,0,1,0,0,10,571,678,240,68,22,29
Beta_2.10,M509,397,70,0,0,0,0,0,9,567,652,269,60,18,27
Beta_2.10,M510,409,68,2,0,0,0,0,8,580,635,279,69,17,26
Beta_2.10,M511,395,74,2,0,0,0,0,8,561,616,270,66,17,25
Beta_2.10,M512,421,72,1,2,0,0,0,7,566,589,281,80,24,23
Beta_2.10,M513,427,72,2,0,2,0,0,9,576,603,262,57,27,21
Beta_2.10,M514,401,80,1,1,2,0,0,7,589,597,246,53,24,20
Beta_2.10,M515,419,84,0,2,0,0,0,13,600,594,248,75,21,19
Beta_2.10,M516,387,85,1,0,1,0,0,13,595,628,225,98,17,18
Beta_2.10,M517,388,96,0,1,0,1,0,13,587,627,244,98,11,19
Beta_2.10,M518,388,89,1,1,0,1,0,12,570,655,255,102,4,19
Beta_2.10,M519,385,103,1,0,1,0,1,13,579,652,283,74,1,10
Beta_2.10,M520,374,107,1,1,0,0,0,12,574,693,278,56,2,0
Beta_2.10,M521,393,111,1,2,0,0,0,16,606,670,221,77,4,0
Beta_2.10,M522,368,112,1,1,0,0,0,32,611,634,198,99,4,0
Beta_2.10,M523,415,113,0,1,1,0,0,30,601,615,199,116,5,0
Beta_2.10,M524,391,119,0,0,0,0,0,29,594,602,208,137,3,0
Beta_2.10,M525,402,123,0,0,0,0,0,26,605,596,191,158,6,0
Beta_2.10,M526,385,120,0,0,0,0,0,20,611,590,224,148,8,0
Beta_2.10,M527,388,122,0,0,0,0,0,18,629,585,222,133,12,0
Beta_2.10,M528,403,123,0,0,0,0,0,16,629,592,242,121,19,0
Beta_2.10,M529,382,127,1,0,0,0,0,20,648,541,290,107,30,0
Beta_2.10,M530,394,127,0,0,0,0,0,22,674,517,293,107,40,0
Beta_2.10,M531,385,128,0,0,0,0,0,22,680,497,298,111,51,0
Beta_2.10,M532,407,122,0,0,0,0,0,25,690,492,303,102,77,0
Beta_2.10,M533,389,122,0,0,0,0,0,28,687,495,294,100,77,4
Beta_2.10,M534,396,106,2,0,0,0,0,31,679,528,308,96,73,8
Beta_2.10,M535,400,111,2,1,0,0,0,37,677,545,297,107,62,16
Beta_2.10,M536,426,113,0,2,0,0,0,32,670,567,278,111,67,22
Beta_2.10,M537,420,106,0,0,1,0,0,33,665,602,256,107,65,37
Beta_2.10,M538,415,115,0,0,0,1,0,35,640,616,261,104,61,58
Beta_2.10,M539,399,119,0,0,0,1,0,36,638,617,258,85,64,55
Beta_2.10,M540,389,126,1,0,0,0,1,36,633,591,280,69,61,52
Beta_2.10,M541,399,117,2,0,0,0,1,36,629,607,286,76,64,47
Beta_2.10,M542,403,130,1,1,0,0,0,26,652,580,299,73,61,50
Beta_2.10,M543,399,115,3,1,1,0,0,21,682,581,261,87,53,45
Beta_2.10,M544,399,107,3,1,1,0,0,13,696,584,222,120,41,33
Beta_2.10,M545,392,115,0,3,0,1,0,11,709,579,221,104,69,4
Beta_2.10,M546,405,107,0,1,2,0,0,6,711,594,180,116,58,6
Beta_2.10,M547,386,118,0,0,2,0,0,8,696,626,176,97,36,21
Beta_2.10,M548,387,114,1,0,0,0,0,11,712,681,163,80,31,38
Beta_2.10,M549,386,111,1,0,0,0,0,8,702,677,162,81,32,36
Beta_2.10,M550,371,118,1,1,0,0,0,18,695,660,152,108,27,33
Beta_2.10,M551,349,123,0,1,0,0,0,13,660,666,146,86,22,31
Beta_2.10,M552,333,123,0,1,0,0,0,26,662,642,165,67,23,29
Beta_2.10,M553,354,122,1,0,1,0,0,25,676,605,152,83,26,27
Beta_2.10,M554,334,135,1,0,0,0,0,20,676,591,188,79,23,26
Beta_2.10,M555,324,139,0,1,0,0,0,17,659,579,214,70,21,25
Beta_2.10,M556,323,140,1,0,1,0,0,13,659,548,269,58,17,23
Beta_2.10,M557,322,153,1,0,1,0,0,5,674,538,260,42,20,21
Beta_2.10,M558,315,146,2,1,0,0,0,5,671,508,263,46,20,20
Beta_2.10,M559,320,146,1,0,1,0,0,4,676,511,270,38,18,19
Beta_2.10,M560,316,141,1,0,0,1,0,4,690,488,267,39,13,17
Beta_2.10,M561,316,145,0,0,0,1,0,9,685,491,268,51,2,21
Beta_2.10,M562,334,146,0,0,0,0,1,9,687,501,281,55,0,11
Beta_2.10,M563,314,146,2,0,0,0,0,10,710,511,279,73,0,4
Beta_2.10,M564,325,156,2,0,0,0,0,13,719,498,282,64,0,0
Beta_2.10,M565,337,160,1,2,0,0,0,20,719,468,318,76,0,0
Beta_2.10,M566,328,173,1,0,0,0,0,32,713,491,340,70,0,0
Beta_2.10,M567,331,177,1,1,0,0,0,33,703,504,330,77,0,0
Beta_2.10,M568,342,172,1,0,0,0,0,38,725,477,327,94,0,0
Beta_2.10,M569,330,164,0,0,0,0,0,38,723,490,301,136,0,0
Beta_2.10,M570,313,163,0,0,0,0,0,26,725,482,299,164,0,0
Beta_2.10,M571,316,160,0,0,0,0,0,23,761,468,314,164,2,0
Beta_2.10,M572,317,162,0,0,0,0,0,23,770,416,313,170,5,0
Beta_2.10,M573,306,164,0,0,0,0,0,22,779,445,271,164,9,0
Beta_2.10,M574,307,168,1,0,0,0,0,26,774,452,281,148,33,0
Beta_2.10,M575,305,183,0,1,0,0,0,24,790,461,248,140,50,0
Beta_2.10,M576,294,188,0,1,0,0,0,24,813,491,214,136,63,0
Beta_2.10,M577,299,177,5,0,1,0,0,20,804,495,185,122,63,0
Beta_2.10,M578,308,152,3,2,0,0,0,19,769,538,189,121,59,0
Beta_2.10,M579,324,161,0,5,0,0,0,18,770,584,176,93,69,0
Beta_2.10,M580,333,154,0,0,4,0,0,19,783,526,176,74,62,6
Beta_2.10,M581,320,150,0,0,2,0,0,30,773,528,174,52,50,14
Beta_2.10,M582,350,150,1,0,0,2,0,33,754,531,192,51,20,30
Beta_2.10,M583,335,149,1,0,0,0,1,33,754,504,196,55,24,28
Beta_2.10,M584,347,143,0,1,0,0,1,25,738,515,205,57,26,27
Beta_2.10,M585,337,137,0,0,1,0,1,16,749,510,212,59,25,26
Beta_2.10,M586,324,129,0,0,0,0,0,20,734,519,215,57,21,24
Beta_2.10,M587,321,139,1,0,0,0,0,17,722,516,220,45,20,19
Beta_2.10,M588,313,147,2,0,0,0,0,12,736,536,181,70,19,13
Beta_2.10,M589,314,141,2,1,0,0,0,18,728,518,191,71,22,3
Beta_2.10,M590,324,146,1,0,1,0,0,22,729,505,185,101,8,2
Beta_2.10,M591,313,149,0,0,1,0,0,10,741,503,175,70,19,3
Beta_2.10,M592,318,139,1,0,0,0,0,5,740,530,201,55,36,5
Beta_2.10,M593,307,151,2,0,0,0,0,9,753,504,202,61,27,21
Beta_2.10,M594,310,150,1,0,0,0,0,18,753,476,192,80,31,34
Beta_2.10,M595,307,172,0,1,0,0,0,7,753,463,203,78,29,32
Beta_2.10,M596,275,153,1,0,0,0,0,7,744,468,211,76,26,30
Beta_2.10,M597,287,165,1,0,0,0,0,4,729,499,218,73,22,28
Beta_2.10,M598,278,165,0,1,0,0,0,6,722,512,236,65,22,27
Beta_2.10,M599,283,171,2,1,0,0,0,7,728,502,257,60,19,25
Beta_2.10,M600,269,169,2,0,0,0,0,9,736,489,275,52,21,24
Beta_2.15,M300,467,17,0,1,0,0,1,23,356,449,437,154,63,47
Beta_2.15,M301,465,22,0,0,1,0,0,21,345,474,425,147,64,56
Beta_2.15,M302,452,23,0,0,1,0,0,15,352,482,423,140,70,60
Beta_2.15,M303,464,21,5,0,0,0,0,14,372,460,432,131,73,66
Beta_2.15,M304,478,24,5,0,0,0,0,32,341,474,437,111,79,73
Beta_2.15,M305,476,28,0,4,0,0,0,31,339,479,429,115,69,81
Beta_2.15,M306,462,31,0,1,2,0,0,18,354,501,432,100,70,88
Beta_2.15,M307,480,27,0,0,1,2,0,14,333,521,432,112,61,93
Beta_2.15,M308,473,25,0,0,0,1,0,10,316,531,417,115,54,110
Beta_2.15,M309,485,24,0,0,0,0,1,11,319,556,413,109,44,101
Beta_2.15,M310,459,30,0,0,0,0,1,10,318,557,406,97,37,119
Beta_2.15,M311,493,30,0,0,0,0,1,18,314,552,402,88,30,113
Beta_2.15,M312,472,29,1,0,0,0,0,24,310,559,401,94,24,83
Beta_2.15,M313,484,29,1,0,0,0,0,25,299,543,417,90,18,49
Beta_2.15,M314,498,29,0,1,0,0,0,32,310,525,438,96,17,46
Beta_2.15,M315,474,29,0,0,0,0,0,37,312,511,442,96,55,4
Beta_2.15,M316,476,37,0,0,0,0,0,29,325,495,441,99,50,3
Beta_2.15,M317,467,31,1,0,0,0,0,21,330,496,453,150,11,3
Beta_2.15,M318,487,34,1,0,0,0,0,15,336,501,480,134,3,2
Beta_2.15,M319,484,37,0,1,0,0,0,11,358,516,469,125,14,2
Beta_2.15,M320,487,40,1,1,0,0,0,30,342,523,467,122,20,4
Beta_2.15,M321,475,43,2,0,0,0,0,27,338,518,480,101,18,17
Beta_2.15,M322,472,42,1,1,0,0,0,27,338,508,487,98,18,29
Beta_2.15,M323,446,44,0,1,0,0,0,26,346,508,471,100,17,26
Beta_2.15,M324,447,45,1,0,0,0,0,29,341,506,476,96,17,23
Beta_2.15,M325,455,41,0,1,0,0,0,23,356,505,469,95,16,21
Beta_2.15,M326,431,47,0,0,0,0,0,31,351,498,476,93,17,18
Beta_2.15,M327,480,42,1,0,0,0,0,40,361,498,464,102,19,16
Beta_2.15,M328,464,49,0,1,0,0,0,42,361,503,464,117,20,15
Beta_2.15,M329,450,44,0,1,0,0,0,42,366,500,452,136,22,13
Beta_2.15,M330,469,50,1,0,1,0,0,40,376,508,452,139,23,13
Beta_2.15,M331,445,46,0,1,0,0,0,36,387,519,463,126,23,12
Beta_2.15,M332,460,47,0,1,0,0,0,33,390,503,470,115,24,11
Beta_2.15,M333,475,55,0,0,1,0,0,34,381,527,462,117,31,13
Beta_2.15,M334,447,45,0,0,0,0,0,33,408,496,475,111,36,15
Beta_2.15,M335,448,45,2,0,0,0,0,51,388,520,491,106,41,16
Beta_2.15,M336,468,43,2,0,0,0,0,55,379,533,495,104,49,16
Beta_2.15,M337,460,44,1,2,0,0,0,55,364,557,490,103,59,17
Beta_2.15,M338,482,37,1,2,0,0,0,40,338,590,476,113,62,17
Beta_2.15,M339,470,34,0,1,2,0,0,37,357,556,486,112,65,18
Beta_2.15,M340,493,32,0,1,0,0,0,34,351,574,501,90,70,19
Beta_2.15,M341,490,28,0,0,1,0,0,32,354,570,504,81,74,24
Beta_2.15,M342,497,27,1,0,0,1,0,27,355,578,481,85,53,39
Beta_2.15,M343,501,25,1,0,0,1,0,23,378,569,480,92,55,31
Beta_2.15,M344,493,31,0,0,0,0,1,27,377,563,487,105,57,26
Beta_2.15,M345,523,32,0,0,0,0,1,28,376,539,491,102,61,18
Beta_2.15,M346,531,36,0,0,0,0,0,25,366,528,469,102,62,24
Beta_2.15,M347,508,37,0,0,0,0,0,17,372,533,451,112,66,31
Beta_2.15,M348,507,37,0,0,0,0,0,13,355,545,431,117,69,36
Beta_2.15,M349,522,34,3,0,0,0,0,13,377,542,430,113,74,44
Beta_2.15,M350,498,36,3,0,0,0,0,12,366,561,429,109,80,51
Beta_2.15,M351,499,36,0,3,0,0,0,11,373,584,415,89,85,61
Beta_2.15,M352,511,40,0,1,2,0,0,10,387,587,394,82,86,69
Beta_2.15,M353,501,40,0,0,1,0,0,14,386,578,402,77,86,85
Beta_2.15,M354,492,38,0,0,0,1,0,22,373,572,393,67,72,90
Beta_2.15,M355,480,41,0,0,0,0,1,19,382,584,393,59,65,106
Beta_2.15,M356,521,36,0,0,0,0,1,15,385,598,391,62,51,120
Beta_2.15,M357,487,38,0,0,0,0,1,15,367,599,393,56,39,113
Beta_2.15,M358,485,38,0,0,0,0,0,13,351,604,385,53,32,101
Beta_2.15,M359,485,38,1,0,0,0,0,12,370,618,374,54,27,88
Beta_2.15,M360,489,40,1,0,0,0,0,5,375,622,379,51,20,60
Beta_2.15,M361,496,43,1,1,0,0,0,5,372,622,383,45,18,54
Beta_2.15,M362,482,46,0,2,0,0,0,5,368,647,385,40,59,5
Beta_2.15,M363,491,52,0,1,1,0,0,3,361,647,391,73,15,3
Beta_2.15,M364,505,44,0,0,1,0,0,6,360,635,460,32,8,2
Beta_2.15,M365,504,48,0,0,0,0,0,11,348,662,441,36,9,1
Beta_2.15,M366,497,47,0,0,0,0,0,34,356,638,427,45,7,2
Beta_2.15,M367,486,54,1,0,0,0,0,31,375,660,414,53,9,1
Beta_2.15,M368,471,66,0,1,0,0,0,23,375,663,393,81,15,2
Beta_2.15,M369,490,60,0,1,0,0,0,18,384,668,391,72,15,19
Beta_2.15,M370,457,64,0,0,1,0,0,16,374,688,403,76,12,28
Beta_2.15,M371,463,60,1,0,0,0,0,13,395,686,394,72,12,25
Beta_2.15,M372,451,61,0,0,0,0,0,11,388,702,398,71,10,22
Beta_2.15,M373,450,65,2,0,0,0,0,13,400,686,418,69,10,19
Beta_2.15,M374,458,60,0,2,0,0,0,22,397,680,435,71,9,17
Beta_2.15,M375,450,69,0,1,0,0,0,24,395,684,435,80,8,16
Beta_2.15,M376,467,61,0,0,0,0,0,25,401,654,421,87,8,14
Beta_2.15,M377,454,71,0,0,0,0,0,26,399,631,429,90,18,12
Beta_2.15,M378,458,65,0,0,0,0,0,30,413,639,416,106,13,11
Beta_2.15,M379,452,65,1,0,0,0,0,28,416,627,427,93,13,11
Beta_2.15,M380,443,60,2,0,0,0,0,21,407,665,430,94,15,10
Beta_2.15,M381,469,61,1,1,0,0,0,20,399,668,420,84,18,13
Beta_2.15,M382,443,71,0,1,0,0,0,19,408,679,412,96,25,14
Beta_2.15,M383,471,63,0,1,0,0,0,21,435,659,413,95,32,14
Beta_2.15,M384,490,61,1,0,1,0,0,32,422,633,442,85,30,15
Beta_2.15,M385,464,58,0,1,0,0,0,26,428,636,419,91,33,15
Beta_2.15,M386,483,50,0,0,1,0,0,29,446,629,421,85,40,16
Beta_2.15,M387,498,33,0,0,1,0,0,36,438,646,420,87,40,17
Beta_2.15,M388,495,33,0,0,0,1,0,45,443,632,409,103,31,25
Beta_2.15,M389,495,42,0,0,0,1,0,44,442,641,396,111,37,18
Beta_2.15,M390,518,48,0,0,0,0,1,37,441,639,380,127,43,8
Beta_2.15,M391,488,46,1,0,0,0,1,34,460,656,366,139,52,0
Beta_2.15,M392,513,44,2,0,0,0,0,33,467,663,357,139,55,4
Beta_2.15,M393,498,45,0,2,0,0,0,31,468,647,367,127,60,9
Beta_2.15,M394,533,45,0,2,0,0,0,27,460,663,375,120,65,15
Beta_2.15,M395,509,43,1,0,1,0,0,26,457,699,355,108,76,20
Beta_2.15,M396,538,42,2,0,0,0,0,21,451,692,364,100,83,28
Beta_2.15,M397,536,41,2,1,0,0,0,33,432,700,349,81,92,36
Beta_2.15,M398,530,43,1,0,1,0,0,26,434,693,345,77,102,45
Beta_2.15,M399,549,47,0,1,1,0,0,16,446,695,343,68,105,59
Beta_2.15,M400,521,47,0,1,0,1,0,11,454,723,349,54,99,73
Beta_2.15,M401,527,48,0,0,0,0,1,12,445,729,341,48,77,98
Beta_2.15,M402,525,51,0,0,0,0,1,10,446,742,342,42,65,93
Beta_2.15,M403,528,58,1,0,0,0,1,10,433,744,339,36,54,113
Beta_2.15,M404,516,60,1,0,0,0,0,12,419,760,334,35,43,154
Beta_2.15,M405,502,61,0,0,0,0,0,6,431,767,332,41,37,162
Beta_2.15,M406,529,64,0,1,0,0,0,7,427,754,334,53,74,119
Beta_2.15,M407,517,66,2,0,0,0,0,10,402,771,325,76,72,86
Beta_2.15,M408,513,69,2,0,0,0,0,12,394,752,345,93,101,15
Beta_2.15,M409,509,79,1,1,0,0,0,9,420,799,336,146,23,11
Beta_2.15,M410,498,68,0,1,1,0,0,4,448,790,359,66,20,7
Beta_2.15,M411,501,74,1,0,1,0,0,8,456,809,304,63,11,3
Beta_2.15,M412,496,70,1,0,0,0,0,30,464,801,276,56,16,2
Beta_2.15,M413,493,77,0,1,0,0,0,9,451,795,267,66,7,1
Beta_2.15,M414,457,74,1,1,0,0,0,15,461,809,230,84,6,1
Beta_2.15,M415,459,74,2,0,0,0,0,12,481,793,242,66,9,1
Beta_2.15,M416,462,76,1,1,0,0,0,9,483,790,264,56,13,2
Beta_2.15,M417,463,78,1,0,0,0,0,12,496,800,255,57,13,13
Beta_2.15,M418,447,77,0,1,0,0,0,18,501,802,257,54,13,27
Beta_2.15,M419,448,70,0,0,0,0,0,27,498,800,249,59,11,23
Beta_2.15,M420,460,66,0,0,0,0,0,30,489,831,243,73,10,21
Beta_2.15,M421,441,68,1,0,0,0,0,38,494,829,232,82,9,18
Beta_2.15,M422,460,71,1,0,0,0,0,43,505,813,230,92,8,16
Beta_2.15,M423,446,71,1,1,0,0,0,43,501,805,267,76,8,14
Beta_2.15,M424,459,73,1,1,0,0,0,38,511,802,289,77,8,12
Beta_2.15,M425,448,84,0,1,0,0,0,34,501,801,313,74,9,11
Beta_2.15,M426,463,87,1,1,0,0,0,34,511,788,335,67,9,10
Beta_2.15,M427,461,87,1,0,1,0,0,55,512,773,348,57,10,9
Beta_2.15,M428,466,99,0,1,0,0,0,54,528,727,392,70,12,10
Beta_2.15,M429,496,102,1,1,0,0,0,40,527,705,410,69,14,12
Beta_2.15,M430,483,104,1,1,0,0,0,25,553,698,418,77,15,12
Beta_2.15,M431,495,95,0,2,0,0,0,24,557,719,398,74,14,12
Beta_2.15,M432,501,82,0,0,1,0,0,19,550,721,419,73,16,13
Beta_2.15,M433,511,83,2,0,0,1,0,18,525,720,440,82,12,15
Beta_2.15,M434,519,71,1,0,0,1,0,27,519,710,399,128,8,15
Beta_2.15,M435,515,73,0,1,0,0,1,30,526,736,381,137,13,7
Beta_2.15,M436,535,67,0,0,0,0,1,27,530,747,386,132,18,0
Beta_2.15,M437,529,73,1,0,0,0,0,28,526,721,365,134,28,0
Beta_2.15,M438,540,74,2,0,0,0,0,22,525,711,361,112,58,0
Beta_2.15,M439,537,79,2,1,0,0,0,22,521,718,335,125,63,0
Beta_2.15,M440,536,82,1,1,0,0,0,22,526,716,317,124,87,0
Beta_2.15,M441,531,78,1,2,0,0,0,22,539,716,355,106,86,1
Beta_2.15,M442,524,77,3,0,0,0,0,22,532,727,317,115,79,7
Beta_2.15,M443,541,76,2,1,0,0,0,21,546,757,269,108,73,13
Beta_2.15,M444,509,70,0,2,1,0,0,29,535,762,245,109,59,18
Beta_2.15,M445,531,75,1,1,2,0,0,21,550,760,207,133,33,37
Beta_2.15,M446,544,73,1,1,1,1,0,17,545,786,205,117,25,48
Beta_2.15,M447,536,62,1,1,0,0,1,16,542,806,181,102,33,45
Beta_2.15,M448,524,64,0,1,1,0,1,27,511,812,183,96,36,43
Beta_2.15,M449,527,61,0,1,0,0,1,21,503,820,166,93,41,41
Beta_2.15,M450,525,76,0,0,0,0,0,19,501,839,154,94,38,43
Beta_2.15,M451,523,75,1,0,0,0,0,15,506,849,141,102,40,39
Beta_2.15,M452,521,79,1,0,0,0,0,17,508,846,138,97,40,31
Beta_2.15,M453,502,80,1,1,0,0,0,25,503,870,158,88,53,12
Beta_2.15,M454,521,80,0,1,0,0,0,25,503,861,163,88,40,5
Beta_2.15,M455,506,89,1,0,0,0,0,27,507,849,183,90,19,6
Beta_2.15,M456,494,82,2,0,0,0,0,26,515,842,208,60,23,7
Beta_2.15,M457,493,86,1,1,0,0,0,27,544,835,212,57,21,9
Beta_2.15,M458,501,84,0,1,1,0,0,18,536,830,197,59,17,8
Beta_2.15,M459,505,83,0,0,0,0,0,10,536,857,197,51,14,5
Beta_2.15,M460,480,79,1,0,0,0,0,5,544,887,195,45,14,1
Beta_2.15,M461,501,85,1,0,0,0,0,3,583,901,205,42,10,4
Beta_2.15,M462,493,78,0,1,0,0,0,1,570,902,206,39,5,1
Beta_2.15,M463,473,81,0,1,0,0,0,2,591,854,245,39,3,2
Beta_2.15,M464,495,81,1,0,0,0,0,8,576,840,278,34,11,2
Beta_2.15,M465,496,82,1,0,0,0,0,11,580,832,284,31,12,11
Beta_2.15,M466,472,85,0,1,0,0,0,12,575,848,272,30,11,26
Beta_2.15,M467,482,91,0,1,0,0,0,14,566,803,305,67,9,22
Beta_2.15,M468,492,91,0,0,0,0,0,19,577,777,300,90,8,20
Beta_2.15,M469,482,93,0,1,0,0,0,18,570,769,293,91,9,16
Beta_2.15,M470,467,97,1,1,0,0,0,16,590,737,354,82,8,14
Beta_2.15,M471,471,106,1,0,0,0,0,18,591,721,349,100,7,12
Beta_2.15,M472,478,103,4,1,0,0,0,23,589,723,350,109,7,11
Beta_2.15,M473,468,107,4,1,0,0,0,23,611,699,323,88,11,9
Beta_2.15,M474,460,96,2,2,1,0,0,28,600,710,301,79,19,8
Beta_2.15,M475,461,96,1,2,1,0,0,24,600,715,283,88,20,10
Beta_2.15,M476,473,105,1,1,1,0,0,42,603,691,267,80,39,10
Beta_2.15,M477,487,87,2,1,1,0,0,45,599,712,248,96,26,10
Beta_2.15,M478,489,96,1,1,0,1,0,42,609,725,221,94,10,13
Beta_2.15,M479,497,98,0,1,1,0,1,33,607,726,200,119,5,8
