Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37
Beta_1.8,u_059,30,97,93,128,42,13,12,2,2,3,1,0,1,1,0,0,2,1,2,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,5,2,1,1,2,3,1,2,6,5,1,2,3,5,3,3,7,5,5,2,4,7,7,10,11,12,38,108,311,346,176,60,5
Beta_1.8,u_060,26,107,94,130,66,10,5,3,2,1,1,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,7,5,10,4,0,4,4,2,3,0,1,3,7,2,8,1,2,6,2,1,6,8,6,3,5,10,11,7,34,91,282,375,150,70,8
Beta_1.8,u_061,19,129,95,149,67,11,5,0,2,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,1,1,0,2,0,2,1,0,0,0,1,0,0,0,2,5,2,2,3,8,0,1,3,6,7,3,8,8,4,7,2,7,5,2,3,4,3,4,5,9,12,10,20,25,68,262,350,179,79,11
Beta_1.8,u_062,20,95,100,159,91,10,4,1,0,0,1,0,0,2,0,2,1,0,0,1,0,0,1,0,1,0,0,0,2,1,0,0,1,4,1,0,0,0,2,2,9,4,2,3,1,0,0,3,1,1,1,2,3,3,7,1,1,10,8,10,10,10,10,14,12,19,30,23,65,237,346,163,81,5
Beta_1.8,u_063,16,88,98,177,59,29,2,7,1,2,0,0,0,2,0,0,0,2,1,1,0,0,1,1,3,1,0,0,1,0,0,1,2,0,1,1,0,0,1,1,4,4,3,1,0,2,1,1,6,2,7,2,3,5,3,3,3,1,3,3,5,5,11,4,19,10,9,38,76,230,373,162,85,8
Beta_1.8,u_064,18,92,113,146,69,11,3,4,1,1,2,0,2,2,0,0,2,0,1,0,0,0,1,1,1,0,2,0,1,0,0,0,0,1,2,1,0,0,1,3,1,2,0,1,4,1,0,1,5,2,5,4,2,0,1,0,2,1,7,7,9,3,4,5,11,6,8,23,79,264,310,160,110,15
Beta_1.8,u_065,20,95,136,162,48,7,3,2,3,2,0,0,2,0,1,2,0,0,2,0,0,0,0,1,0,2,0,1,4,3,0,1,1,1,2,0,0,0,0,2,2,2,0,1,3,5,1,2,2,0,1,1,1,2,1,0,4,0,2,4,3,12,10,6,1,10,19,42,85,301,310,190,70,9
Beta_1.8,u_066,21,76,138,142,52,7,1,3,1,0,0,1,1,0,2,1,4,2,1,1,0,0,0,2,1,0,0,3,0,0,1,1,3,2,0,1,0,0,3,0,2,4,3,0,0,2,2,0,3,2,2,0,2,0,4,1,7,6,6,3,4,4,2,6,7,12,16,30,89,342,317,174,47,4
Beta_1.8,u_067,24,96,102,148,54,5,10,4,2,0,0,1,2,0,1,1,3,0,0,0,1,2,0,3,1,0,0,0,2,2,1,1,1,1,1,0,0,0,0,5,3,1,0,1,3,6,0,1,2,2,1,2,4,4,2,4,4,2,7,7,6,3,4,4,8,11,21,46,101,305,328,169,61,12
Beta_1.8,u_068,33,120,68,138,66,4,7,3,1,4,0,1,3,0,0,1,0,2,0,2,1,1,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,2,0,2,5,0,0,2,0,1,1,2,2,6,2,0,2,3,5,1,4,1,3,5,6,1,4,7,12,12,15,42,85,276,378,191,79,15
Beta_1.8,u_069,17,107,87,122,65,11,7,2,0,1,0,0,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,1,2,2,1,0,0,0,0,1,5,3,4,2,1,2,4,1,3,6,1,0,4,0,2,3,5,2,5,6,6,3,5,8,7,7,12,7,20,79,272,387,197,67,17
Beta_1.8,u_070,29,83,91,163,75,11,4,1,1,0,1,0,1,0,0,0,0,1,2,0,1,1,1,2,0,0,0,0,0,0,0,0,2,1,0,1,1,0,2,7,1,4,1,1,3,4,7,3,5,4,4,7,2,4,3,1,7,6,10,7,2,1,8,3,6,7,12,18,91,276,389,147,57,12
Beta_1.8,u_071,31,107,85,142,73,15,12,3,3,2,1,3,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,4,2,0,0,0,3,6,5,1,1,5,3,3,0,4,1,4,1,3,0,2,5,10,5,5,5,9,9,7,6,4,9,10,24,36,90,269,332,122,69,10
Beta_1.8,u_072,17,94,144,128,57,13,5,5,1,1,0,0,2,1,3,0,1,1,1,0,0,1,0,1,3,1,0,1,0,1,3,0,0,0,1,0,0,0,0,4,3,2,1,1,3,1,2,5,2,2,2,3,1,2,3,4,2,0,7,9,4,7,7,8,10,9,19,36,97,277,312,130,69,8
Beta_1.8,u_073,20,88,106,184,57,5,1,1,1,1,1,2,1,2,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,2,2,2,1,0,0,0,2,1,3,2,3,0,0,4,2,2,1,0,3,1,3,3,2,9,4,3,7,4,4,3,6,5,9,10,19,20,91,283,306,148,79,9
Beta_1.8,u_074,20,79,113,157,76,10,2,2,2,2,1,1,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,1,0,3,2,1,2,3,0,0,0,0,3,1,2,2,3,3,0,1,1,1,3,3,1,1,1,1,3,3,2,4,3,1,6,7,13,19,21,39,100,278,338,152,83,18
Beta_1.8,u_075,20,87,99,177,60,18,5,4,0,2,1,2,1,1,0,0,1,2,0,1,2,1,2,1,1,1,0,2,2,0,0,0,1,3,2,3,0,0,1,4,5,0,1,2,2,0,0,1,1,2,1,0,0,3,5,2,4,2,1,5,7,6,8,3,11,9,21,47,92,255,307,182,108,11
Beta_1.8,u_076,12,102,89,147,67,11,3,0,2,3,1,3,0,0,1,1,2,1,0,0,0,0,1,1,2,2,1,1,2,2,0,2,0,1,2,0,0,0,3,1,3,4,4,1,0,2,2,1,4,3,1,2,3,2,3,5,3,3,2,5,0,3,5,7,8,14,24,35,83,275,359,215,68,7
Beta_1.8,u_077,20,113,92,127,57,14,2,1,1,0,0,2,1,2,2,1,2,2,1,1,0,2,0,1,0,3,0,0,0,1,1,0,0,0,0,1,0,0,1,1,3,4,8,1,0,1,1,0,2,2,2,1,3,2,1,2,5,2,4,8,4,2,3,11,11,7,18,30,76,299,385,173,49,16
Beta_1.8,u_078,29,107,90,127,53,5,5,3,3,1,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,3,1,0,0,4,1,0,3,3,2,0,1,3,1,5,1,3,7,3,3,1,2,4,2,3,6,3,4,4,8,7,11,14,28,117,289,392,140,54,3
Beta_1.8,u_079,27,106,94,155,54,15,4,1,4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,1,6,3,0,3,4,5,5,3,2,7,3,4,6,2,4,5,3,2,5,5,3,6,6,6,9,9,7,15,44,109,268,378,130,54,11
Beta_1.8,u_080,28,112,89,152,73,17,4,5,1,1,0,0,5,1,1,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,2,1,2,0,0,0,2,7,4,6,3,0,2,1,1,2,2,2,2,1,8,5,8,4,7,5,5,2,5,11,4,5,8,12,18,35,64,279,333,151,48,13
Beta_1.8,u_081,17,91,109,175,74,16,2,2,1,1,0,0,0,0,0,2,1,0,2,0,0,0,1,3,0,0,2,0,0,0,1,0,0,3,3,1,0,0,1,2,3,3,4,5,8,3,3,3,1,1,2,4,1,0,2,2,3,3,7,4,7,5,5,11,12,16,13,26,69,261,299,163,82,26
Beta_1.8,u_082,23,70,103,160,89,17,3,2,1,1,2,3,2,0,1,1,0,0,0,1,0,0,1,2,1,3,0,0,1,0,1,0,1,0,1,1,0,0,0,1,2,1,0,0,0,2,4,0,3,7,3,3,5,2,11,3,7,2,5,4,8,2,2,9,14,11,9,17,68,233,339,185,103,5
Beta_1.8,u_083,12,82,110,174,66,22,4,3,3,0,2,1,2,3,1,0,0,1,1,1,1,0,2,0,0,2,0,1,0,0,0,1,0,3,3,2,0,0,1,3,4,1,2,2,1,3,1,1,1,2,0,1,0,1,1,1,0,9,3,3,9,8,9,13,12,15,13,30,83,256,323,175,85,6
Beta_1.8,u_084,23,75,119,145,65,7,4,3,2,1,2,1,1,0,0,1,0,0,0,0,2,0,1,4,0,1,2,3,1,3,0,1,0,0,0,2,1,0,1,2,2,0,0,1,3,3,1,1,1,1,1,2,5,2,2,1,5,1,2,1,4,6,3,9,19,14,13,45,94,290,312,168,77,24
Beta_1.8,u_085,28,93,119,159,50,7,3,0,2,0,2,5,0,1,2,2,1,2,1,2,0,1,0,0,0,0,0,2,2,2,1,2,2,1,1,0,0,0,2,2,6,4,4,1,0,3,0,2,0,2,1,2,1,5,2,4,5,5,2,2,5,7,7,14,11,13,19,34,83,298,313,184,93,7
Beta_1.8,u_086,16,114,97,142,46,11,4,3,1,2,0,1,0,1,0,2,0,2,4,0,2,0,0,2,2,0,0,0,1,2,2,0,1,0,0,0,0,0,2,1,3,3,1,1,2,4,2,1,3,1,1,8,5,5,2,2,6,3,4,3,4,3,2,12,12,9,15,35,122,282,374,166,46,8
Beta_1.8,u_087,29,100,87,134,58,7,6,8,5,2,1,1,3,0,0,0,0,2,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,3,2,2,2,4,5,1,1,2,3,2,3,2,1,4,4,3,1,0,7,6,7,13,14,12,11,16,33,108,302,328,148,54,9
Beta_1.8,u_088,25,101,85,135,70,14,8,5,2,2,3,4,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,2,1,2,0,1,0,0,2,7,2,3,1,4,2,0,2,3,1,2,0,5,4,5,3,7,4,8,4,1,5,5,4,4,4,14,16,28,91,247,368,171,68,20
Beta_1.8,u_089,17,111,86,146,65,16,2,3,3,0,0,2,1,1,1,1,0,1,1,0,1,1,0,3,1,0,0,1,1,0,1,0,1,1,0,1,0,0,4,5,5,3,1,2,2,1,2,1,5,2,2,6,6,6,6,2,1,7,7,4,1,5,3,6,11,17,15,32,55,249,349,197,95,10
Beta_1.8,u_090,14,97,96,155,77,25,5,2,3,4,1,1,1,1,0,1,0,0,1,0,0,0,0,2,0,2,0,0,1,1,1,0,0,2,1,0,0,0,4,2,5,0,7,0,6,1,2,2,2,2,5,2,5,1,4,2,5,3,6,8,8,4,7,14,12,13,14,30,75,239,369,170,47,7
Beta_1.8,u_091,17,101,94,148,63,15,7,3,1,1,0,1,2,1,1,0,1,0,1,1,0,1,0,0,0,3,1,0,0,2,1,2,0,0,0,2,1,0,3,0,3,1,1,3,5,5,5,1,2,3,1,1,5,9,1,4,5,2,5,5,8,5,8,17,6,20,28,28,72,246,321,156,54,19
Beta_1.8,u_092,25,83,114,158,59,10,7,2,2,1,3,0,1,1,3,0,0,1,2,1,0,2,0,1,0,1,2,1,1,1,1,0,0,1,2,1,1,1,1,2,3,1,1,0,4,1,1,2,3,1,0,3,0,3,5,8,6,5,8,10,7,1,6,19,21,9,13,40,84,279,291,144,85,19
Beta_1.8,u_093,24,86,131,162,51,8,5,10,1,2,0,1,1,1,2,0,1,1,1,1,0,0,0,0,1,1,3,2,0,1,0,2,1,1,0,1,0,0,0,3,1,5,2,2,2,4,2,2,1,2,4,4,0,0,2,4,11,2,6,8,6,8,9,6,5,11,21,52,110,267,298,169,59,9
Beta_1.8,u_094,14,76,131,161,74,8,1,2,5,0,1,2,1,2,1,3,0,0,1,0,1,3,1,0,1,0,0,1,0,0,2,0,1,4,3,0,0,0,1,3,3,3,2,3,1,0,0,1,1,0,6,2,5,4,2,0,4,8,10,6,3,4,7,10,9,12,20,34,108,283,310,189,70,8
Beta_1.8,u_095,19,90,91,155,69,21,4,3,1,1,5,1,1,0,0,1,0,0,0,0,2,0,0,3,2,2,1,0,1,2,0,1,2,1,1,0,0,0,5,3,4,5,1,2,2,2,0,3,4,0,1,2,5,4,4,1,5,5,3,6,3,9,15,7,4,9,19,33,109,268,316,191,78,14
Beta_1.8,u_096,27,100,78,128,61,16,2,4,1,5,0,4,3,2,2,1,1,1,2,0,0,2,0,2,1,1,0,0,2,0,1,0,2,0,0,0,0,1,0,4,3,5,2,5,3,3,2,1,2,2,7,6,2,1,1,3,2,8,8,5,7,8,12,9,11,9,18,25,93,246,372,214,66,14
Beta_1.8,u_097,15,108,90,136,58,17,5,7,1,0,6,0,2,1,1,1,0,1,1,0,2,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,2,1,3,5,0,3,6,2,6,2,2,1,4,4,7,7,3,4,5,7,3,3,4,6,14,10,5,4,12,16,79,299,364,204,45,2
Beta_1.8,u_098,27,109,98,136,51,13,3,8,2,1,2,1,2,0,0,0,1,0,1,0,0,2,1,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,1,4,0,3,3,2,4,1,0,3,3,6,8,0,1,4,4,9,3,7,6,4,2,6,7,6,10,10,18,40,102,255,381,140,42,8
Beta_1.8,u_099,33,102,93,134,56,12,3,4,1,0,4,2,0,0,1,2,0,0,1,0,2,1,1,0,0,1,0,0,0,0,2,1,0,1,1,1,0,0,2,5,4,5,2,2,2,1,0,0,3,1,4,5,3,6,3,3,5,4,2,4,8,9,9,4,10,13,26,46,82,290,332,129,55,12
Beta_1.8,u_100,14,99,117,179,70,15,7,0,1,5,1,0,0,0,1,0,0,1,1,2,1,2,0,0,0,0,1,1,1,2,1,1,0,4,4,0,0,0,0,1,2,5,6,3,4,2,3,3,1,4,5,1,0,4,4,4,5,2,1,7,11,8,6,17,6,14,21,35,95,274,289,139,90,10
Beta_1.8,u_101,8,91,125,148,68,13,1,3,2,2,0,1,1,0,1,3,1,0,2,0,2,1,0,1,3,2,2,0,1,0,1,1,0,1,1,1,0,0,0,2,4,1,1,1,2,2,0,4,1,2,3,4,2,8,4,7,10,1,8,7,7,14,5,8,4,17,23,43,86,219,320,188,76,2
Beta_1.8,u_102,16,83,99,168,63,19,1,2,2,3,0,1,1,5,2,0,0,2,1,1,0,1,0,0,1,1,1,0,1,3,1,3,1,1,1,3,0,0,1,3,2,1,2,1,1,3,2,3,5,1,0,1,1,1,2,3,2,2,6,6,8,7,8,9,13,17,22,43,77,241,323,142,92,13
Beta_1.8,u_103,17,90,97,156,66,10,6,3,2,1,1,0,2,2,0,1,0,3,1,1,0,2,0,1,0,2,0,1,3,0,0,0,0,2,2,1,0,0,1,4,2,1,1,4,2,0,1,4,1,0,2,2,4,0,0,5,1,0,5,8,3,5,7,6,6,8,13,41,91,255,321,188,103,20
Beta_1.8,u_104,22,83,89,156,65,9,7,4,0,1,2,2,0,2,0,0,1,3,0,0,0,1,0,0,1,1,1,1,1,2,0,2,1,2,1,0,0,0,0,1,4,2,2,1,5,0,3,8,1,1,0,4,4,2,4,3,2,5,2,8,8,5,6,11,7,6,5,22,101,271,343,207,80,3
Beta_1.8,u_105,17,131,105,123,38,11,8,1,2,0,0,0,1,0,3,1,2,1,1,0,2,0,1,1,1,0,1,0,2,0,1,0,2,1,1,0,0,0,1,6,3,2,0,3,1,4,0,1,2,1,4,0,4,6,3,5,5,5,2,11,6,5,3,7,6,9,13,44,94,326,352,168,44,4
Beta_1.8,u_106,39,103,87,132,40,5,5,4,0,3,2,0,2,0,1,1,0,3,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3,0,2,5,6,2,1,6,3,3,4,3,1,6,2,3,1,3,4,4,4,1,3,5,10,9,13,20,45,107,276,348,144,44,7
Beta_1.8,u_107,25,116,87,150,58,4,5,3,1,2,0,2,2,0,0,1,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,1,2,1,0,0,1,3,4,1,4,3,8,2,3,4,3,3,4,3,6,5,5,6,1,2,5,5,7,7,2,6,6,8,9,20,105,256,355,124,73,16
Beta_1.8,u_108,15,115,92,148,66,20,6,0,1,0,0,0,1,0,1,0,2,1,0,0,1,0,0,1,1,2,0,2,0,0,1,0,2,1,1,1,0,0,3,2,3,5,1,3,2,1,1,1,2,3,2,5,2,4,6,7,8,4,3,6,4,3,5,6,16,8,14,24,67,278,325,190,64,7
Beta_1.8,u_109,13,99,95,154,76,13,4,2,5,0,0,1,1,2,0,1,1,0,0,0,0,3,1,0,0,0,2,0,1,2,0,0,1,0,1,1,0,0,3,6,3,1,3,1,4,1,1,2,1,3,2,7,0,2,3,6,2,3,3,5,8,7,9,8,9,12,20,35,67,239,314,158,102,9
Beta_1.8,u_110,15,81,103,166,72,19,3,1,1,0,2,0,1,0,1,2,1,1,2,0,0,0,0,1,0,0,0,1,1,1,2,0,2,2,1,1,0,0,0,0,4,1,0,4,5,3,3,1,2,1,5,6,1,4,2,6,4,1,3,5,4,5,10,8,5,11,13,30,55,226,324,182,95,15
Beta_1.8,u_111,20,96,113,137,65,8,5,0,2,1,0,0,0,1,0,0,1,1,2,2,0,1,0,2,2,0,0,1,1,2,1,2,1,2,1,2,0,0,2,4,3,1,2,0,2,2,1,4,2,0,0,0,3,2,2,5,5,6,2,0,3,4,9,7,6,6,13,28,60,265,338,168,71,7
Beta_1.8,u_112,24,90,102,137,56,8,3,2,2,3,0,0,3,0,0,1,1,0,2,0,0,2,1,0,2,0,1,0,1,1,1,0,2,1,0,1,0,0,0,1,1,2,3,0,4,3,1,1,0,3,1,3,1,1,2,1,1,3,1,5,4,5,1,7,5,6,19,54,117,276,303,171,62,12
Beta_1.8,u_113,19,104,101,150,44,8,4,4,2,1,3,0,2,3,1,0,1,1,1,1,0,0,0,2,0,1,0,1,0,0,1,3,0,1,1,0,0,0,1,1,3,0,1,1,2,1,1,2,0,1,2,1,2,1,4,2,4,5,5,3,2,9,9,5,9,13,23,36,111,263,288,192,62,6
Beta_1.8,u_114,27,96,114,135,48,9,2,3,1,1,0,1,1,1,0,0,1,0,0,1,2,2,0,0,2,2,0,0,0,2,2,1,1,2,1,0,0,0,2,4,2,2,1,2,2,0,1,1,0,3,0,4,3,2,2,4,6,3,3,4,2,4,4,4,7,7,12,44,122,258,347,201,62,8
Beta_1.8,u_115,27,115,86,130,57,12,6,0,1,2,2,0,1,0,2,1,0,0,2,2,2,0,0,1,1,2,0,0,0,0,0,1,0,1,3,2,0,0,1,2,3,2,2,0,2,5,3,3,3,4,2,2,0,2,3,2,4,3,4,7,3,4,4,3,10,9,7,31,94,266,352,181,51,20
Beta_1.8,u_116,19,113,83,143,70,16,8,6,2,1,0,0,2,2,0,0,1,0,0,0,0,2,1,1,1,0,0,0,1,1,2,1,0,0,1,1,0,0,1,1,4,4,4,2,1,2,0,2,1,1,1,1,6,6,6,2,3,3,8,5,6,0,9,6,5,4,11,26,92,235,344,193,82,11
Beta_1.8,u_117,20,93,118,118,62,20,11,4,1,2,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,2,4,5,1,0,1,1,0,4,0,2,5,5,4,4,4,4,3,3,1,4,4,3,8,6,8,11,8,17,30,63,222,365,203,60,17
Beta_1.8,u_118,22,99,115,127,53,16,9,2,0,0,2,0,0,1,1,1,1,0,0,0,1,0,0,2,0,2,1,0,0,0,1,1,2,0,2,0,0,0,3,4,4,4,3,2,2,1,0,7,5,1,2,2,0,1,6,4,5,6,4,3,5,9,7,6,14,8,18,20,73,234,376,147,50,28
Beta_1.8,u_119,24,90,117,129,64,17,2,3,0,0,0,1,0,2,0,0,1,0,0,1,1,0,2,2,0,0,0,0,0,1,0,1,1,4,0,1,0,0,0,2,3,12,2,6,0,3,1,2,4,1,5,2,2,2,3,3,3,1,9,7,9,7,3,8,14,13,17,36,99,265,293,151,75,9
Beta_1.8,u_120,23,90,119,141,64,11,3,3,2,2,1,2,0,0,0,0,0,0,1,0,1,0,2,0,4,0,0,1,1,0,3,2,1,0,2,0,0,0,0,3,1,1,1,2,1,2,0,2,1,8,2,10,4,3,2,2,4,8,4,5,4,10,5,4,6,20,25,33,110,244,310,150,71,8
Beta_1.8,u_121,25,82,123,148,51,10,3,1,1,1,1,0,2,2,0,1,1,0,0,3,0,1,2,0,1,0,2,1,0,0,0,2,0,0,3,2,0,0,1,2,3,1,0,1,1,3,2,1,2,4,3,1,0,2,0,2,4,2,0,4,5,3,7,8,13,15,23,42,113,257,301,177,76,7
Beta_1.8,u_122,22,89,114,161,52,17,3,1,1,4,1,2,2,0,0,2,0,0,0,0,0,1,0,0,0,2,2,2,1,2,0,1,0,2,1,1,1,0,3,3,2,3,2,3,5,0,1,0,2,0,1,1,2,2,0,0,8,4,2,2,4,6,5,9,9,10,13,65,94,248,329,165,84,23
Beta_1.8,u_123,23,75,92,163,60,18,8,1,0,1,1,1,3,0,3,1,1,3,1,0,1,2,0,0,2,1,1,1,0,1,1,2,3,2,0,1,0,0,2,2,0,4,3,2,2,2,2,1,1,2,0,0,1,3,6,4,3,6,4,5,3,1,3,8,6,10,16,38,98,231,349,240,80,14
Beta_1.8,u_124,21,92,98,130,72,12,10,3,5,2,0,2,2,1,0,0,2,1,1,0,0,1,1,3,0,2,0,1,3,1,1,1,0,2,0,1,0,0,2,4,2,0,4,4,3,3,0,0,3,4,0,0,3,4,3,3,2,4,4,7,8,5,4,5,14,19,8,24,83,269,384,191,70,13
Beta_1.8,u_125,19,121,84,123,42,15,2,5,4,3,1,3,1,2,0,1,1,3,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,2,1,5,2,1,5,0,0,2,0,1,2,7,3,6,4,5,5,1,3,6,7,3,11,7,10,12,45,97,280,370,166,53,10
Beta_1.8,u_126,28,113,90,127,50,14,7,4,0,2,1,2,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,1,0,1,3,0,2,1,0,0,0,2,7,2,5,1,1,0,2,1,2,3,2,0,4,6,3,3,3,5,2,2,7,5,2,4,9,10,20,23,42,94,275,359,136,67,6
Beta_1.8,u_127,32,98,93,155,68,17,5,2,1,1,2,0,1,0,2,0,1,1,0,0,2,0,2,1,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,2,2,2,5,1,5,3,5,3,3,2,6,8,3,4,4,6,3,4,5,3,6,6,6,7,9,12,24,39,79,290,321,121,57,4
Beta_1.8,u_128,22,101,97,159,76,16,3,1,2,0,4,0,0,1,1,0,2,0,1,0,0,0,0,2,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,7,5,5,0,3,5,1,1,3,0,4,4,3,3,5,4,4,4,13,5,4,8,5,15,8,13,17,25,23,105,240,290,132,88,13
Beta_1.8,u_129,13,92,103,175,68,16,12,1,3,0,0,0,5,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2,2,1,1,0,1,1,1,0,0,1,2,1,0,2,4,1,1,2,7,6,1,5,6,0,3,0,4,5,2,2,9,8,11,17,12,11,20,21,39,73,215,300,182,97,10
Beta_1.8,u_130,18,78,115,155,59,13,7,2,3,1,0,1,2,2,0,0,0,0,2,2,0,2,0,0,1,1,0,1,0,0,1,0,3,2,3,1,0,0,2,2,4,3,1,0,4,3,1,3,1,1,2,1,2,5,2,4,3,4,9,6,6,11,9,10,10,11,25,27,65,226,317,163,112,16
Beta_1.8,u_131,14,85,105,136,61,13,4,5,0,2,2,0,0,3,0,1,0,0,1,1,0,0,3,2,3,2,0,1,2,1,1,1,0,0,2,2,0,0,0,0,4,4,4,2,1,1,0,3,3,0,2,3,0,1,2,5,1,4,1,6,4,4,6,3,7,5,14,39,97,276,353,154,110,9
Beta_1.8,u_132,19,102,92,132,53,18,4,0,0,0,2,2,1,1,1,1,3,1,0,1,1,0,0,0,0,1,3,1,0,0,1,0,0,1,1,2,0,0,1,2,1,2,2,1,1,3,1,0,1,4,4,0,1,4,1,2,2,3,5,5,4,3,6,5,6,13,27,48,111,281,333,183,105,9
Beta_1.8,u_133,21,101,95,146,31,10,3,6,3,4,0,0,0,1,2,3,0,0,0,1,0,0,0,1,0,1,2,0,1,2,1,0,2,1,1,1,1,0,2,1,4,1,2,0,1,0,2,1,2,3,1,5,2,3,0,3,5,3,2,6,7,12,8,9,19,19,14,30,118,286,359,179,49,9
Beta_1.8,u_134,33,114,94,141,51,16,5,1,2,0,1,0,1,3,1,0,0,2,1,2,0,0,0,1,2,1,0,3,2,1,0,0,0,0,0,0,0,0,4,2,3,1,5,3,2,0,0,1,2,4,2,3,6,3,6,4,6,5,3,5,7,2,6,12,13,16,21,24,107,277,357,162,36,7
Beta_1.8,u_135,29,111,78,134,73,19,6,3,1,0,0,0,4,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,2,5,5,2,2,2,2,2,6,2,1,0,3,3,7,9,2,3,7,4,2,9,4,8,9,9,9,15,27,109,270,296,175,47,6
Beta_1.8,u_136,26,100,85,137,79,20,7,2,3,2,0,0,0,1,0,0,0,0,2,1,0,0,0,1,1,0,0,1,2,1,0,2,1,0,0,2,0,0,0,2,6,2,5,1,0,1,3,2,0,4,5,6,2,3,6,6,2,4,2,6,6,0,11,2,8,13,8,30,80,237,324,176,69,9
Beta_1.8,u_137,16,95,111,152,64,16,3,3,0,3,0,0,0,1,0,0,2,2,1,3,1,1,1,0,0,0,0,2,1,3,0,0,1,0,1,0,0,0,4,1,1,3,4,3,0,3,2,2,4,1,9,5,6,1,0,0,5,8,3,6,3,8,5,14,8,16,18,26,65,225,335,144,82,10
Beta_1.8,u_138,10,96,113,123,69,15,6,3,4,2,3,1,2,0,0,2,1,2,1,0,1,1,0,0,0,0,0,1,1,0,0,1,2,0,4,1,0,0,0,4,2,6,4,0,2,0,2,1,1,5,4,2,3,4,4,6,5,6,1,4,1,19,11,11,7,12,20,27,84,219,338,152,78,17
Beta_1.8,u_139,15,91,123,132,54,21,2,5,0,1,0,1,0,3,0,0,1,2,0,0,1,1,1,1,0,0,1,4,1,0,1,1,0,1,1,1,0,0,1,3,0,0,1,6,1,2,0,0,2,1,2,4,1,1,5,3,5,2,5,4,6,8,10,7,11,7,28,36,80,247,304,145,89,14
Beta_1.8,u_140,26,77,104,143,54,10,3,0,0,1,0,2,0,0,1,2,2,2,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,2,1,1,0,0,1,3,2,2,1,1,0,3,6,4,0,0,0,3,3,2,1,1,3,1,0,1,5,6,10,6,12,9,11,37,127,246,311,169,87,17
Beta_1.8,u_141,21,88,117,116,63,9,4,3,3,1,0,0,1,0,1,0,3,1,1,1,1,1,0,0,2,0,1,2,0,1,1,1,0,0,1,0,0,0,2,1,3,2,2,1,1,0,4,0,2,6,2,4,1,0,2,0,2,7,10,6,6,4,5,7,9,12,15,41,103,273,349,200,54,8
Beta_1.8,u_142,26,85,105,134,48,12,6,4,3,0,1,0,2,1,0,4,0,1,1,1,0,2,0,0,0,0,0,1,0,0,2,1,1,2,1,1,0,0,0,2,0,2,2,2,2,4,0,1,0,0,1,2,1,4,4,5,6,8,7,5,10,3,9,4,5,9,27,47,95,257,326,183,72,14
Beta_1.8,u_143,28,112,83,126,62,17,4,3,3,1,2,2,0,0,1,0,0,1,0,0,3,0,0,1,1,1,1,1,0,1,0,2,0,1,0,0,0,0,1,3,6,1,4,1,2,6,1,3,2,0,5,2,3,2,6,4,5,4,3,5,3,7,6,10,15,10,12,33,93,245,362,192,63,15
