Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39
Beta_1.2,u_016,42,213,133,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,0,0,0,0,1,1,1,0,1,3,2,4,6,2,0,1,0,0,0,0,2,0,2,0,0,1,1,0,1,1,0,2,2,0,0,4,1,0,1,0,0,5,7,54,526,227,45
Beta_1.2,u_017,45,212,157,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,2,7,4,1,0,1,2,0,0,1,5,2,5,2,0,0,1,1,1,0,0,1,0,1,2,0,2,1,1,4,0,6,6,3,12,64,515,249,33
Beta_1.2,u_018,37,195,181,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,3,0,3,2,5,1,0,4,0,2,1,1,2,0,1,0,0,6,3,7,2,5,1,3,1,1,2,0,2,1,2,5,14,65,512,231,9
Beta_1.2,u_019,39,159,184,2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,3,0,0,1,2,0,0,2,0,1,2,2,0,11,1,2,1,4,2,3,3,1,4,1,3,0,5,2,8,2,1,1,10,56,476,215,28
Beta_1.2,u_020,42,143,195,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,1,2,3,2,0,0,0,0,1,1,2,0,0,0,1,3,1,2,1,2,2,1,4,0,2,3,5,2,1,1,4,5,2,3,2,8,62,454,256,27
Beta_1.2,u_021,51,141,185,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,2,0,1,0,0,1,1,1,2,3,2,0,2,2,1,1,2,0,1,0,0,0,0,1,1,2,0,0,0,1,2,2,2,0,1,2,3,4,1,3,6,15,58,428,272,22
Beta_1.2,u_022,45,173,187,2,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,3,1,1,0,1,0,0,1,3,2,0,2,2,1,2,1,1,2,0,3,0,0,0,0,0,2,4,0,0,0,2,3,2,5,53,435,311,39
Beta_1.2,u_023,32,183,209,3,1,0,1,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,3,4,1,0,0,1,0,0,0,0,1,3,0,0,1,0,0,1,4,0,3,1,1,3,2,2,0,3,2,1,0,0,0,1,10,47,482,292,35
Beta_1.2,u_024,28,173,205,5,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,2,0,0,4,2,0,4,3,0,1,0,0,0,0,1,0,0,0,1,0,2,1,2,0,1,1,0,1,2,4,2,4,3,2,6,2,6,50,522,259,29
Beta_1.2,u_025,36,160,164,2,0,1,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,1,0,1,2,1,1,0,0,0,0,4,2,0,0,2,1,0,0,0,0,2,1,4,3,0,2,3,4,3,1,2,1,5,55,526,246,13
Beta_1.2,u_026,43,170,158,1,0,0,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,1,0,2,0,2,0,0,0,0,0,0,3,2,0,0,0,2,0,3,5,2,1,2,1,0,1,0,3,5,2,4,6,53,507,228,38
Beta_1.2,u_027,50,172,138,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,3,3,4,0,0,1,0,1,1,2,1,0,0,4,0,0,2,0,0,0,0,0,1,2,1,1,0,0,0,1,5,6,1,3,4,55,524,239,25
Beta_1.2,u_028,52,196,138,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,0,2,1,0,4,4,5,9,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,4,0,1,1,2,1,1,0,1,3,2,6,57,544,225,25
Beta_1.2,u_029,34,208,159,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,2,1,2,3,2,1,1,2,3,5,3,2,0,0,0,0,0,1,0,1,1,1,0,0,2,0,4,1,0,2,3,6,3,7,65,516,227,17
Beta_1.2,u_030,33,197,181,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0,3,3,1,1,2,0,0,0,2,2,2,2,1,0,3,2,5,2,8,1,3,0,4,0,2,2,0,2,2,1,2,2,12,59,515,228,11
Beta_1.2,u_031,36,172,189,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,1,3,0,0,3,0,0,1,1,1,2,1,0,1,3,3,1,2,3,6,0,4,3,2,1,1,9,3,8,1,2,1,1,5,61,479,207,33
Beta_1.2,u_032,42,136,198,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,3,2,0,0,0,0,1,1,1,1,1,0,3,0,0,0,7,0,1,5,0,2,2,3,2,1,0,1,5,1,4,2,2,10,64,449,246,19
Beta_1.2,u_033,47,158,184,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,2,1,0,0,1,0,1,3,4,1,0,1,1,2,3,0,2,0,0,0,0,1,2,1,0,0,0,1,0,4,1,1,1,4,1,4,2,1,5,4,5,54,420,255,35
Beta_1.2,u_034,46,167,199,2,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,2,0,1,1,1,3,1,1,0,1,0,2,3,2,2,0,0,3,1,1,1,2,1,0,1,1,0,0,0,1,3,1,0,0,1,1,2,3,9,46,449,301,36
Beta_1.2,u_035,34,171,203,1,1,1,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,2,0,0,1,0,2,4,1,0,2,0,0,0,1,1,0,3,0,1,0,0,2,2,3,2,2,1,1,0,2,2,1,2,1,1,0,0,0,2,6,39,501,289,22
Beta_1.2,u_036,32,169,185,5,0,0,1,1,1,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,1,3,2,1,4,0,0,1,0,0,0,1,0,0,0,1,0,1,3,0,1,2,1,0,0,0,4,2,6,4,1,2,3,2,10,51,519,275,28
Beta_1.2,u_037,35,155,178,2,0,0,1,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,3,1,0,0,0,0,4,2,0,0,1,0,0,1,0,0,2,0,1,4,2,1,3,2,2,4,3,1,0,7,53,530,251,16
Beta_1.2,u_038,40,161,167,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,3,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,4,5,1,1,2,2,0,0,2,1,4,3,3,2,6,52,521,223,31
Beta_1.2,u_039,50,166,131,2,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,3,3,4,0,1,1,0,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,1,3,1,0,0,0,0,4,5,2,1,3,11,45,525,241,24
Beta_1.2,u_040,42,215,134,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,2,0,0,2,7,7,1,3,0,0,0,0,0,1,1,2,1,0,2,0,1,0,0,0,2,1,0,0,0,0,2,0,1,3,2,1,3,48,542,215,33
Beta_1.2,u_041,37,212,154,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,2,1,2,1,0,1,4,3,4,2,2,0,0,2,0,0,0,1,0,3,0,1,1,1,3,1,1,0,3,2,3,5,6,59,512,240,12
Beta_1.2,u_042,32,201,180,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,2,3,0,0,0,0,0,1,1,1,1,0,1,1,2,2,4,4,0,4,4,1,1,4,1,1,1,0,5,1,2,2,11,71,511,239,15
Beta_1.2,u_043,34,171,211,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,1,3,0,1,1,0,1,0,1,4,1,0,1,1,1,1,1,4,4,1,3,1,2,2,1,3,4,10,0,3,2,2,0,13,55,491,215,33
Beta_1.2,u_044,44,138,201,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,1,1,3,2,0,0,0,1,0,1,0,0,2,1,2,0,1,1,2,4,5,3,1,1,4,2,0,0,0,3,4,1,1,2,1,12,65,444,245,24
Beta_1.2,u_045,47,152,188,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,2,1,1,2,2,5,0,1,1,1,1,2,1,1,1,0,0,1,2,0,1,1,0,0,0,2,1,1,0,3,1,4,5,0,3,5,1,8,65,429,249,49
Beta_1.2,u_046,44,151,201,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,2,0,0,0,1,3,2,1,1,0,0,4,4,1,0,0,1,0,3,1,0,3,0,1,0,0,1,0,1,2,1,2,1,0,0,2,2,1,11,57,442,324,16
Beta_1.2,u_047,29,170,194,1,1,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,4,1,0,0,0,0,1,2,0,0,1,2,0,0,2,2,4,2,1,1,1,0,1,1,1,3,1,0,2,0,0,2,2,3,48,483,308,25
Beta_1.2,u_048,35,179,203,1,1,0,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,3,2,5,0,0,1,0,0,0,1,1,0,0,1,0,2,2,0,1,1,2,0,0,1,3,2,4,3,4,1,0,2,4,10,52,519,288,18
Beta_1.2,u_049,34,167,191,2,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,3,1,0,2,2,0,0,0,0,4,1,0,0,1,0,0,0,0,1,1,2,1,0,3,2,5,1,1,3,4,1,1,5,6,54,539,254,13
Beta_1.2,u_050,41,156,157,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6,1,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,3,3,1,2,1,2,1,0,1,0,4,4,1,6,0,7,44,527,214,36
Beta_1.2,u_051,55,169,140,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,3,4,2,0,0,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,1,2,1,1,0,0,0,4,4,2,3,2,0,11,43,526,225,29
Beta_1.2,u_052,40,213,123,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,2,0,0,0,2,1,0,3,10,2,1,0,0,0,0,0,0,3,0,1,1,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,2,5,0,0,6,58,546,221,26
Beta_1.2,u_053,37,217,150,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,2,1,1,1,1,4,2,4,2,0,0,0,0,0,0,0,0,0,2,3,1,2,0,3,1,1,1,1,2,3,2,2,8,51,514,242,8
Beta_1.2,u_054,35,200,183,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,6,1,0,0,0,0,1,0,1,0,2,1,1,2,2,2,4,1,2,2,2,1,0,1,1,2,2,1,3,2,2,6,13,63,525,229,15
Beta_1.2,u_055,32,168,209,2,1,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,1,4,0,2,0,1,0,1,4,2,0,1,0,0,1,0,3,3,4,1,1,2,1,2,3,4,5,3,4,3,1,0,0,4,57,489,223,27
Beta_1.2,u_056,45,138,210,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,1,2,2,0,0,1,0,1,1,0,0,0,5,0,0,1,1,0,9,4,1,1,4,1,0,0,1,1,5,1,0,1,2,4,8,73,443,251,37
Beta_1.2,u_057,44,143,205,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,1,1,1,0,0,2,5,2,2,0,2,1,1,0,1,2,0,1,1,2,0,2,1,0,0,0,1,2,0,2,0,2,5,5,0,1,4,1,1,8,74,444,266,38
Beta_1.2,u_058,45,151,193,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,3,3,0,2,0,1,1,5,1,1,0,3,0,1,3,1,1,2,1,1,0,0,0,3,1,0,3,0,1,0,1,3,0,1,4,56,418,334,15
Beta_1.2,u_059,33,182,204,1,0,1,1,0,0,0,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,4,1,0,0,0,1,2,0,0,0,2,0,2,1,2,4,1,2,1,3,0,1,2,1,0,2,3,1,1,0,0,4,1,8,48,481,295,29
Beta_1.2,u_060,31,177,200,3,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,3,4,3,0,1,0,0,0,1,0,1,0,1,0,2,2,0,0,1,2,1,1,0,1,4,3,2,2,3,4,1,2,2,12,51,510,297,26
Beta_1.2,u_061,37,153,183,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2,1,0,3,0,0,0,1,1,3,0,0,1,0,0,1,1,0,1,4,0,0,1,1,6,2,1,0,3,3,3,2,4,8,53,533,231,20
Beta_1.2,u_062,41,174,163,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,6,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,3,1,1,2,3,0,2,1,0,4,3,1,2,2,8,2,42,506,218,35
Beta_1.2,u_063,52,185,136,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,3,4,1,0,1,3,0,0,0,3,0,1,0,1,0,1,0,0,0,0,2,1,0,0,1,0,3,6,1,1,3,1,2,9,52,542,235,20
Beta_1.2,u_064,46,198,138,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,2,1,0,6,6,3,0,1,0,0,0,0,0,2,1,0,4,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,4,3,1,1,7,56,524,217,25
Beta_1.2,u_065,40,215,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,2,1,0,1,2,2,4,4,1,2,0,0,0,0,0,0,0,0,0,3,0,2,1,4,2,0,0,2,2,2,3,2,1,3,60,534,210,21
Beta_1.2,u_066,33,187,187,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,7,0,0,0,0,1,0,1,0,0,1,3,2,3,1,4,0,2,3,1,0,2,1,0,1,2,3,3,1,2,6,4,10,54,517,243,10
Beta_1.2,u_067,37,163,201,1,1,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,2,2,1,1,1,0,0,5,0,1,1,0,0,0,0,2,1,7,1,1,0,3,2,2,5,3,3,2,5,3,0,1,0,6,54,492,213,24
Beta_1.2,u_068,43,152,194,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,1,1,2,0,0,0,0,1,0,0,0,3,1,1,1,0,1,8,1,0,5,4,1,1,0,1,0,2,4,0,1,2,2,4,16,58,445,254,21
Beta_1.2,u_069,41,147,208,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,1,0,2,0,0,2,5,2,3,1,2,1,1,0,0,0,1,2,3,0,3,1,0,0,0,2,1,0,1,0,2,6,4,2,1,4,0,1,1,11,69,437,272,37
Beta_1.2,u_070,42,163,193,2,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,3,4,0,2,0,2,3,3,1,0,3,0,1,2,1,1,1,1,0,2,0,0,2,1,1,3,1,0,0,2,2,1,1,3,13,48,427,333,21
Beta_1.2,u_071,35,166,213,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,3,0,0,0,1,2,0,1,1,6,1,1,1,3,1,0,3,0,1,2,0,1,2,0,1,2,2,1,9,46,492,291,24
Beta_1.2,u_072,28,174,201,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,6,0,1,0,0,0,0,1,0,0,0,1,3,1,0,0,1,1,1,2,0,1,0,7,0,2,1,6,2,3,1,2,6,43,508,306,20
Beta_1.2,u_073,38,158,192,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,2,1,2,1,0,0,2,0,3,0,0,1,0,0,1,1,0,2,0,2,0,2,1,3,2,0,3,2,2,4,2,1,9,8,46,544,248,17
Beta_1.2,u_074,39,162,162,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,5,1,1,0,0,0,0,0,0,1,2,0,0,1,0,2,0,4,0,1,1,2,2,1,1,2,2,3,2,2,1,5,3,8,50,533,227,22
Beta_1.2,u_075,50,169,141,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,5,1,0,4,0,0,0,0,1,0,1,1,1,1,0,1,0,0,2,1,0,1,0,2,4,2,2,1,1,4,2,2,7,52,545,240,12
Beta_1.2,u_076,45,195,134,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,1,1,0,6,6,0,1,0,0,1,1,0,1,2,0,4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,3,2,0,3,4,8,57,539,219,24
Beta_1.2,u_077,36,206,155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,3,0,0,2,3,3,4,1,3,0,0,0,0,0,0,0,1,0,0,2,2,0,5,2,1,0,0,2,1,3,1,3,1,4,63,522,231,18
Beta_1.2,u_078,33,203,176,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,6,1,0,0,0,1,0,0,0,0,1,1,3,4,1,4,0,4,0,1,1,0,2,1,0,2,0,3,4,2,4,5,1,7,66,504,250,14
Beta_1.2,u_079,33,179,189,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,2,0,2,3,3,0,1,1,4,0,0,1,1,0,0,0,1,1,3,2,2,2,3,2,2,5,3,3,2,3,1,2,1,2,1,4,58,513,214,16
Beta_1.2,u_080,34,157,212,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,1,1,2,0,0,0,0,1,0,1,2,2,0,2,1,3,5,0,1,3,3,1,1,0,3,0,3,4,0,0,2,2,4,4,11,65,455,235,30
Beta_1.2,u_081,41,141,205,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,1,1,0,1,6,4,0,3,1,1,0,0,0,0,0,2,1,1,1,2,0,2,2,2,1,1,0,0,5,5,2,1,5,0,0,0,3,7,62,449,263,30
Beta_1.2,u_082,42,170,195,1,2,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,2,1,0,3,3,1,0,1,0,6,1,1,3,0,1,2,1,0,1,1,0,2,0,1,1,1,0,1,1,1,0,3,3,3,1,0,7,9,54,428,325,27
Beta_1.2,u_083,37,160,204,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,4,1,0,0,3,0,0,0,1,1,1,1,0,3,4,1,0,3,3,1,2,1,1,0,2,0,0,2,1,2,2,1,1,9,39,483,315,22
Beta_1.2,u_084,30,157,205,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,4,0,1,1,0,0,1,0,0,0,1,3,1,0,0,1,2,1,0,1,2,0,5,1,2,1,5,0,5,4,0,2,1,55,523,292,18
Beta_1.2,u_085,34,161,184,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,3,2,1,3,1,0,1,0,3,0,0,1,0,1,0,0,0,2,0,0,0,2,2,5,2,0,1,1,5,1,1,4,6,3,10,56,540,260,10
Beta_1.2,u_086,40,146,164,4,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,4,2,0,1,0,0,0,0,1,1,1,1,0,0,1,0,4,0,1,1,1,3,2,0,0,3,3,3,0,3,4,6,0,13,47,543,224,17
Beta_1.2,u_087,47,169,137,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,4,4,1,4,0,0,0,0,1,0,0,1,1,1,0,0,1,1,2,1,1,0,0,1,2,1,6,0,2,2,1,3,1,7,41,544,225,18
Beta_1.2,u_088,49,190,127,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,0,0,2,0,7,6,0,0,1,0,1,1,0,3,0,4,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,1,3,1,2,3,11,50,548,213,26
Beta_1.2,u_089,40,217,140,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,3,0,1,3,4,3,2,4,0,0,0,0,0,0,0,1,0,0,0,3,1,5,0,1,0,1,1,1,2,2,2,1,3,3,64,528,217,23
Beta_1.2,u_090,31,205,164,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,0,4,2,0,0,1,0,0,0,0,1,1,3,2,5,2,1,4,0,0,0,1,1,0,2,2,0,1,1,6,2,7,1,1,7,61,491,229,20
Beta_1.2,u_091,32,180,187,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,2,3,3,1,0,4,0,0,1,0,0,1,1,0,0,2,2,1,1,3,3,5,3,3,3,2,4,1,1,1,1,1,2,1,62,515,221,22
Beta_1.2,u_092,37,148,209,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,1,0,1,2,0,0,1,0,1,0,1,4,0,2,1,3,2,2,2,3,2,0,1,1,1,1,4,1,1,1,2,2,4,4,4,9,57,468,249,29
Beta_1.2,u_093,46,144,211,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,2,0,0,5,4,2,1,1,0,1,0,0,0,1,1,0,2,1,1,1,0,6,3,1,0,0,6,2,1,2,4,2,1,0,1,3,4,61,439,272,33
Beta_1.2,u_094,43,159,198,1,2,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,2,1,0,2,2,1,0,0,3,2,2,3,2,1,4,1,0,1,0,0,1,1,1,1,2,0,2,0,1,2,0,2,7,1,0,4,5,7,56,423,318,22
Beta_1.2,u_095,37,155,203,0,0,0,1,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,4,1,0,3,0,0,1,1,1,0,1,0,4,2,0,2,3,3,0,3,2,1,0,2,0,0,1,1,1,2,0,3,1,8,53,477,331,20
