Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41
Beta_1.8,u_069,11,97,83,96,89,31,2,7,2,0,1,0,0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,2,3,0,0,0,0,0,0,3,6,3,2,1,1,4,2,1,2,5,3,0,4,0,0,2,4,4,2,3,7,5,5,0,8,5,8,6,11,7,9,52,145,319,301,153,49,12
Beta_1.8,u_070,19,76,82,120,127,25,4,3,1,1,0,1,0,1,0,0,0,0,0,1,2,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,6,2,1,4,0,2,2,4,7,2,5,5,3,6,3,3,2,3,1,5,7,9,6,5,0,2,9,1,6,7,8,14,45,159,313,312,102,42,7
Beta_1.8,u_071,18,107,68,114,110,22,20,6,3,3,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,1,1,0,0,1,0,5,1,0,0,0,3,2,8,2,1,1,6,1,3,0,4,1,2,3,0,3,1,1,5,10,5,4,5,7,9,5,7,6,2,9,10,18,30,56,144,321,226,95,57,5
Beta_1.8,u_072,13,81,115,128,86,23,8,5,4,1,1,0,0,0,3,2,1,0,1,1,1,0,0,1,0,0,1,3,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,1,5,2,1,1,1,3,1,2,5,2,2,2,2,1,1,3,2,4,1,1,5,11,0,8,4,7,8,9,7,17,23,64,159,303,224,102,51,7
Beta_1.8,u_073,13,79,84,154,115,11,5,1,0,1,1,0,2,2,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,4,0,1,0,0,0,2,1,2,2,4,0,0,1,3,1,2,1,1,1,3,1,3,3,2,8,2,4,4,5,4,3,6,3,6,8,8,17,16,46,157,324,220,111,59,7
Beta_1.8,u_074,11,71,88,154,94,35,2,3,1,2,2,1,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,1,0,1,0,2,1,3,1,2,2,0,0,0,0,2,2,1,1,4,2,2,0,0,1,1,2,3,2,1,1,1,1,3,2,2,2,5,1,3,4,9,11,14,21,30,64,147,333,257,100,67,15
Beta_1.8,u_075,15,76,79,149,110,21,13,3,4,0,2,0,3,0,2,0,0,0,1,2,0,1,2,1,1,1,1,2,0,0,2,2,0,0,0,0,3,1,4,1,0,0,1,1,7,1,1,2,0,2,0,0,1,1,0,3,0,0,2,2,6,0,3,3,1,3,4,7,5,7,3,10,8,16,37,57,161,270,242,144,94,4
Beta_1.8,u_076,11,93,64,114,117,21,9,2,0,2,3,1,1,2,0,1,0,2,1,1,0,0,0,0,1,0,2,2,1,1,1,2,2,0,0,2,1,1,1,0,0,0,3,1,3,3,2,3,1,0,2,2,1,3,4,1,0,3,2,3,2,5,2,4,1,5,1,2,3,3,7,8,13,17,36,46,145,334,272,158,54,5
Beta_1.8,u_077,15,95,91,92,99,28,4,1,1,1,0,0,1,1,2,3,0,1,2,2,1,1,0,2,0,0,1,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,2,3,4,6,1,1,0,1,0,2,1,1,3,0,3,2,1,1,6,2,2,5,8,3,0,5,10,10,6,13,25,39,152,371,285,109,43,10
Beta_1.8,u_078,21,94,82,94,105,14,4,3,2,3,1,1,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,4,0,0,0,4,1,0,2,3,1,2,0,1,3,1,5,0,3,4,5,2,4,0,2,4,1,3,4,3,5,3,5,7,6,9,11,22,61,186,325,296,94,42,2
Beta_1.8,u_079,19,88,91,120,105,21,8,3,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,1,5,2,2,1,5,1,5,5,3,1,7,3,4,3,4,4,3,4,3,2,2,5,3,5,8,4,5,9,8,6,8,34,71,171,319,272,74,54,7
Beta_1.8,u_080,21,103,80,105,126,26,11,3,5,1,1,0,0,2,3,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,2,0,2,0,0,0,1,7,3,4,6,1,0,2,1,0,3,1,3,2,0,2,8,5,7,3,6,6,4,2,4,7,8,4,4,8,11,14,26,44,132,330,250,95,40,11
Beta_1.8,u_081,11,77,91,145,131,18,9,2,2,1,1,0,0,0,0,0,1,2,0,0,2,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,1,4,2,0,0,0,0,1,2,6,2,4,3,8,3,3,3,1,1,0,3,3,1,0,3,0,4,3,5,6,2,5,7,3,12,11,14,12,17,40,135,311,221,120,66,19
Beta_1.8,u_082,18,61,86,122,128,42,6,4,0,1,1,2,1,3,1,0,2,0,0,0,0,1,0,0,0,2,1,2,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,3,0,1,0,0,1,1,4,0,3,4,5,3,1,5,5,8,3,6,2,3,5,6,6,0,5,9,11,8,11,12,31,125,293,266,150,70,4
Beta_1.8,u_083,7,75,77,144,116,40,9,2,3,3,0,2,0,2,3,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,3,0,3,2,0,0,1,2,4,2,0,3,1,1,3,1,1,1,1,1,1,0,0,1,1,1,0,5,7,1,7,4,9,12,10,11,12,11,23,54,138,299,249,127,69,4
Beta_1.8,u_084,17,69,86,138,108,14,4,3,3,1,1,2,1,0,1,0,0,1,0,0,0,0,1,1,1,2,2,1,0,2,3,0,4,0,1,0,0,0,0,2,1,0,0,3,1,1,0,0,2,2,3,1,1,1,0,1,2,3,3,2,2,1,4,2,0,2,3,3,5,3,11,17,12,12,31,52,167,306,254,121,66,16
Beta_1.8,u_085,21,74,105,145,88,23,0,3,0,2,0,2,4,1,0,3,0,2,2,1,1,2,0,1,0,0,0,0,0,0,2,2,2,1,2,0,2,1,1,0,0,0,2,1,3,7,3,3,0,0,3,0,2,0,2,0,2,2,1,5,1,3,6,4,3,1,4,5,5,9,11,11,12,13,26,47,168,322,247,133,71,5
Beta_1.8,u_086,10,97,89,126,79,22,5,3,2,1,2,0,1,0,1,0,0,2,0,2,4,0,0,2,0,0,3,1,0,0,0,1,2,2,0,1,0,0,0,0,0,0,2,0,2,3,2,1,2,1,4,2,0,2,3,0,4,5,6,4,2,2,5,3,4,3,2,3,3,3,12,10,8,16,24,64,182,326,295,95,40,8
Beta_1.8,u_087,22,89,71,116,95,18,7,3,9,4,2,0,1,3,1,0,0,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,2,1,3,2,3,5,1,1,1,3,2,2,3,2,0,4,4,2,2,0,3,7,4,8,15,11,11,10,9,28,66,164,331,255,98,41,7
Beta_1.8,u_088,15,96,81,98,109,24,8,9,3,2,2,2,4,2,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,2,0,2,1,0,1,0,0,2,4,4,2,2,1,4,2,0,2,3,0,1,2,2,4,6,3,2,6,5,5,7,0,2,6,4,3,4,4,12,14,20,61,142,305,285,119,53,12
Beta_1.8,u_089,10,103,81,108,113,19,9,1,3,2,0,0,2,1,1,1,0,1,0,1,1,0,0,2,0,1,2,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,3,4,5,5,1,1,1,2,1,2,1,4,1,3,5,3,8,4,6,1,1,4,8,5,1,3,3,5,9,6,15,11,21,43,114,292,295,149,71,8
Beta_1.8,u_090,10,85,86,116,114,44,11,5,0,5,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,5,4,2,3,4,2,4,1,2,0,4,2,2,3,4,3,1,4,2,4,4,4,5,8,5,6,6,15,10,10,13,24,52,129,301,281,117,32,5
Beta_1.8,u_091,8,85,89,125,92,29,13,4,3,1,1,0,0,3,1,0,1,0,1,0,1,1,0,1,0,0,0,1,3,0,0,0,2,0,3,0,0,0,1,2,0,0,2,1,2,1,1,2,3,5,4,5,1,1,2,3,0,2,5,8,2,3,4,3,4,4,6,7,4,8,15,6,16,25,22,46,146,276,233,119,47,14
Beta_1.8,u_092,19,74,85,146,103,19,6,5,1,2,1,3,0,1,0,2,2,0,1,0,2,1,0,1,1,0,1,0,1,2,1,0,2,1,0,0,0,1,2,1,1,1,1,2,2,2,0,1,0,4,1,1,0,4,2,0,1,2,0,3,6,6,5,7,2,11,7,6,0,8,18,20,6,12,32,40,161,310,197,126,64,16
Beta_1.8,u_093,19,72,111,136,108,13,6,2,10,1,2,0,1,1,1,0,2,0,1,1,1,1,0,0,0,0,1,0,1,3,2,0,1,0,0,3,0,1,1,0,0,0,0,2,2,3,3,3,0,3,3,2,1,2,0,4,3,3,0,0,3,3,11,2,4,7,6,4,8,8,6,5,10,16,37,69,164,307,225,116,46,6
Beta_1.8,u_094,10,67,102,149,101,30,5,2,1,5,0,1,2,1,1,1,2,2,0,0,1,0,1,3,0,1,0,1,0,1,0,0,0,0,2,1,2,4,1,0,0,0,1,3,2,2,2,3,2,1,0,0,1,1,0,1,6,2,4,4,2,0,4,7,8,5,5,3,4,7,10,7,12,14,31,58,171,306,235,149,56,3
Beta_1.8,u_095,15,76,80,128,111,28,9,2,3,1,1,4,1,2,0,0,1,0,0,0,0,0,2,0,0,2,2,1,2,1,0,1,2,0,0,2,2,1,0,0,0,0,4,4,0,8,2,0,3,1,2,0,1,3,3,1,2,1,4,4,4,1,5,3,4,6,2,6,10,12,6,3,9,15,18,59,167,303,243,159,54,10
Beta_1.8,u_096,18,89,73,103,92,28,8,2,3,1,5,0,3,3,1,3,1,1,1,1,2,0,0,0,2,0,3,1,0,0,0,1,1,1,0,0,2,0,0,0,0,0,1,3,3,6,1,2,5,3,2,2,1,2,2,3,7,3,2,1,1,3,2,6,6,8,5,5,9,10,10,9,9,14,21,51,134,333,282,153,48,12
Beta_1.8,u_097,9,96,87,100,97,27,10,5,6,0,0,5,1,2,1,1,0,1,0,1,1,0,2,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,2,2,5,1,2,2,5,2,6,2,2,0,5,4,3,5,6,3,4,5,7,2,1,5,3,9,12,8,4,4,11,10,36,149,359,295,123,38,1
Beta_1.8,u_098,17,99,82,116,92,21,8,3,7,2,1,1,2,0,2,0,0,1,0,0,1,0,0,1,2,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,3,3,1,2,2,4,1,0,3,2,5,9,1,0,2,3,5,8,3,6,7,3,2,2,9,5,4,10,8,12,28,61,166,309,291,87,29,5
Beta_1.8,u_099,22,94,94,96,98,22,6,3,3,0,0,4,2,0,0,0,2,1,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,1,2,0,0,1,1,1,0,0,2,3,4,5,3,1,2,2,1,0,0,3,0,3,4,4,3,5,3,3,5,4,1,3,7,5,8,8,4,10,12,21,37,58,143,333,242,86,45,8
Beta_1.8,u_100,9,82,110,131,122,33,10,4,0,1,5,1,0,0,0,1,0,0,0,1,0,2,2,2,0,0,0,0,0,1,1,1,2,1,1,0,1,3,4,0,0,0,0,1,2,3,4,6,1,4,2,3,3,1,1,6,3,0,2,2,4,4,4,3,1,3,11,6,9,6,14,6,13,16,30,53,159,296,208,110,74,8
Beta_1.8,u_101,3,74,110,109,126,25,6,1,4,1,2,0,1,0,1,0,1,3,1,0,2,0,1,2,0,0,2,2,3,1,0,1,0,1,1,0,0,2,0,1,0,0,0,2,3,1,1,1,3,0,2,0,4,1,2,1,3,5,4,5,3,7,10,1,5,7,8,7,10,4,8,4,15,20,34,53,117,289,242,141,61,2
Beta_1.8,u_102,15,72,75,138,111,27,10,1,2,2,2,1,0,1,4,3,1,0,1,1,1,1,0,1,0,0,0,2,0,1,0,1,2,2,2,1,1,1,2,2,0,0,0,4,1,1,3,0,1,1,3,2,3,3,3,0,1,0,1,1,2,3,1,3,4,8,3,8,6,7,9,12,15,19,32,50,130,283,236,120,78,7
Beta_1.8,u_103,12,81,83,120,110,25,8,3,3,2,1,1,0,0,3,1,0,1,0,3,1,1,0,2,0,0,1,0,2,0,1,2,1,0,0,0,2,0,2,1,0,0,0,2,3,3,1,4,0,2,0,1,3,1,1,2,2,3,1,0,0,5,1,0,4,6,4,4,5,5,6,5,8,11,30,60,141,294,254,150,79,14
Beta_1.8,u_104,16,74,81,121,106,24,2,7,4,0,1,2,2,0,1,1,0,0,2,2,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,1,2,0,1,0,0,0,0,1,3,2,2,1,3,3,0,3,6,3,1,0,1,5,4,1,3,3,1,5,2,5,10,5,3,6,11,6,6,1,17,48,180,326,242,156,61,1
Beta_1.8,u_105,11,106,103,101,84,15,10,4,1,1,0,0,0,1,0,1,3,0,2,1,1,0,0,2,0,1,2,0,0,1,0,2,0,1,0,1,1,1,1,0,0,0,0,2,7,1,2,1,3,0,4,0,1,2,0,5,0,2,2,6,3,5,2,6,4,6,8,5,3,5,5,5,10,7,37,54,177,340,291,101,34,4
Beta_1.8,u_106,31,93,79,111,81,10,3,5,2,0,3,2,0,2,0,0,1,1,0,3,0,1,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,2,3,2,6,2,1,6,2,3,2,6,0,2,7,2,1,1,2,3,4,4,2,2,3,5,10,8,11,17,27,72,171,305,268,94,32,7
Beta_1.8,u_107,17,97,86,111,106,21,4,3,3,1,2,0,0,4,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,0,0,1,1,0,1,2,1,0,0,1,2,4,1,4,2,6,5,1,3,4,2,3,3,3,3,6,5,4,6,1,2,4,4,4,7,5,3,5,6,7,7,17,51,160,310,250,91,62,11
Beta_1.8,u_108,10,106,72,113,120,31,9,1,0,1,0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,0,1,1,2,0,2,0,0,1,0,2,0,1,1,1,0,0,1,4,2,2,4,2,2,2,1,1,1,1,3,1,3,4,2,6,5,6,7,4,2,7,2,4,3,5,5,16,7,13,14,43,140,307,269,131,48,5
Beta_1.8,u_109,9,82,85,126,111,30,9,3,1,5,0,0,1,1,1,1,1,0,1,0,0,0,0,0,4,0,0,0,0,2,0,1,2,0,0,1,0,0,1,1,0,0,1,7,1,3,2,2,1,4,1,1,2,1,1,3,5,3,1,1,3,6,2,3,2,5,5,6,5,11,7,8,11,11,34,37,127,266,258,129,80,3
Beta_1.8,u_110,10,65,84,147,102,40,10,2,0,1,0,2,0,1,0,0,1,2,1,1,2,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,2,1,2,0,0,0,0,0,3,2,0,2,3,4,3,3,1,1,1,2,6,4,3,3,1,6,4,1,1,7,2,5,5,10,5,5,11,7,20,41,98,297,245,140,87,5
Beta_1.8,u_111,19,76,88,121,100,31,8,1,0,2,1,0,0,0,1,0,0,0,2,1,1,1,1,0,1,1,3,0,0,0,1,1,2,1,1,1,1,2,1,2,0,0,2,2,4,2,0,2,0,2,2,1,3,2,1,0,0,1,2,3,2,4,4,5,3,1,2,3,4,7,8,5,4,11,17,46,125,305,260,133,52,3
Beta_1.8,u_112,18,79,89,124,86,18,3,4,1,3,2,0,0,2,1,0,1,0,1,0,2,0,0,2,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,4,1,0,4,3,0,2,0,2,1,1,4,0,1,2,1,1,3,1,4,5,2,3,2,6,5,6,14,39,69,176,308,229,119,52,8
Beta_1.8,u_113,15,88,85,135,84,15,6,3,3,2,1,3,0,1,3,2,0,0,1,1,1,1,0,0,0,2,0,1,0,0,1,0,0,0,3,1,0,2,0,0,0,0,1,1,0,3,0,2,2,1,0,1,2,0,1,0,3,1,1,2,3,1,5,3,5,3,4,3,9,6,6,8,9,16,34,63,161,288,227,143,51,2
Beta_1.8,u_114,22,87,89,120,94,15,2,2,3,1,1,0,1,1,0,1,0,0,1,0,0,0,2,1,2,0,1,1,2,0,0,0,1,3,1,0,1,3,0,0,0,0,1,5,2,1,1,2,1,2,0,1,1,0,2,1,4,1,2,2,2,4,4,4,3,3,2,5,1,4,4,7,5,12,28,87,141,310,279,146,46,7
Beta_1.8,u_115,17,96,84,115,97,13,5,6,0,1,2,2,0,0,1,2,1,0,0,0,1,2,3,0,0,0,1,2,1,0,0,0,0,0,1,0,0,3,2,1,0,0,0,2,2,3,2,1,0,2,5,3,3,3,4,1,1,2,0,2,3,2,4,2,4,5,4,3,5,2,3,10,9,5,16,58,152,306,298,106,44,17
Beta_1.8,u_116,16,93,90,102,104,32,9,7,5,2,1,0,0,2,1,1,0,0,1,0,0,0,0,1,2,0,2,0,0,0,0,0,2,2,0,1,0,1,0,1,0,0,0,2,2,5,2,4,1,1,2,0,2,0,1,2,0,1,8,6,4,2,2,4,6,6,3,4,3,6,6,5,4,10,18,48,144,284,290,120,71,9
Beta_1.8,u_117,10,80,104,111,88,26,14,9,4,1,2,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,0,0,1,0,0,0,0,1,1,0,0,2,2,4,3,1,0,2,0,1,3,0,1,4,6,4,3,4,3,3,3,2,2,4,2,2,8,4,6,8,10,5,16,20,37,118,289,292,141,55,12
Beta_1.8,u_118,16,84,89,132,77,22,16,6,1,0,0,2,0,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,2,1,0,0,0,1,1,0,2,0,2,0,0,0,3,3,5,2,3,2,2,3,0,0,4,7,2,2,1,1,1,2,6,2,5,5,4,4,1,6,10,5,5,14,7,16,16,34,131,308,294,83,43,22
Beta_1.8,u_119,15,84,91,124,94,26,9,1,2,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,3,1,0,0,0,0,0,1,0,0,2,1,3,1,0,0,0,0,2,2,5,8,4,4,0,3,1,2,4,0,4,3,2,2,1,3,3,3,0,7,9,4,10,3,6,5,11,16,8,24,64,151,295,220,127,51,5
Beta_1.8,u_120,18,78,98,129,100,23,4,2,2,2,2,1,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,4,0,0,1,1,0,3,0,2,1,0,2,0,0,0,0,1,3,1,0,1,2,2,1,0,2,1,6,4,3,8,4,4,0,2,4,5,4,6,4,7,7,3,4,5,19,20,24,60,161,309,201,119,55,4
Beta_1.8,u_121,23,65,94,141,87,24,7,1,1,1,1,1,0,0,3,1,1,0,1,0,0,3,0,1,0,2,0,1,0,2,1,0,0,0,2,0,0,1,2,2,0,0,1,1,2,2,1,0,2,0,3,2,1,2,1,6,0,1,1,1,0,2,4,1,1,1,3,6,4,6,8,12,12,21,30,77,146,301,236,122,64,2
Beta_1.8,u_122,15,84,79,156,89,27,8,0,1,1,4,1,2,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,2,3,1,1,2,0,1,0,0,3,0,1,1,0,2,3,3,0,4,1,3,5,0,1,0,2,0,1,0,1,2,2,0,0,5,6,2,2,3,4,5,4,9,9,10,8,45,72,137,292,255,127,67,18
Beta_1.8,u_123,15,66,74,130,116,22,10,7,0,0,1,1,1,1,2,2,2,1,0,3,1,0,1,2,0,0,0,2,1,1,1,0,0,2,2,0,3,2,0,1,0,0,2,2,0,4,0,3,2,2,2,2,1,1,2,0,0,0,1,3,6,4,2,7,3,1,7,2,0,4,7,6,8,14,27,66,131,290,284,180,66,10
Beta_1.8,u_124,13,84,90,95,99,42,6,7,3,4,2,0,1,2,2,0,0,0,2,1,1,0,0,0,2,2,1,1,1,0,1,3,1,0,2,0,2,0,0,1,0,0,2,3,3,0,1,4,3,4,2,0,0,1,3,3,0,1,5,1,3,3,2,2,6,2,8,7,3,4,6,13,17,8,15,47,158,313,309,125,63,6
Beta_1.8,u_125,12,98,91,96,82,19,6,4,4,3,3,1,2,2,1,1,0,1,2,2,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,2,1,4,2,2,1,4,0,0,0,2,1,1,2,6,3,6,3,5,4,2,3,6,3,5,5,10,6,8,10,25,68,152,329,289,115,43,4
Beta_1.8,u_126,19,104,78,109,88,16,9,7,3,0,1,2,2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,2,2,0,2,1,0,0,0,0,9,1,2,4,2,0,0,2,1,2,2,2,1,1,5,5,4,1,2,6,2,1,4,9,1,2,3,9,10,14,23,35,63,155,310,282,83,51,6
Beta_1.8,u_127,23,95,75,134,92,38,10,1,2,1,0,3,0,0,1,1,1,0,1,1,0,0,2,0,1,1,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2,3,2,3,2,4,3,5,3,2,3,4,6,5,3,3,4,6,3,4,2,4,4,6,5,8,6,7,10,20,21,56,144,338,220,92,43,3
Beta_1.8,u_128,15,78,99,123,113,37,8,1,1,2,0,1,3,0,0,2,0,0,2,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,4,7,4,2,1,2,5,1,1,3,0,2,3,4,3,3,4,4,4,2,12,6,6,3,7,5,16,6,12,15,24,17,62,150,273,205,110,70,7
Beta_1.8,u_129,8,79,87,139,121,26,10,9,1,3,0,0,0,4,1,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,2,2,0,1,0,1,2,0,0,0,1,2,0,1,1,2,3,1,1,2,7,3,3,2,8,2,1,2,0,3,6,2,1,4,10,6,17,10,12,9,16,18,30,58,117,246,239,155,72,7
Beta_1.8,u_130,10,74,91,129,104,27,5,5,5,0,1,0,1,0,3,1,0,0,0,0,2,2,0,2,0,0,0,1,1,0,1,0,0,0,1,2,3,1,2,1,0,0,1,2,5,0,4,0,0,4,3,1,3,1,0,2,1,1,3,5,2,3,1,6,6,8,4,6,10,8,9,10,8,22,20,46,129,266,240,125,93,13
Beta_1.8,u_131,10,70,89,115,108,13,12,4,2,0,2,1,1,0,2,1,0,1,0,0,1,0,1,0,3,0,3,2,2,0,1,2,0,1,1,1,0,0,3,1,0,0,0,0,3,4,3,4,0,1,1,0,2,4,0,0,3,2,0,1,2,5,1,3,2,6,2,3,4,6,5,4,4,9,33,59,164,324,254,127,78,5
Beta_1.8,u_132,8,87,77,119,98,18,10,3,0,0,0,2,2,0,2,0,1,1,4,0,0,1,1,0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,2,1,0,0,1,1,1,2,1,2,1,2,2,1,0,0,4,2,3,1,0,4,1,2,1,3,5,6,2,3,3,7,3,6,12,19,33,75,179,314,264,119,87,8
Beta_1.8,u_133,17,85,89,116,79,12,8,3,4,3,4,0,0,0,0,2,2,2,0,0,0,1,0,0,0,1,0,1,0,2,0,1,2,1,0,0,2,1,2,0,1,0,1,1,4,1,3,0,0,1,0,1,2,0,4,1,4,4,1,2,0,3,4,4,2,5,4,8,10,9,7,18,18,9,25,71,191,303,290,112,39,5
Beta_1.8,u_134,24,101,85,125,86,22,11,0,1,2,0,1,0,1,1,3,0,0,0,2,1,2,0,0,0,0,2,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,4,1,2,2,3,3,4,1,0,0,1,2,3,3,1,5,5,1,7,3,5,5,4,3,6,4,4,5,10,13,16,17,22,52,160,325,287,95,28,5
Beta_1.8,u_135,22,102,69,106,101,38,8,4,3,1,0,0,0,1,4,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,1,3,7,3,0,3,1,2,2,6,1,2,0,1,3,4,6,8,2,3,6,3,4,6,4,4,7,10,8,8,14,17,58,176,279,252,108,39,3
Beta_1.8,u_136,18,93,77,107,107,38,9,5,3,2,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,1,0,0,1,1,2,0,1,2,0,0,1,1,0,0,0,1,4,5,1,4,1,0,1,3,2,0,2,5,5,4,2,2,6,6,2,3,2,5,5,3,2,9,2,8,11,10,13,61,131,281,251,126,55,7
Beta_1.8,u_137,11,72,93,149,95,26,9,2,3,0,3,0,0,0,1,0,0,1,2,1,1,3,1,0,2,0,0,0,0,1,1,1,3,0,0,1,0,0,1,0,0,0,2,3,1,1,5,2,2,1,3,1,1,3,3,3,7,5,6,0,0,0,4,6,6,4,3,7,5,4,13,7,14,18,15,42,113,286,270,94,64,6
Beta_1.8,u_138,6,80,103,106,90,35,10,2,4,3,1,4,0,3,0,0,1,1,2,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,4,1,0,0,0,4,2,2,7,1,0,2,0,2,0,1,5,4,1,2,3,4,4,6,5,4,3,3,2,8,16,7,11,6,8,19,19,54,122,288,254,104,66,13
Beta_1.8,u_139,11,84,95,121,88,29,9,2,4,0,1,0,1,0,1,2,0,1,0,2,0,0,1,1,0,2,0,0,0,2,2,2,0,1,1,0,0,1,2,0,0,0,1,3,0,0,0,1,6,2,1,0,0,2,1,1,3,2,2,1,4,3,4,3,2,4,6,4,9,11,5,9,5,22,35,40,143,280,230,114,74,8
Beta_1.8,u_140,17,69,96,122,89,20,3,1,0,0,1,0,0,2,0,0,2,1,3,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,4,2,1,1,1,1,0,3,6,4,0,0,0,0,3,3,2,1,1,2,2,0,1,1,6,5,13,2,12,9,8,26,69,172,277,239,131,73,10
Beta_1.8,u_141,11,78,96,120,82,22,6,5,1,3,1,0,0,0,1,1,0,0,3,1,1,0,2,1,0,0,0,2,0,1,2,0,1,1,0,1,0,0,1,0,0,0,1,2,2,3,0,2,1,1,0,4,0,1,5,3,3,2,1,0,2,0,1,5,8,10,2,6,5,5,6,8,9,11,32,60,173,293,301,138,32,6
Beta_1.8,u_142,23,71,82,128,81,20,6,6,4,2,0,1,0,1,1,1,0,4,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,2,0,3,0,2,0,0,0,0,2,0,0,2,3,3,1,3,0,1,0,0,0,1,2,3,3,3,4,7,8,6,1,7,9,4,8,4,4,8,19,43,58,137,296,288,112,61,8
Beta_1.8,u_143,15,115,74,97,90,29,11,1,5,1,0,2,2,1,0,1,0,0,1,0,0,0,3,0,0,1,1,0,1,1,1,0,0,1,0,2,0,1,0,0,0,0,1,3,5,1,3,2,2,3,4,1,3,2,0,2,3,2,3,2,7,2,6,4,1,7,0,4,6,6,10,14,9,11,18,63,138,291,306,121,59,10
Beta_1.8,u_144,18,94,90,107,83,32,11,3,1,2,1,0,1,1,1,0,1,2,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,1,0,4,3,1,1,2,4,0,5,7,3,6,3,6,1,7,5,5,3,6,9,5,8,6,13,12,32,146,290,291,116,52,7
Beta_1.8,u_145,9,102,102,107,82,31,14,1,1,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,2,0,0,0,0,6,1,5,2,4,0,0,6,6,2,1,2,5,0,2,3,5,6,3,2,0,2,2,4,6,3,8,11,7,11,12,28,52,141,318,263,112,33,6
