Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45
Beta_1.4,u_165,19,65,298,158,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,1,1,1,0,0,0,0,1,4,2,4,1,0,0,0,0,4,1,1,0,1,0,1,1,2,1,2,7,3,4,1,0,3,3,2,4,2,1,0,1,1,0,1,3,3,16,56,529,299,51,6
Beta_1.4,u_166,19,60,314,165,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,0,0,3,2,2,3,0,1,2,1,3,2,0,0,1,4,1,2,1,0,0,0,0,4,0,1,0,3,2,0,1,2,2,4,9,4,3,0,2,8,20,73,531,294,54,4
Beta_1.4,u_167,14,52,305,170,1,0,0,0,0,1,2,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,1,1,0,1,3,1,0,1,2,1,0,1,3,1,0,0,2,4,1,2,3,0,0,1,3,3,0,3,3,0,0,1,3,2,2,3,3,16,79,527,306,72,16
Beta_1.4,u_168,16,46,299,179,2,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,3,1,2,0,0,1,0,0,0,0,0,0,0,1,4,1,3,0,0,2,2,1,0,0,3,1,1,1,1,4,5,4,2,0,4,6,2,14,73,488,334,71,12
Beta_1.4,u_169,22,49,276,147,6,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,1,1,0,2,0,2,0,0,1,1,0,0,0,2,0,0,2,1,0,1,2,2,0,0,0,2,1,0,0,0,0,5,1,2,1,1,3,3,0,0,3,4,13,69,532,353,61,15
Beta_1.4,u_170,28,51,250,155,4,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,4,6,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,4,0,0,3,1,0,2,2,6,0,0,1,0,4,0,1,6,16,61,566,368,64,11
Beta_1.4,u_171,29,58,238,147,2,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,7,1,2,2,0,0,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,3,1,0,1,3,0,1,2,0,1,2,4,0,3,3,4,17,80,615,304,50,13
Beta_1.4,u_172,21,67,233,158,4,2,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,5,5,0,0,1,0,0,0,2,1,1,2,1,2,1,1,0,0,2,2,1,0,0,3,1,1,4,1,2,0,0,0,3,0,1,0,6,16,71,595,339,35,11
Beta_1.4,u_173,25,71,233,155,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,2,1,3,3,1,1,0,1,0,0,0,2,3,2,1,2,0,1,3,3,1,0,4,2,1,1,0,3,4,11,74,590,308,36,7
Beta_1.4,u_174,26,64,261,145,2,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,10,4,3,2,4,0,1,0,1,0,0,1,0,0,1,0,1,0,2,0,2,1,2,2,2,0,1,1,0,0,3,6,4,2,3,0,6,17,71,606,256,39,2
Beta_1.4,u_175,27,59,283,149,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,1,5,4,1,1,0,0,5,1,3,3,2,2,3,1,2,4,0,0,3,1,1,0,1,0,1,2,1,1,0,1,3,2,3,1,4,3,3,10,74,563,257,61,11
Beta_1.4,u_176,23,60,300,165,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,2,1,0,0,0,0,0,2,5,2,1,4,0,0,1,1,0,3,1,1,0,2,0,0,0,1,5,5,5,2,1,4,2,2,1,6,2,1,1,1,1,1,0,2,3,18,66,524,290,58,6
Beta_1.4,u_177,22,59,287,178,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,2,0,0,0,1,0,0,3,2,2,0,3,0,0,3,1,3,0,0,1,0,4,1,1,1,1,0,0,0,4,2,1,1,2,0,1,0,1,5,8,5,1,3,4,5,23,72,512,309,59,7
Beta_1.4,u_178,13,51,308,177,2,0,0,0,1,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,1,2,0,0,0,1,1,0,0,2,2,0,0,1,3,1,0,0,2,1,0,0,1,2,2,5,2,0,1,0,4,5,1,1,1,0,0,1,4,3,0,7,13,72,513,301,53,19
Beta_1.4,u_179,13,51,299,174,1,0,2,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,2,0,2,0,1,2,0,0,0,0,0,0,0,2,2,2,2,0,0,2,3,0,0,0,2,3,0,0,2,4,2,6,1,2,2,9,13,72,505,337,72,8
Beta_1.4,u_180,23,48,270,165,3,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,3,2,0,1,0,1,0,0,2,2,0,0,0,2,1,0,0,0,0,1,0,0,1,2,1,2,2,1,0,0,1,2,0,0,0,1,2,3,3,2,1,2,2,0,1,7,10,68,518,367,60,11
Beta_1.4,u_181,28,51,253,154,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3,6,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,5,2,3,3,0,1,2,0,2,2,0,16,68,563,370,49,6
Beta_1.4,u_182,26,55,224,148,2,0,0,0,0,2,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,2,7,0,3,0,2,0,0,1,1,1,0,0,1,1,0,2,1,0,0,1,0,1,0,1,2,0,1,3,2,1,0,2,1,1,3,2,5,17,71,625,313,45,16
Beta_1.4,u_183,21,67,232,154,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,3,3,4,0,0,1,0,0,2,0,0,4,1,0,0,4,0,0,1,2,1,1,2,0,2,2,3,2,1,0,0,0,0,2,1,0,2,20,82,605,314,36,14
Beta_1.4,u_184,26,67,236,172,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,2,1,0,0,0,0,0,0,2,2,3,3,1,0,1,0,0,0,0,3,2,0,2,2,1,0,3,2,4,1,2,2,0,2,0,4,12,78,605,295,41,10
Beta_1.4,u_185,26,61,259,143,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9,5,2,3,0,4,0,1,0,0,1,0,1,0,0,1,0,2,1,0,0,2,0,3,4,2,0,0,2,2,1,1,5,3,3,3,2,15,77,582,274,44,4
Beta_1.4,u_186,30,52,272,147,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,1,5,4,1,1,0,0,1,2,1,4,2,1,3,2,2,4,2,1,1,2,0,0,1,1,0,2,0,1,0,3,3,0,2,2,3,6,1,12,74,548,260,53,16
Beta_1.4,u_187,24,54,303,170,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,1,1,0,0,0,0,0,1,3,5,1,3,1,0,2,0,0,0,3,3,0,0,1,0,0,1,2,3,5,3,3,2,2,3,2,1,3,3,2,1,1,0,2,0,2,14,70,530,295,51,7
Beta_1.4,u_188,19,61,302,186,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3,1,2,1,1,1,0,2,0,1,3,1,1,0,1,4,1,0,1,0,1,1,0,2,4,1,0,3,0,2,0,1,4,6,6,2,7,4,21,81,523,294,62,8
Beta_1.4,u_189,11,61,306,179,2,0,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,3,2,0,1,1,2,0,0,0,1,1,0,0,1,0,3,5,1,2,2,1,4,1,2,1,0,1,1,1,4,3,4,16,72,516,288,58,22
Beta_1.4,u_190,10,55,297,162,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,3,0,0,0,0,0,1,0,0,1,3,2,1,0,0,1,4,0,0,1,2,2,1,0,1,0,3,6,2,3,5,14,74,498,328,78,7
Beta_1.4,u_191,24,49,271,153,3,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,1,1,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,3,2,0,0,0,1,0,2,0,0,2,2,6,1,0,1,2,3,2,5,8,67,549,339,69,13
Beta_1.4,u_192,26,58,244,160,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3,5,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,2,1,0,2,5,4,1,0,1,2,2,3,13,64,595,334,56,12
Beta_1.4,u_193,25,53,232,165,4,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,2,7,0,3,0,0,2,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,2,2,0,2,1,1,0,3,0,0,3,3,2,2,11,77,608,324,44,11
Beta_1.4,u_194,20,63,254,146,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,3,3,1,3,0,1,0,0,0,2,1,1,4,0,1,0,2,2,2,1,0,1,5,0,2,1,1,1,1,2,0,0,0,1,1,3,3,14,70,609,313,36,11
Beta_1.4,u_195,28,65,242,153,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,1,0,0,0,0,0,0,5,0,1,4,1,0,1,0,0,0,0,4,0,0,5,0,0,1,2,5,2,3,1,2,1,2,2,20,68,614,291,35,7
Beta_1.4,u_196,26,62,292,142,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,7,6,2,4,3,4,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,2,1,2,3,2,1,2,2,1,0,3,4,2,5,1,17,74,597,262,40,8
Beta_1.4,u_197,25,53,275,152,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,0,0,1,5,1,4,0,1,1,0,0,1,5,4,3,0,3,3,3,3,3,1,0,1,0,1,0,2,0,1,1,3,1,0,1,2,4,2,1,9,13,73,561,247,54,10
Beta_1.4,u_198,23,54,310,166,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,2,0,0,0,0,2,0,1,2,5,1,0,4,0,1,1,0,0,1,2,2,0,1,0,2,1,0,0,2,7,5,3,0,2,3,3,6,2,2,2,0,1,0,1,2,16,70,524,289,47,12
Beta_1.4,u_199,18,60,310,179,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,2,2,3,0,0,1,2,0,1,1,0,3,1,0,0,3,2,1,0,2,0,0,1,1,1,4,1,0,4,0,1,0,0,5,9,8,0,7,20,80,536,289,68,6
Beta_1.4,u_200,13,61,304,166,2,0,0,2,1,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,4,1,1,1,0,1,0,0,0,1,1,0,1,0,1,2,7,2,2,1,1,4,1,1,1,1,1,0,2,6,5,20,67,522,286,78,21
Beta_1.4,u_201,10,58,298,166,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,1,0,0,1,0,4,2,0,0,0,1,0,0,0,1,0,4,0,1,1,1,0,3,2,1,2,1,1,1,1,0,1,6,3,2,4,14,69,483,354,66,10
Beta_1.4,u_202,25,48,275,163,2,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,2,0,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,3,3,0,0,0,1,0,1,1,1,2,0,5,1,1,3,3,3,4,10,65,532,355,75,18
Beta_1.4,u_203,26,56,247,151,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,4,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0,8,4,0,2,1,2,4,5,56,608,338,42,13
Beta_1.4,u_204,25,48,237,177,3,0,0,0,2,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,3,4,3,1,2,0,0,0,3,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,4,0,0,2,0,2,1,2,3,2,1,2,14,64,631,320,42,9
Beta_1.4,u_205,20,64,254,147,6,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,3,0,1,4,0,1,0,0,2,2,0,1,3,1,0,0,0,5,2,1,3,0,2,2,1,0,1,0,1,2,0,0,0,2,0,5,5,63,612,326,36,5
Beta_1.4,u_206,26,64,239,148,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,1,1,0,1,0,0,3,1,0,1,0,4,2,0,1,0,0,0,3,1,0,1,4,1,0,1,1,5,4,2,1,2,1,7,21,79,621,280,36,3
Beta_1.4,u_207,29,55,273,139,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,5,7,2,2,2,7,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,2,2,1,1,1,2,6,3,1,0,0,1,4,1,2,9,16,61,583,267,29,8
Beta_1.4,u_208,25,53,286,159,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,4,3,0,3,1,1,0,0,0,0,7,2,4,3,0,3,8,2,1,1,2,0,0,1,0,1,1,3,2,1,0,0,3,2,3,1,1,21,62,552,254,53,7
Beta_1.4,u_209,24,52,314,163,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,2,0,0,0,0,1,1,0,1,2,5,1,0,3,2,0,0,2,0,0,0,2,2,0,3,1,0,0,0,1,3,8,3,2,3,1,2,6,5,2,1,3,0,0,1,3,18,67,529,288,49,18
Beta_1.4,u_210,19,61,306,168,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,1,4,2,1,0,1,1,1,1,0,1,2,3,1,0,0,3,4,0,0,0,1,1,1,0,2,4,2,2,1,0,0,1,3,6,8,5,4,17,78,522,295,67,9
Beta_1.4,u_211,13,57,313,171,3,0,0,3,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,4,1,0,0,0,0,0,4,1,0,2,1,0,0,0,0,2,0,2,0,2,2,2,4,4,0,1,4,2,1,2,0,1,1,2,4,9,18,67,523,296,70,16
Beta_1.4,u_212,10,56,287,171,3,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,1,2,3,1,0,0,0,0,0,0,1,0,1,3,1,0,2,2,3,0,1,0,3,0,2,0,0,0,6,4,6,16,66,493,355,68,7
Beta_1.4,u_213,27,46,280,163,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,1,1,0,1,0,1,4,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,4,1,0,0,1,1,2,0,2,0,1,3,2,3,0,5,1,16,70,536,355,60,14
Beta_1.4,u_214,25,56,249,153,2,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,9,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,2,0,0,2,0,1,3,5,5,2,1,2,4,8,66,595,356,54,10
Beta_1.4,u_215,22,52,225,173,3,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,5,5,2,0,3,0,0,0,0,4,1,0,0,0,1,0,1,2,0,0,1,1,1,0,1,2,0,1,2,0,2,1,3,4,1,1,1,1,13,62,610,328,46,5
Beta_1.4,u_216,19,65,245,157,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,3,2,1,0,1,4,1,0,0,0,3,0,1,2,1,1,0,1,0,2,7,2,1,1,0,1,1,0,3,0,0,3,0,1,1,1,2,7,61,629,315,35,2
Beta_1.4,u_217,21,70,243,154,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,0,0,1,1,0,2,1,0,0,2,0,1,0,2,5,1,0,0,0,0,3,1,0,1,2,3,0,1,1,2,7,2,3,1,6,20,69,597,314,25,4
Beta_1.4,u_218,26,59,269,146,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,4,4,5,0,3,7,0,1,1,0,0,0,0,1,2,1,0,1,0,1,0,0,4,1,1,3,2,6,1,1,0,0,4,1,0,9,14,71,581,277,29,8
Beta_1.4,u_219,19,60,294,156,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,5,2,0,2,2,1,0,0,0,0,2,6,3,3,3,2,2,7,3,0,2,1,1,0,0,2,1,2,2,0,1,1,2,1,3,1,4,14,75,546,258,66,13
Beta_1.4,u_220,27,53,317,159,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,0,3,0,0,0,0,2,0,1,0,3,2,4,0,0,3,2,1,0,1,0,0,0,1,3,1,2,0,1,0,1,0,3,6,2,5,3,1,1,8,2,2,2,2,1,1,4,15,71,523,303,53,19
Beta_1.4,u_221,18,59,305,185,5,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,4,2,1,1,0,0,2,1,1,0,0,3,2,0,1,0,3,2,1,1,0,1,0,1,1,4,3,0,2,0,1,2,1,1,9,4,6,13,82,505,309,59,8
Beta_1.4,u_222,17,51,312,172,1,0,3,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,3,0,0,0,0,0,1,2,0,2,0,2,1,0,0,0,4,1,3,1,0,0,1,6,1,0,1,4,3,1,0,1,2,3,1,9,19,66,532,294,90,15
Beta_1.4,u_223,13,53,306,170,4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,1,0,0,1,2,1,0,0,0,1,0,1,0,2,2,1,0,0,0,0,0,1,1,0,3,2,3,1,2,2,1,0,0,4,0,2,0,0,1,7,3,16,72,502,352,62,11
Beta_1.4,u_224,28,44,269,163,5,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,2,0,1,0,0,1,4,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,2,2,1,1,2,0,2,0,1,2,0,5,2,2,3,5,8,76,558,361,53,21
Beta_1.4,u_225,22,55,244,159,5,1,1,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,6,4,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,1,1,1,2,0,0,1,1,0,2,4,6,2,1,4,12,71,604,346,52,9
Beta_1.4,u_226,19,58,232,161,1,0,1,2,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,4,6,2,0,1,2,0,0,0,1,2,4,0,0,1,1,0,2,1,0,0,2,2,0,1,1,0,1,1,0,4,2,3,1,4,0,0,2,10,76,611,335,52,5
Beta_1.4,u_227,20,73,238,142,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3,3,2,1,0,0,1,6,0,0,0,2,2,0,1,2,0,1,2,1,2,1,3,6,0,1,0,1,1,0,3,0,0,3,2,0,1,2,10,66,613,324,41,2
Beta_1.4,u_228,23,71,242,155,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,0,0,0,2,1,0,1,0,0,0,2,0,1,0,0,6,2,0,0,1,2,1,0,0,3,1,1,3,1,0,2,10,2,3,2,14,70,590,299,34,4
Beta_1.4,u_229,23,64,279,133,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,2,5,1,4,1,6,1,1,0,2,0,0,0,1,0,3,0,1,0,0,0,1,0,3,3,2,1,0,5,4,0,1,1,2,2,4,18,72,597,260,33,9
Beta_1.4,u_230,18,67,286,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,5,2,0,1,3,0,1,0,0,1,0,4,2,1,7,0,1,7,3,0,1,1,3,0,2,1,0,1,3,1,0,1,1,1,0,5,3,10,70,560,253,61,11
Beta_1.4,u_231,27,50,314,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,1,0,0,0,0,2,0,1,2,3,2,3,1,0,3,2,1,0,0,0,1,0,1,3,2,1,2,0,1,0,0,1,3,5,1,6,0,0,5,6,1,1,4,2,4,2,20,79,525,304,58,15
Beta_1.4,u_232,18,60,306,180,4,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,2,4,1,2,1,0,3,1,1,1,0,0,5,1,0,0,2,4,1,1,0,0,1,2,1,2,2,4,1,3,1,0,0,1,5,6,5,16,69,530,313,54,10
Beta_1.4,u_233,15,52,318,178,4,2,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,3,1,0,0,0,0,1,0,3,1,1,1,0,2,0,1,2,4,1,0,1,0,0,4,1,2,0,2,7,2,2,0,2,3,0,7,18,73,515,291,74,19
Beta_1.4,u_234,13,54,299,165,5,1,0,0,0,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1,0,2,0,4,2,1,0,2,3,0,0,1,4,1,1,0,1,6,6,10,71,507,358,56,15
