Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B2_ 1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46
Beta_1.0,u_305,36,198,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,1,1,0,0,0,1,2,0,2,0,1,1,2,3,4,20,302,410,23
Beta_1.0,u_306,42,217,62,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,1,0,0,0,5,0,1,2,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,2,0,0,1,0,0,0,0,2,2,28,261,428,19
Beta_1.0,u_307,30,248,60,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,3,3,1,1,2,1,1,0,0,0,0,3,3,1,0,0,2,1,0,0,0,1,0,0,1,1,1,0,0,0,0,2,2,3,1,1,3,31,264,443,10
Beta_1.0,u_308,26,248,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,2,4,1,1,1,2,0,1,3,0,0,0,0,2,4,1,2,1,3,1,0,0,0,1,1,2,2,2,3,23,270,423,10
Beta_1.0,u_309,32,248,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,1,2,1,0,2,5,1,0,2,3,0,1,3,1,1,0,0,8,1,0,3,2,3,23,283,374,10
Beta_1.0,u_310,35,249,69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,1,2,4,0,1,0,0,1,2,1,2,5,2,1,0,3,1,4,0,1,30,262,375,9
Beta_1.0,u_311,27,233,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,1,3,0,1,0,0,0,1,2,2,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,4,1,1,4,1,1,3,2,0,3,9,27,257,327,25
Beta_1.0,u_312,28,207,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,4,0,1,0,2,1,3,0,0,0,1,1,1,0,0,3,2,6,24,267,349,25
Beta_1.0,u_313,26,203,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,4,0,0,1,1,1,0,0,0,3,3,0,0,2,4,0,0,2,25,258,384,51
Beta_1.0,u_314,24,224,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,2,0,0,0,1,4,1,0,1,2,0,1,1,7,21,280,437,16
Beta_1.0,u_315,22,216,68,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,3,2,0,2,0,0,4,8,17,282,419,16
Beta_1.0,u_316,24,202,65,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,2,1,1,0,0,3,1,0,0,0,1,2,0,1,8,24,300,401,39
Beta_1.0,u_317,29,194,71,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2,0,0,0,0,2,1,0,0,1,0,3,1,2,3,0,2,0,0,28,306,394,27
Beta_1.0,u_318,37,199,54,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,2,1,1,1,1,1,2,0,1,1,0,2,4,24,314,384,28
Beta_1.0,u_319,39,207,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,2,0,0,0,0,1,0,0,2,0,3,0,2,0,2,6,31,294,401,14
Beta_1.0,u_320,36,231,49,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,2,0,1,0,0,0,8,0,0,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,6,28,253,458,25
Beta_1.0,u_321,23,233,75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,4,1,0,3,0,1,1,0,0,0,1,7,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,0,2,2,1,2,1,0,2,20,274,441,12
Beta_1.0,u_322,28,235,75,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,1,6,1,1,0,1,2,0,2,2,0,0,1,1,7,2,0,1,1,1,0,2,0,0,0,4,2,3,20,287,399,12
Beta_1.0,u_323,28,239,70,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,0,0,1,2,0,1,7,2,1,0,1,3,1,2,2,0,0,1,8,2,0,3,0,25,267,377,12
Beta_1.0,u_324,32,247,68,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,3,0,0,4,2,0,1,1,1,1,0,2,6,1,0,3,1,4,3,19,277,380,14
Beta_1.0,u_325,27,243,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,1,2,1,0,0,2,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,1,0,2,2,1,5,2,0,1,2,3,6,33,267,349,20
Beta_1.0,u_326,27,202,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,3,0,1,1,1,0,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,1,2,0,2,0,1,1,2,0,2,0,0,1,0,0,0,4,3,31,259,349,30
Beta_1.0,u_327,31,209,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,3,1,0,1,1,2,0,1,0,1,4,1,0,0,4,1,1,24,253,419,48
Beta_1.0,u_328,22,227,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,1,1,0,1,0,0,2,3,0,2,2,1,1,9,30,276,449,12
Beta_1.0,u_329,21,222,65,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,2,1,1,2,1,2,2,14,288,383,20
Beta_1.0,u_330,24,196,73,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,1,2,0,0,0,1,0,0,2,0,6,26,306,378,46
Beta_1.0,u_331,28,198,67,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,3,1,0,2,2,4,0,0,6,23,291,404,26
Beta_1.0,u_332,35,202,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,1,0,0,1,2,2,0,0,1,2,1,2,19,301,394,19
Beta_1.0,u_333,40,217,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,5,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,2,0,3,1,0,0,4,22,285,397,20
Beta_1.0,u_334,33,223,66,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,3,0,0,0,1,1,5,1,0,0,2,0,0,0,0,0,1,0,0,2,0,2,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,3,36,258,444,19
Beta_1.0,u_335,24,231,76,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,5,0,1,1,2,0,1,1,0,0,0,0,5,1,0,2,2,0,0,0,0,0,0,0,1,1,3,2,1,1,1,1,1,6,20,274,432,7
Beta_1.0,u_336,23,236,79,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,1,0,2,6,0,1,1,1,1,0,3,1,1,0,0,0,6,1,1,3,2,0,1,1,1,0,3,3,29,274,409,12
Beta_1.0,u_337,36,246,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,0,0,4,1,0,2,6,0,2,2,2,0,0,2,1,0,2,6,1,0,5,29,273,358,19
Beta_1.0,u_338,35,253,72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,0,1,1,1,2,0,4,2,1,0,0,1,2,0,2,6,0,2,2,1,6,24,260,374,11
Beta_1.0,u_339,28,222,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,1,3,2,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,2,0,3,2,3,2,2,2,2,6,21,275,334,37
Beta_1.0,u_340,29,208,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,3,0,1,1,0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,1,0,0,0,0,1,2,1,1,0,0,3,2,0,0,0,0,1,0,1,2,4,27,262,361,35
Beta_1.0,u_341,31,210,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,2,3,1,0,1,2,1,0,1,2,1,1,2,1,1,1,20,269,415,32
Beta_1.0,u_342,20,229,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,1,0,0,0,0,5,2,1,2,2,3,21,274,456,11
Beta_1.0,u_343,21,213,64,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,1,2,0,2,2,2,1,1,28,296,402,20
Beta_1.0,u_344,27,192,76,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2,0,1,2,2,1,2,0,0,0,1,0,0,1,3,2,27,295,385,32
Beta_1.0,u_345,26,195,51,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,2,2,0,2,1,2,2,1,3,3,22,309,390,21
Beta_1.0,u_346,41,192,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,0,1,0,1,1,0,1,2,1,0,1,2,5,26,316,393,18
Beta_1.0,u_347,34,208,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,5,0,0,1,0,1,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,3,2,0,1,2,32,271,420,22
Beta_1.0,u_348,27,230,60,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,5,1,2,0,1,1,0,0,2,3,1,0,0,1,0,2,0,0,0,0,1,2,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1,5,26,266,457,10
Beta_1.0,u_349,24,244,73,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,6,1,1,1,2,0,0,2,0,0,0,0,4,1,2,0,2,1,0,1,0,0,0,2,1,4,1,1,0,1,2,1,6,24,276,431,11
Beta_1.0,u_350,27,219,83,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,0,1,0,0,6,2,0,1,2,3,1,0,2,0,0,0,0,6,3,1,2,1,1,2,0,0,1,4,33,272,387,14
Beta_1.0,u_351,35,237,73,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,1,1,1,0,1,2,0,1,7,2,0,1,1,2,1,2,2,0,0,4,4,2,30,268,372,22
Beta_1.0,u_352,31,248,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,2,0,4,1,0,0,0,1,2,0,8,1,1,1,4,27,260,381,12
Beta_1.0,u_353,26,224,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,0,0,0,0,0,1,5,1,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,1,1,0,1,0,1,1,1,2,1,4,3,1,2,20,282,349,45
Beta_1.0,u_354,31,204,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,1,1,0,1,1,1,2,0,2,1,1,0,0,0,2,2,1,4,29,267,359,41
Beta_1.0,u_355,26,221,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,4,2,1,1,1,1,1,0,1,3,2,0,3,3,22,265,413,31
Beta_1.0,u_356,21,231,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,1,0,2,0,0,1,0,5,3,1,1,3,14,283,430,12
Beta_1.0,u_357,20,213,63,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,0,2,0,1,2,2,1,1,0,2,2,21,309,391,13
Beta_1.0,u_358,23,201,73,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,2,0,1,0,2,1,2,0,1,0,0,0,1,3,2,29,277,411,33
Beta_1.0,u_359,33,205,47,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,2,1,0,1,2,2,2,0,0,4,1,2,20,284,403,17
Beta_1.0,u_360,37,198,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,0,0,3,1,2,0,0,0,1,1,0,3,0,2,4,17,296,404,16
Beta_1.0,u_361,39,213,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,3,0,0,0,4,0,0,1,0,0,0,0,0,0,2,3,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,4,1,1,3,31,268,418,18
Beta_1.0,u_362,28,231,62,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,2,1,2,1,0,1,0,0,1,4,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,2,0,3,1,0,0,0,0,1,0,2,1,2,16,253,456,12
Beta_1.0,u_363,26,232,73,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,5,3,0,3,0,2,0,0,2,0,0,0,3,3,0,1,1,1,0,0,0,3,0,2,0,2,1,0,2,3,1,3,26,274,405,7
Beta_1.0,u_364,27,226,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,1,7,3,0,4,0,2,0,0,2,1,1,0,1,4,1,3,2,0,0,1,1,3,28,272,396,8
Beta_1.0,u_365,36,241,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,1,0,0,2,0,3,0,0,8,1,1,3,4,0,0,2,0,0,2,9,24,268,379,19
Beta_1.0,u_366,30,241,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,3,1,1,0,0,0,1,0,1,0,0,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,2,3,1,1,0,0,1,3,0,6,3,2,5,23,256,363,31
Beta_1.0,u_367,27,230,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,1,1,0,0,0,1,1,0,3,2,1,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,0,0,2,0,0,2,0,0,1,2,2,4,2,2,25,262,371,23
Beta_1.0,u_368,30,210,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,3,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,1,1,1,1,0,1,0,0,2,1,1,1,0,1,2,1,0,1,2,2,0,1,26,261,359,51
Beta_1.0,u_369,27,204,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,0,0,0,1,3,4,1,1,0,1,1,1,1,2,3,0,5,21,266,412,30
Beta_1.0,u_370,23,223,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,0,0,1,1,2,0,1,1,5,2,2,5,22,276,444,12
Beta_1.0,u_371,22,202,59,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,3,0,2,1,2,0,0,1,6,21,284,400,21
Beta_1.0,u_372,25,193,66,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,2,0,1,0,0,0,2,3,1,0,1,0,1,1,8,29,272,403,41
Beta_1.0,u_373,35,212,52,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,2,1,1,0,1,3,1,1,1,2,0,2,8,25,302,392,24
