Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36
Beta_1.0,u_088,64,242,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,3,5,5,1,4,2,1,2,1,2,8,1,6,0,4,77,478,102
Beta_1.0,u_089,79,205,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,2,0,0,2,0,2,1,3,3,3,2,3,2,2,4,80,457,95
Beta_1.0,u_090,75,227,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,3,1,0,0,1,0,1,3,9,63,460,119
Beta_1.0,u_091,61,203,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,3,2,5,54,499,117
Beta_1.0,u_092,64,210,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,1,0,0,2,1,0,2,0,2,4,50,545,109
Beta_1.0,u_093,52,226,8,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,2,0,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,2,2,3,0,2,2,4,55,539,73
Beta_1.0,u_094,58,236,5,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,2,1,4,0,0,1,0,0,2,1,1,2,1,2,0,3,7,75,525,81
Beta_1.0,u_095,62,218,4,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,8,1,1,0,2,0,0,2,4,0,2,1,1,1,0,5,74,488,112
Beta_1.0,u_096,63,210,10,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,1,0,1,2,1,2,3,0,1,1,3,3,4,76,482,109
Beta_1.0,u_097,64,206,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1,2,1,1,2,0,2,4,3,10,87,482,89
Beta_1.0,u_098,71,238,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,4,2,2,2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,2,0,2,1,3,3,92,486,111
Beta_1.0,u_099,66,270,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,4,0,0,0,5,0,2,1,2,1,0,1,0,3,3,0,0,0,1,0,1,0,0,0,1,0,0,0,1,8,89,514,101
Beta_1.0,u_100,62,260,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,2,2,3,2,0,1,0,1,5,0,0,3,1,2,2,0,0,0,3,2,1,0,2,1,1,0,8,73,524,106
Beta_1.0,u_101,66,265,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2,1,2,2,1,1,2,0,2,0,2,7,0,1,3,6,2,0,2,3,3,2,71,517,98
Beta_1.0,u_102,71,232,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,6,0,2,3,2,1,4,1,1,2,7,1,5,7,73,489,89
Beta_1.0,u_103,61,235,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,2,1,0,1,0,1,2,1,0,4,0,3,3,2,3,9,75,475,117
Beta_1.0,u_104,60,235,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4,2,0,1,0,0,1,0,2,9,59,466,120
Beta_1.0,u_105,72,212,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,3,7,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,2,0,0,2,4,2,1,66,530,101
Beta_1.0,u_106,65,213,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,2,0,0,0,1,0,3,0,5,1,2,0,0,0,0,1,0,0,0,0,0,1,2,0,1,2,1,0,0,1,1,1,1,1,1,1,1,5,51,551,102
Beta_1.0,u_107,58,237,11,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,4,2,1,0,0,0,0,0,1,0,0,1,0,1,1,3,1,4,1,0,3,2,4,63,543,86
Beta_1.0,u_108,63,231,7,0,0,0,1,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6,3,1,0,0,1,2,1,1,0,2,0,2,0,9,74,521,81
Beta_1.0,u_109,55,221,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,2,0,0,1,1,2,8,4,1,1,0,0,4,82,498,86
Beta_1.0,u_110,61,210,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,2,1,2,0,1,2,1,1,1,2,2,2,13,76,494,90
Beta_1.0,u_111,81,218,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,6,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,1,3,0,1,1,1,2,2,1,3,3,85,480,108
Beta_1.0,u_112,78,226,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,2,3,0,3,0,4,0,0,0,1,1,0,2,2,0,0,0,1,0,0,1,0,2,0,0,0,1,3,1,1,0,3,90,494,115
Beta_1.0,u_113,71,261,5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,3,1,0,1,4,0,0,2,0,4,0,1,0,2,1,1,0,2,1,0,0,0,0,0,1,1,0,2,12,72,537,85
Beta_1.0,u_114,66,262,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,2,2,1,1,3,1,0,1,4,0,0,3,0,0,4,0,0,1,3,2,1,2,2,0,3,3,72,530,89
Beta_1.0,u_115,57,259,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,2,1,1,3,0,4,1,3,1,0,2,4,0,3,4,0,3,2,1,3,8,69,550,86
Beta_1.0,u_116,65,247,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,2,3,1,3,0,2,4,2,2,4,2,0,3,4,0,9,80,492,88
Beta_1.0,u_117,66,229,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,0,0,0,0,0,2,0,0,0,1,1,2,2,0,0,2,0,1,2,0,0,3,1,2,1,4,3,8,72,492,84
Beta_1.0,u_118,67,226,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,5,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,3,1,0,2,0,0,2,1,8,52,495,100
Beta_1.0,u_119,77,207,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,2,0,0,5,1,0,3,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,2,0,1,1,1,4,3,3,57,537,99
Beta_1.0,u_120,71,237,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,3,3,0,0,1,0,2,1,0,0,0,3,2,0,0,0,0,1,0,0,2,0,1,0,1,1,1,1,1,1,1,2,5,54,572,85
Beta_1.0,u_121,51,249,8,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,2,0,1,0,0,0,0,1,0,2,2,0,0,0,0,4,1,0,1,1,1,1,0,1,3,3,1,2,4,62,548,80
Beta_1.0,u_122,66,229,4,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,2,0,2,3,1,2,0,0,4,1,2,0,3,5,68,535,74
Beta_1.0,u_123,67,212,7,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,2,2,1,0,2,0,1,2,3,1,2,7,0,0,4,81,502,84
Beta_1.0,u_124,66,232,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,2,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,2,0,3,0,0,1,2,2,2,1,0,2,8,87,489,99
Beta_1.0,u_125,78,213,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,3,0,1,2,0,0,2,0,5,0,1,7,85,516,98
Beta_1.0,u_126,72,243,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,2,3,0,2,0,0,0,1,1,0,1,0,1,1,0,0,1,0,2,0,0,0,0,2,2,0,1,1,8,78,530,89
Beta_1.0,u_127,63,267,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,4,1,4,0,0,2,2,0,0,3,0,1,2,0,0,1,0,3,0,1,0,0,1,0,0,1,1,2,1,2,74,556,75
Beta_1.0,u_128,61,268,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,3,1,1,3,1,0,0,5,0,0,2,1,0,1,3,1,1,1,1,2,1,2,5,4,69,557,91
Beta_1.0,u_129,55,269,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,1,2,1,4,1,2,1,3,2,0,2,7,0,0,3,1,1,2,1,6,78,537,87
Beta_1.0,u_130,65,240,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,1,2,0,0,4,0,1,5,2,2,4,1,2,4,1,3,80,495,97
Beta_1.0,u_131,84,229,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,0,2,0,1,1,2,1,0,2,1,1,2,4,3,7,70,500,85
Beta_1.0,u_132,72,230,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,1,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,2,2,1,0,1,1,1,3,0,6,64,497,101
Beta_1.0,u_133,72,225,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,1,4,0,2,0,0,0,1,0,0,3,0,0,2,0,1,1,0,0,0,0,0,2,0,1,0,0,0,2,0,4,2,4,50,531,116
Beta_1.0,u_134,76,234,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,2,2,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,1,3,0,2,1,2,0,0,1,1,0,2,0,1,6,60,575,93
Beta_1.0,u_135,66,242,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,2,1,0,1,2,3,3,4,1,1,2,62,561,74
Beta_1.0,u_136,72,227,7,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,2,1,2,0,4,0,1,0,1,1,2,3,8,67,561,65
Beta_1.0,u_137,65,234,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,2,2,0,2,1,3,1,2,1,0,3,1,4,68,515,87
Beta_1.0,u_138,64,224,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,4,0,1,1,3,1,0,4,1,4,81,508,114
Beta_1.0,u_139,62,234,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,2,0,2,0,4,2,1,0,7,94,527,94
Beta_1.0,u_140,62,230,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,0,1,2,0,0,2,1,0,0,0,1,2,0,0,0,1,2,1,0,0,0,0,1,0,2,0,2,1,5,95,546,87
Beta_1.0,u_141,64,274,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,4,1,4,0,0,1,1,1,0,2,1,0,2,0,0,2,0,1,1,1,0,0,0,2,0,2,1,1,3,86,560,91
Beta_1.0,u_142,58,255,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,5,1,0,3,2,0,0,2,1,0,0,3,2,1,3,0,0,2,1,4,2,0,4,74,555,90
Beta_1.0,u_143,58,261,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,2,2,1,4,5,2,0,4,2,3,0,3,1,1,3,1,0,3,6,74,531,84
Beta_1.0,u_144,74,244,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,1,3,0,1,0,2,2,1,5,7,1,4,3,0,3,4,74,526,82
Beta_1.0,u_145,82,234,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,4,0,0,0,0,2,0,0,0,0,0,0,1,1,1,2,0,0,2,1,1,0,1,3,0,1,2,2,5,12,72,492,104
Beta_1.0,u_146,64,234,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,2,0,1,0,1,3,2,0,2,0,0,0,0,1,0,0,1,0,0,1,1,2,1,1,0,2,0,2,1,4,63,520,97
Beta_1.0,u_147,73,225,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,4,0,0,0,2,0,0,1,0,0,2,0,0,2,0,5,1,0,1,0,1,0,2,0,0,1,0,0,1,1,5,4,58,529,115
Beta_1.0,u_148,73,229,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,2,0,0,2,1,5,2,1,0,2,0,1,1,5,61,577,62
Beta_1.0,u_149,65,238,10,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,2,1,3,2,2,2,7,5,65,556,78
Beta_1.0,u_150,61,246,4,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,2,1,0,1,1,0,4,1,0,2,2,8,72,531,82
Beta_1.0,u_151,58,230,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,1,3,1,0,3,0,1,2,1,1,1,1,7,77,521,114
Beta_1.0,u_152,57,224,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,4,0,1,1,2,2,0,1,6,80,529,94
Beta_1.0,u_153,64,222,5,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,2,1,1,2,2,2,3,89,550,84
Beta_1.0,u_154,70,255,3,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,1,3,0,0,2,0,1,2,0,0,1,0,2,1,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,4,95,546,100
Beta_1.0,u_155,53,276,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4,1,3,1,0,3,0,1,1,2,0,0,1,3,0,1,1,0,3,0,0,0,0,3,1,1,1,2,80,554,97
Beta_1.0,u_156,51,261,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,5,1,0,1,4,0,0,3,1,1,1,3,1,1,4,0,0,4,3,2,0,4,77,557,83
Beta_1.0,u_157,66,258,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,3,1,1,5,1,2,3,4,0,1,3,1,1,3,1,4,3,77,538,78
Beta_1.0,u_158,83,260,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,2,1,0,1,0,2,3,1,4,2,2,4,2,1,11,73,512,80
Beta_1.0,u_159,71,255,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,0,0,7,0,2,0,0,0,0,0,0,0,1,0,1,2,1,1,0,1,1,1,0,2,0,1,1,3,1,13,69,505,97
Beta_1.0,u_160,71,232,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,3,1,2,1,0,2,1,0,0,1,2,5,0,0,0,0,1,1,0,0,1,0,1,0,1,1,2,0,2,0,1,3,51,543,84
Beta_1.0,u_161,70,210,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,3,1,0,0,0,0,0,1,1,1,0,0,3,0,1,0,2,0,2,5,0,2,0,1,1,0,0,1,1,2,2,6,58,560,100
Beta_1.0,u_162,62,239,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,1,0,1,3,0,8,0,1,1,2,8,61,589,65
Beta_1.0,u_163,54,238,9,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,3,2,2,2,1,4,7,68,557,74
Beta_1.0,u_164,46,235,10,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,1,1,1,1,2,0,1,1,0,0,2,5,5,69,525,96
Beta_1.0,u_165,53,239,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,1,1,1,4,0,2,1,1,1,1,2,2,4,67,523,112
Beta_1.0,u_166,61,220,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,3,0,3,1,1,1,2,1,4,2,93,555,98
Beta_1.0,u_167,72,224,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,1,1,0,1,1,2,1,0,0,0,1,1,0,0,0,0,1,1,0,2,0,3,0,1,1,2,1,2,2,91,540,91
Beta_1.0,u_168,62,258,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,3,1,2,0,0,3,0,0,3,0,0,1,0,2,3,0,0,1,0,1,0,2,0,0,0,1,1,1,1,7,90,554,105
Beta_1.0,u_169,51,278,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,4,1,2,1,0,2,2,1,0,1,2,0,0,3,0,0,2,0,2,1,0,2,1,2,1,1,6,80,572,94
Beta_1.0,u_170,55,269,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,3,2,1,0,5,0,0,4,1,2,0,3,1,1,3,2,2,2,2,2,4,75,565,80
Beta_1.0,u_171,69,263,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,3,1,6,3,1,1,4,1,1,3,1,1,3,1,5,75,534,79
Beta_1.0,u_172,88,234,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,1,0,0,1,2,0,2,0,0,0,0,4,0,2,0,0,0,2,4,0,2,6,1,4,1,6,80,510,71
Beta_1.0,u_173,78,248,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,1,0,0,2,5,0,0,0,0,0,0,2,0,0,1,1,1,2,1,0,0,1,1,2,1,1,0,2,4,8,63,517,86
Beta_1.0,u_174,71,232,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,4,0,0,0,1,2,1,1,0,0,1,0,0,5,0,1,0,1,0,1,0,2,0,0,0,3,1,1,0,0,1,9,58,537,83
