Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44
Beta_1.0,u_056,61,162,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,3,3,1,2,1,1,0,0,0,1,1,1,4,1,0,2,1,1,1,3,30,244,288,82
Beta_1.0,u_057,49,200,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,5,0,1,0,1,3,0,3,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,2,3,0,1,4,1,1,0,0,0,6,40,198,386,43
Beta_1.0,u_058,44,231,47,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,4,2,0,1,1,2,4,0,0,1,1,2,0,1,0,1,0,1,1,2,1,0,0,0,0,0,0,1,0,0,2,0,7,3,35,174,435,39
Beta_1.0,u_059,36,220,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,2,2,2,1,3,2,1,0,1,1,3,2,1,0,0,1,4,1,1,1,0,1,0,1,4,1,3,0,0,4,30,193,408,44
Beta_1.0,u_060,41,166,77,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,3,2,2,0,2,2,3,1,3,3,0,3,4,0,0,2,4,1,4,0,0,29,219,340,88
Beta_1.0,u_061,45,143,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,4,4,2,1,3,2,3,2,1,1,5,2,27,195,336,71
Beta_1.0,u_062,50,153,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,1,1,1,0,0,0,0,3,1,1,0,0,5,2,5,19,190,323,76
Beta_1.0,u_063,59,141,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,0,2,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,1,1,2,1,0,6,13,192,357,87
Beta_1.0,u_064,46,156,64,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,3,3,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0,1,0,2,2,2,15,201,393,84
Beta_1.0,u_065,35,190,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,2,1,2,0,2,1,2,1,10,215,405,58
Beta_1.0,u_066,38,207,47,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,2,1,2,1,3,2,3,10,262,348,43
Beta_1.0,u_067,59,187,61,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,2,4,0,2,0,0,0,0,1,2,0,1,2,2,25,282,299,35
Beta_1.0,u_068,45,162,51,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,6,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,3,3,0,1,1,0,0,2,0,1,3,1,0,2,1,17,262,302,65
Beta_1.0,u_069,53,178,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,0,0,0,0,0,2,1,1,2,0,0,1,1,1,2,0,0,2,2,1,2,1,3,11,264,342,48
Beta_1.0,u_070,50,180,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,4,1,2,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,3,3,0,1,1,1,3,2,2,0,1,1,2,2,24,259,322,61
Beta_1.0,u_071,46,226,39,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,1,0,1,4,1,0,2,0,1,1,0,0,0,0,2,1,1,0,1,0,0,2,0,0,0,0,0,0,2,1,0,5,5,1,0,0,6,26,202,409,36
Beta_1.0,u_072,41,225,51,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,2,2,1,1,1,1,0,2,5,0,1,0,3,0,0,1,3,0,0,0,2,2,0,0,0,0,0,1,1,1,0,1,0,3,21,197,431,36
Beta_1.0,u_073,35,227,60,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,4,1,1,2,2,0,1,1,0,0,6,1,2,1,1,3,1,0,1,1,0,1,6,1,0,1,2,13,215,381,62
Beta_1.0,u_074,43,191,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,3,1,3,2,1,1,6,2,0,2,2,0,4,4,1,1,6,2,1,1,18,218,351,75
Beta_1.0,u_075,47,172,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,0,1,2,0,0,3,0,2,3,4,3,1,3,1,1,2,1,6,29,192,347,50
Beta_1.0,u_076,43,174,76,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,2,1,0,0,1,1,1,0,1,0,0,4,10,17,197,335,66
Beta_1.0,u_077,45,160,82,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,5,0,1,0,0,0,0,1,2,1,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,3,0,2,2,14,201,366,76
Beta_1.0,u_078,47,159,55,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,2,1,0,2,0,1,0,0,1,0,1,0,0,0,2,0,5,20,210,405,79
Beta_1.0,u_079,37,194,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2,0,1,5,1,0,3,1,1,0,6,12,243,405,33
Beta_1.0,u_080,37,206,53,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,1,0,0,2,0,0,1,0,3,0,0,1,2,1,3,0,4,14,263,375,16
Beta_1.0,u_081,36,180,59,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,9,1,0,0,0,0,0,2,1,0,0,0,0,1,2,0,1,1,1,0,1,1,0,1,2,3,0,0,0,2,1,1,0,2,0,1,15,278,311,54
Beta_1.0,u_082,40,170,50,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,5,2,0,0,1,0,0,0,2,2,1,1,1,1,0,4,2,0,1,0,0,1,0,0,2,4,1,3,21,262,319,51
Beta_1.0,u_083,43,179,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,2,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,4,0,0,0,2,0,1,1,1,4,2,0,1,0,5,1,1,3,16,254,353,34
Beta_1.0,u_084,49,193,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,5,2,0,1,0,1,0,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,5,3,2,0,2,1,2,1,5,20,250,359,68
Beta_1.0,u_085,42,241,37,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,3,0,0,0,3,2,0,3,0,0,1,0,0,0,0,2,2,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,12,30,202,403,40
Beta_1.0,u_086,34,247,44,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,4,2,0,2,2,0,1,0,0,3,4,1,1,1,2,0,0,1,1,0,0,0,2,2,0,0,1,1,1,0,1,0,1,2,22,206,401,72
Beta_1.0,u_087,29,232,65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,0,2,0,5,1,1,0,2,2,0,0,1,0,3,4,3,1,0,4,0,1,1,1,3,0,3,3,0,4,24,215,380,68
Beta_1.0,u_088,40,192,77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,2,4,5,0,3,1,3,1,1,1,2,6,3,1,5,0,1,17,216,375,52
Beta_1.0,u_089,48,170,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,0,1,1,0,0,2,0,2,1,0,3,3,3,2,1,2,2,2,2,24,205,358,47
Beta_1.0,u_090,52,177,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,1,2,1,1,0,0,1,0,0,1,1,7,22,197,347,80
Beta_1.0,u_091,49,151,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,5,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,3,16,204,381,71
Beta_1.0,u_092,45,179,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,2,1,0,1,1,0,1,1,19,220,434,35
Beta_1.0,u_093,29,207,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,3,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,2,2,2,3,0,1,1,2,3,9,245,390,24
Beta_1.0,u_094,33,216,50,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0,0,1,2,0,1,1,2,1,1,0,2,4,21,267,363,34
Beta_1.0,u_095,37,184,62,2,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,8,0,2,0,0,2,0,0,2,0,4,0,2,1,1,1,0,0,0,24,274,304,77
Beta_1.0,u_096,42,191,50,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,3,1,0,1,0,3,0,4,1,0,0,2,0,3,2,1,21,267,329,54
Beta_1.0,u_097,45,195,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,2,1,0,1,2,0,2,0,4,3,9,13,258,342,46
Beta_1.0,u_098,47,221,43,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,3,1,2,2,1,2,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,2,0,1,2,0,3,1,24,223,389,55
Beta_1.0,u_099,35,265,39,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,3,0,0,0,3,2,0,0,2,3,0,1,0,1,0,2,1,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,3,31,200,421,57
Beta_1.0,u_100,29,247,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,3,0,3,0,2,1,0,0,1,4,1,0,0,3,0,3,1,1,0,0,0,2,3,0,1,0,1,1,1,1,0,6,14,217,418,56
Beta_1.0,u_101,46,226,60,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,1,1,2,0,2,0,1,2,6,0,1,3,0,6,2,0,0,3,2,3,1,19,227,403,38
Beta_1.0,u_102,45,198,63,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,7,0,0,2,3,1,2,3,1,1,0,2,6,2,1,5,6,20,225,364,43
Beta_1.0,u_103,39,191,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,1,2,1,0,0,1,0,1,1,1,1,0,4,0,2,3,1,2,3,3,26,216,372,59
Beta_1.0,u_104,41,181,78,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,3,2,1,0,1,0,0,1,0,0,2,7,13,213,374,47
Beta_1.0,u_105,53,172,72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,3,7,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,4,3,1,1,18,232,383,64
Beta_1.0,u_106,44,182,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3,0,0,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,1,1,0,0,0,1,1,1,0,1,2,0,1,0,4,15,228,437,26
Beta_1.0,u_107,36,219,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,1,3,1,1,0,3,2,3,10,257,380,46
Beta_1.0,u_108,31,217,53,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,3,1,0,0,0,2,1,1,1,0,2,0,0,2,0,6,20,271,343,45
Beta_1.0,u_109,33,192,59,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,1,0,2,0,0,1,1,1,1,8,4,1,1,0,0,0,3,23,282,324,38
Beta_1.0,u_110,40,194,45,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,3,0,2,0,0,3,0,1,0,2,1,2,1,2,3,26,265,339,40
Beta_1.0,u_111,45,219,40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,4,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,0,2,0,0,3,0,2,1,3,3,14,264,350,45
Beta_1.0,u_112,54,216,37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,3,0,3,0,3,1,0,0,0,1,1,0,0,2,1,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,1,2,1,1,1,0,2,17,231,404,48
Beta_1.0,u_113,43,252,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,1,3,1,0,1,2,2,0,0,2,0,0,4,0,1,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,2,4,27,202,439,34
Beta_1.0,u_114,45,235,51,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,2,2,1,1,2,1,1,0,0,3,2,0,0,2,1,0,0,4,0,0,0,3,1,2,1,0,3,1,0,3,1,17,203,433,40
Beta_1.0,u_115,37,226,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,3,1,2,2,0,3,2,0,0,2,4,0,0,4,3,0,1,4,0,1,2,6,16,235,419,38
Beta_1.0,u_116,36,210,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,2,1,3,1,2,0,2,4,1,2,1,4,2,0,0,7,0,0,8,22,220,386,33
Beta_1.0,u_117,40,192,65,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,3,1,0,0,2,0,0,1,2,0,0,0,3,1,2,0,5,0,3,6,20,213,389,28
Beta_1.0,u_118,39,186,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,5,0,0,0,2,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,2,1,0,2,0,0,1,1,1,4,18,216,375,42
Beta_1.0,u_119,50,172,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2,0,0,4,2,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,2,0,0,1,2,1,4,2,1,17,217,394,67
Beta_1.0,u_120,36,221,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,5,0,0,0,1,0,0,3,0,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,2,0,1,0,1,2,0,1,3,15,254,409,36
Beta_1.0,u_121,34,229,45,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,0,0,2,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,2,2,1,0,1,1,0,1,1,0,1,3,0,3,1,2,1,10,261,385,37
Beta_1.0,u_122,26,222,51,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,2,3,1,1,1,0,0,4,1,1,1,0,2,4,18,272,355,34
Beta_1.0,u_123,37,188,61,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,1,1,1,0,0,2,2,2,1,1,7,1,0,0,1,24,287,317,42
Beta_1.0,u_124,47,211,47,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,0,3,0,0,0,1,2,2,1,2,0,1,1,3,15,282,335,48
Beta_1.0,u_125,55,211,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,0,0,0,1,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,2,0,0,2,0,4,1,0,0,4,17,260,382,44
Beta_1.0,u_126,53,226,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,3,0,0,2,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,1,1,1,20,223,440,21
Beta_1.0,u_127,37,257,40,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,3,1,1,3,0,0,2,2,0,0,1,2,0,1,2,0,0,0,1,0,1,2,0,1,0,0,0,1,0,0,1,1,0,2,0,2,21,194,457,34
