Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35
Beta_1.8,u_234,24,95,109,133,33,13,4,4,2,2,1,0,1,2,3,1,1,0,2,3,1,1,1,0,1,0,0,0,2,1,1,1,3,0,0,0,3,1,0,0,2,2,1,1,2,2,1,7,9,5,2,4,5,2,5,4,6,8,8,4,20,25,28,42,75,229,334,202,90,12
Beta_1.8,u_235,32,101,98,120,32,7,6,7,3,0,3,5,3,0,0,1,0,0,3,0,1,2,0,3,1,0,1,1,0,0,0,0,1,0,0,0,1,1,4,2,0,4,1,5,1,3,0,1,3,0,2,5,5,3,2,2,8,12,17,20,13,17,25,44,79,211,310,194,79,25
Beta_1.8,u_236,28,98,101,126,49,10,6,1,4,0,3,3,2,1,1,1,1,1,1,0,0,0,0,0,1,0,1,2,1,0,2,1,2,0,0,0,0,6,6,4,0,3,2,0,2,2,10,4,0,0,3,7,4,4,6,6,7,5,4,8,8,14,16,41,85,169,332,230,95,21
Beta_1.8,u_237,33,99,80,150,49,17,9,10,2,2,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1,1,1,0,0,0,3,5,2,2,4,3,9,4,4,2,5,2,8,3,7,3,4,3,7,4,8,7,6,5,13,10,11,25,63,171,356,184,87,14
Beta_1.8,u_238,34,91,87,147,48,14,4,3,6,1,3,2,1,2,1,2,0,0,0,1,0,2,0,0,1,0,0,1,1,1,1,1,1,0,0,0,2,0,2,7,3,3,3,2,3,5,4,1,2,2,7,5,10,12,11,1,10,8,18,12,8,11,25,28,69,195,344,167,48,22
Beta_1.8,u_239,28,102,93,121,46,17,1,6,3,4,1,1,1,1,3,1,0,1,2,0,1,2,1,1,0,0,0,0,1,2,0,1,1,0,0,0,1,2,5,5,6,4,1,1,1,5,1,3,6,8,5,6,5,2,4,7,7,9,3,10,22,30,23,37,81,182,315,144,81,16
Beta_1.8,u_240,23,109,128,110,40,18,5,5,1,3,0,1,2,2,1,0,0,0,0,2,0,1,2,0,0,1,0,1,0,2,1,0,3,3,0,1,5,3,3,3,1,3,2,5,2,1,1,5,4,4,7,3,3,2,5,3,10,10,6,19,20,17,25,29,59,211,335,153,102,36
Beta_1.8,u_241,20,115,121,129,23,10,6,1,5,1,1,1,1,1,2,0,0,2,0,1,1,1,3,0,1,2,2,3,0,2,2,2,0,0,0,0,3,1,1,5,0,0,0,2,7,3,1,4,2,0,2,2,7,6,3,6,5,2,19,12,18,15,29,42,72,203,315,203,83,13
Beta_1.8,u_242,15,88,110,141,30,6,9,6,1,4,1,1,1,0,5,1,0,2,2,2,2,1,0,1,0,0,0,0,1,1,2,2,1,3,0,0,6,1,2,5,2,2,2,3,0,0,2,0,5,2,1,1,2,2,2,6,8,9,15,20,31,24,14,28,88,231,283,167,80,23
Beta_1.8,u_243,25,82,123,117,41,10,12,4,4,7,5,0,1,1,0,0,0,1,4,0,2,1,1,0,2,3,1,0,0,1,1,2,2,2,1,0,0,1,1,3,3,3,6,7,4,3,4,0,0,5,3,4,5,9,10,4,12,7,12,10,14,14,24,38,82,189,342,179,91,25
Beta_1.8,u_244,34,104,92,108,34,3,4,7,6,5,4,1,4,3,2,2,1,0,0,0,1,0,1,2,1,0,2,0,1,0,2,2,0,0,0,0,3,1,4,2,1,1,1,1,0,0,0,2,2,6,10,9,6,10,8,11,6,6,3,10,14,16,16,30,78,150,349,194,100,23
Beta_1.8,u_245,31,111,90,127,28,10,9,2,1,1,2,4,2,2,0,4,1,3,0,0,0,0,2,0,0,0,0,1,0,0,3,2,0,1,0,0,5,4,4,3,4,0,0,0,4,3,5,4,6,5,1,2,4,7,3,6,4,5,10,10,17,21,20,38,75,174,330,217,80,7
Beta_1.8,u_246,33,104,100,132,51,9,7,3,0,1,0,2,0,0,0,0,1,1,0,0,1,2,2,1,0,0,1,0,0,0,3,0,0,1,0,0,1,0,10,3,7,5,3,5,2,3,1,6,4,6,8,2,4,4,2,8,2,13,14,9,10,22,19,28,73,186,346,191,77,12
Beta_1.8,u_247,42,105,100,125,30,9,3,8,3,4,3,2,1,3,2,1,0,1,0,1,1,1,0,0,0,1,0,2,0,0,1,2,1,1,0,2,3,5,2,6,3,1,4,5,2,2,6,5,7,9,12,10,3,7,12,3,4,10,20,11,17,10,19,19,73,203,334,168,63,11
Beta_1.8,u_248,26,103,105,151,48,12,2,3,2,3,2,1,0,2,0,3,1,1,0,0,2,1,1,2,1,0,1,0,0,1,0,0,1,0,0,0,1,4,0,2,7,1,0,3,3,5,2,5,10,6,2,3,7,6,8,10,5,15,13,13,18,24,30,26,71,192,321,159,70,15
Beta_1.8,u_249,16,94,121,139,37,15,18,6,0,1,2,3,1,1,0,0,1,1,2,0,0,0,0,0,1,2,0,0,1,1,0,1,1,2,0,0,1,0,5,2,0,3,0,1,2,3,4,1,1,0,11,8,7,2,5,3,14,18,15,11,9,19,23,30,62,170,293,183,85,16
Beta_1.8,u_250,20,93,111,141,34,14,7,8,3,1,0,1,1,2,4,3,1,0,2,1,1,1,0,0,1,0,2,1,0,0,4,4,3,1,0,0,2,0,6,2,0,3,2,2,3,1,6,6,0,0,0,1,7,1,4,2,10,12,9,7,7,19,26,20,51,188,312,228,105,13
Beta_1.8,u_251,28,88,93,137,43,11,3,3,7,2,0,1,1,1,1,4,0,0,0,2,0,0,3,4,3,0,2,0,4,0,1,1,5,1,1,1,1,3,1,3,2,4,2,1,4,4,1,1,3,2,1,3,10,3,7,6,4,5,8,6,17,16,18,40,70,201,313,164,113,36
Beta_1.8,u_252,19,91,132,117,36,7,3,4,1,0,1,2,4,3,2,1,0,1,3,0,2,1,1,1,2,1,2,1,2,1,2,0,1,0,0,0,0,0,3,10,10,3,2,2,4,3,2,1,0,2,2,8,5,6,2,2,9,10,8,9,19,24,24,37,70,186,332,225,100,15
Beta_1.8,u_253,28,119,92,115,23,13,5,3,4,4,2,2,3,4,0,0,1,2,1,1,0,1,1,1,0,1,0,4,1,2,0,1,0,1,0,0,2,1,4,0,0,3,1,3,2,2,0,3,10,7,6,5,10,5,7,6,2,10,15,13,15,22,21,33,78,208,344,189,75,10
Beta_1.8,u_254,45,101,108,125,30,3,6,3,5,0,1,2,1,1,1,1,2,1,2,0,1,1,1,0,0,1,2,1,0,0,1,0,1,1,0,0,2,3,12,1,1,0,2,1,2,2,8,1,3,4,1,3,3,9,8,8,7,6,4,16,18,20,24,44,96,209,316,163,61,6
Beta_1.8,u_255,48,91,109,117,48,4,2,1,3,1,0,2,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,2,2,0,1,1,2,0,0,1,14,5,3,1,1,6,3,4,7,6,6,7,4,1,4,5,4,4,4,7,7,6,16,10,13,13,25,82,178,325,155,73,12
Beta_1.8,u_256,28,113,107,122,47,11,8,7,3,2,1,0,2,1,0,0,1,0,1,2,0,1,0,2,1,0,2,0,0,1,1,4,0,0,0,0,4,3,4,7,3,5,2,2,5,3,6,4,4,7,8,9,3,6,7,7,13,6,10,6,10,8,10,28,53,214,300,198,89,5
Beta_1.8,u_257,23,80,103,153,46,10,1,1,6,4,1,0,5,1,0,2,0,0,0,1,1,1,1,2,0,0,0,4,1,1,0,0,1,0,0,1,2,1,2,3,1,3,2,3,3,1,3,5,4,5,5,9,3,5,8,9,7,16,5,7,17,14,14,32,66,185,308,196,63,18
Beta_1.8,u_258,23,90,96,141,46,18,4,4,4,2,3,0,3,1,1,1,0,1,2,0,1,0,0,1,1,0,0,0,0,2,1,1,1,3,0,0,0,2,1,2,9,1,0,1,4,1,1,5,9,2,2,4,2,5,7,10,6,7,7,9,16,29,15,15,52,193,307,163,90,30
Beta_1.8,u_259,26,92,114,140,30,18,6,4,1,4,1,0,0,0,3,0,1,1,0,2,1,0,1,1,2,1,2,3,2,0,2,0,1,3,0,0,2,1,2,2,5,1,3,1,0,0,1,2,6,3,6,5,3,2,3,4,5,6,9,7,13,7,12,21,78,193,327,200,115,27
Beta_1.8,u_260,28,112,114,105,43,7,1,1,2,3,2,2,3,3,2,0,3,1,3,2,0,0,0,1,1,4,1,3,0,0,1,3,1,1,0,0,3,3,4,2,3,0,0,1,0,2,4,1,3,3,2,1,5,6,1,2,4,7,13,4,11,20,21,31,78,209,349,173,87,22
Beta_1.8,u_261,22,95,118,124,23,10,3,2,1,1,1,1,0,5,2,1,2,2,0,1,1,1,2,1,1,1,0,1,0,1,3,1,0,1,0,0,3,2,4,5,4,4,3,0,4,3,4,2,1,2,2,0,1,4,7,6,13,12,8,7,20,12,21,33,68,219,354,194,62,6
Beta_1.8,u_262,38,86,121,130,36,11,2,6,2,1,1,3,1,3,1,0,2,2,3,2,0,2,1,0,2,0,1,0,0,0,1,0,3,0,0,1,4,3,1,1,4,2,2,3,4,5,2,4,3,4,4,1,6,9,7,9,11,7,13,9,14,7,26,34,73,220,323,159,60,14
Beta_1.8,u_263,35,111,114,107,42,10,7,4,1,0,5,1,0,0,0,3,1,0,0,1,0,1,0,2,1,0,3,1,0,1,3,0,2,1,0,0,0,4,2,3,5,6,3,2,2,2,1,3,3,4,9,8,4,9,5,8,8,6,2,6,2,13,26,37,65,161,323,205,72,24
Beta_1.8,u_264,25,107,104,135,34,10,7,2,1,0,1,0,5,0,2,1,0,0,1,3,1,1,0,0,0,1,1,1,0,0,0,1,1,3,0,0,5,5,3,4,4,5,2,2,0,1,3,2,4,5,4,8,5,5,4,5,1,7,7,8,9,11,13,13,54,160,370,202,70,25
Beta_1.8,u_265,26,103,106,149,38,7,1,1,2,4,2,1,0,1,1,1,0,2,0,0,2,0,1,0,2,2,0,0,2,0,1,0,3,0,0,0,2,1,4,6,5,6,1,2,3,4,3,2,6,6,6,2,2,4,6,4,3,9,7,11,10,7,18,24,50,160,382,178,82,15
Beta_1.8,u_266,31,93,113,144,32,18,6,4,0,2,2,1,2,0,2,3,0,0,1,0,0,0,1,2,2,1,0,0,0,2,0,2,0,1,1,2,0,3,2,1,4,4,0,3,6,4,1,1,9,4,6,9,4,12,11,2,6,7,10,8,6,14,11,32,58,193,324,203,70,17
Beta_1.8,u_267,27,104,102,139,33,7,4,2,4,0,2,3,0,2,2,0,1,0,1,1,1,0,1,0,1,0,0,3,3,1,0,2,1,1,0,0,3,4,2,1,3,0,2,4,1,0,2,2,2,5,3,3,3,5,3,9,6,5,8,14,12,12,20,35,83,176,340,214,81,8
Beta_1.8,u_268,24,113,117,136,31,8,4,1,1,0,1,2,1,1,0,2,2,4,2,1,0,0,2,0,1,0,2,0,1,0,1,2,3,1,0,0,1,2,2,2,3,3,2,3,3,4,1,1,2,4,1,0,2,4,2,1,12,6,5,4,7,14,21,23,93,210,331,172,84,14
Beta_1.8,u_269,23,106,108,145,23,15,4,2,2,0,1,2,0,1,2,1,1,1,0,0,0,1,2,1,3,0,1,2,1,0,3,1,3,1,0,0,0,2,3,2,2,2,4,0,5,2,1,1,4,1,3,1,0,2,2,7,8,5,5,7,13,20,20,32,47,205,333,192,89,24
Beta_1.8,u_270,29,84,140,125,33,11,8,2,2,1,3,2,0,4,0,0,2,0,0,1,0,1,1,0,2,1,1,1,1,0,1,1,3,0,0,1,5,1,1,2,2,5,2,0,1,1,2,0,3,0,4,2,2,2,4,8,5,8,15,10,10,14,17,39,59,205,331,201,90,7
Beta_1.8,u_271,24,104,111,105,46,5,5,4,2,2,3,1,0,3,1,1,2,0,1,1,3,2,0,1,2,2,0,2,3,0,0,0,0,2,0,0,1,4,2,3,3,1,4,3,3,5,2,2,1,2,6,5,8,4,4,4,5,8,7,9,6,7,12,27,76,176,405,165,74,18
Beta_1.8,u_272,40,111,91,134,34,11,3,1,0,4,0,2,2,2,1,1,0,2,1,0,0,0,0,0,0,1,1,2,1,0,0,1,0,2,0,3,1,3,2,3,2,6,3,2,0,3,4,1,7,2,2,3,3,4,7,9,5,3,3,2,4,10,21,27,52,182,372,168,96,15
Beta_1.8,u_273,32,122,93,133,28,6,4,5,2,0,1,0,0,0,1,1,2,3,0,0,0,0,0,0,2,0,2,1,1,1,2,0,0,1,0,0,1,5,5,2,1,2,2,0,5,4,1,1,1,2,3,6,4,4,3,2,7,8,6,11,11,8,9,25,60,199,345,215,62,10
Beta_1.8,u_274,34,100,91,138,35,6,6,3,1,2,0,1,0,0,0,3,0,0,2,1,2,0,0,0,0,0,1,1,0,2,0,1,1,1,0,1,2,2,10,4,5,1,2,1,0,3,4,2,4,2,5,3,2,1,6,1,5,4,7,7,13,14,12,32,76,211,329,180,62,24
Beta_1.8,u_275,31,92,110,140,35,8,3,0,4,1,1,0,3,1,0,1,2,1,2,0,0,0,1,0,2,1,0,0,1,0,1,2,0,0,1,0,3,4,4,0,5,3,2,4,3,2,3,7,5,1,5,3,3,8,5,8,5,8,6,10,8,11,22,22,71,199,356,156,83,16
Beta_1.8,u_276,25,105,109,141,34,9,3,1,2,3,1,0,2,0,2,1,0,1,0,0,2,0,1,0,0,1,1,0,1,1,0,1,2,2,0,1,1,3,4,1,1,1,6,5,4,5,4,5,4,5,9,4,1,8,5,8,5,4,15,3,5,12,9,25,73,177,325,172,115,29
Beta_1.8,u_277,17,122,107,160,39,8,1,1,4,0,1,0,2,0,0,0,0,0,2,0,3,0,0,1,0,2,1,0,2,1,2,1,0,1,0,0,4,4,1,1,0,0,1,4,3,2,3,1,4,1,0,1,3,11,5,6,5,8,2,9,15,20,19,25,58,177,328,201,108,12
Beta_1.8,u_278,26,91,115,149,49,4,2,5,1,1,0,1,2,0,0,3,1,1,0,0,1,0,1,0,1,1,1,0,4,0,0,0,3,1,0,0,2,1,2,2,3,3,2,3,1,0,0,0,0,2,0,2,3,4,3,3,5,2,5,4,12,6,18,28,66,202,369,178,104,16
Beta_1.8,u_279,33,91,109,136,46,16,8,0,2,2,0,1,1,1,0,1,1,2,0,0,0,2,1,0,1,1,0,2,2,0,2,1,1,0,1,1,2,2,3,6,3,1,0,0,0,1,3,0,4,0,3,4,3,4,6,1,0,10,6,8,4,9,12,20,60,210,356,183,96,36
Beta_1.8,u_280,40,101,110,111,36,13,5,1,3,0,2,0,1,2,2,0,0,3,1,0,1,2,2,1,0,0,1,2,2,1,0,1,0,0,0,1,3,1,3,2,2,2,2,1,0,3,3,4,1,6,4,2,0,1,7,7,8,5,5,9,10,8,14,18,64,203,390,250,81,5
Beta_1.8,u_281,29,120,107,129,18,8,1,6,2,3,1,4,0,0,0,1,0,3,1,1,1,1,2,0,0,0,1,0,0,2,0,3,0,0,0,0,1,6,3,4,2,3,1,3,3,1,1,1,0,6,3,5,2,7,1,3,7,8,10,8,12,11,10,29,77,235,365,182,45,10
Beta_1.8,u_282,37,111,91,138,37,6,4,3,0,3,1,2,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,3,0,3,1,0,0,1,2,2,4,2,0,1,4,0,1,1,2,1,9,4,4,4,4,5,8,4,1,7,5,6,6,11,16,25,65,218,331,176,79,12
Beta_1.8,u_283,41,104,117,135,36,8,1,0,1,1,2,0,3,1,0,0,2,0,2,0,1,0,1,2,2,0,0,1,1,2,0,0,1,0,0,0,7,4,3,3,3,1,0,1,2,2,2,2,3,2,1,4,7,2,6,2,4,3,7,7,7,12,21,24,84,181,350,186,83,20
Beta_1.8,u_284,21,98,130,137,45,4,3,2,0,0,0,2,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,4,1,1,2,0,0,4,9,5,3,2,5,1,4,2,1,2,2,1,4,4,4,5,2,2,5,4,6,6,5,6,12,17,29,63,178,331,233,83,30
Beta_1.8,u_285,21,80,124,172,32,15,3,2,0,2,1,1,0,0,0,0,0,0,1,1,0,2,0,0,3,1,0,1,1,0,1,2,1,1,1,0,1,0,0,3,4,3,1,3,7,4,5,10,3,2,3,5,5,6,7,4,7,6,5,10,18,9,13,21,54,171,354,215,79,11
Beta_1.8,u_286,30,96,115,151,60,4,2,3,1,2,1,3,1,2,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,1,1,2,2,0,0,0,1,6,3,0,0,2,0,1,2,0,4,1,2,1,2,2,7,1,8,11,9,11,8,7,10,9,10,41,54,213,331,202,61,20
Beta_1.8,u_287,22,108,131,130,25,9,3,1,1,2,1,1,1,1,1,1,0,0,1,3,0,0,1,2,0,1,0,0,1,2,1,0,0,1,1,0,1,3,4,5,0,0,1,1,3,1,4,1,3,0,1,3,2,2,3,2,3,9,2,6,4,10,18,23,94,206,355,203,72,20
Beta_1.8,u_288,30,99,125,138,30,12,3,0,2,0,1,2,1,0,1,2,0,0,1,1,0,0,1,0,0,1,0,1,0,1,5,2,3,0,0,2,2,1,2,4,1,2,2,1,1,2,5,5,1,2,1,3,1,5,4,4,1,5,9,5,4,10,10,27,77,218,370,197,90,23
Beta_1.8,u_289,36,80,132,144,24,11,1,0,2,2,0,1,0,0,1,1,0,0,0,2,5,0,0,2,3,0,1,1,1,1,3,0,1,0,0,0,0,3,2,3,4,5,1,0,0,2,1,0,3,4,4,1,3,2,4,4,8,5,8,8,3,4,14,40,64,230,416,203,59,10
Beta_1.8,u_290,29,89,105,129,35,7,5,3,1,5,0,1,2,2,2,0,0,2,1,0,1,3,0,0,0,1,0,2,0,0,0,0,2,2,0,0,2,0,3,2,4,0,3,2,1,0,3,1,6,4,7,6,1,5,1,2,6,5,5,6,16,13,18,19,71,244,368,179,76,6
Beta_1.8,u_291,25,103,130,117,35,13,4,3,0,2,3,1,0,1,1,2,1,1,0,0,0,1,1,0,1,3,0,0,0,0,0,1,0,1,0,0,2,0,2,3,1,3,5,0,1,4,1,4,4,1,3,5,3,2,9,3,4,9,6,11,10,18,11,22,57,169,373,217,73,20
Beta_1.8,u_292,24,108,111,140,36,19,4,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,2,2,2,3,0,0,2,3,6,0,3,1,3,2,0,1,4,0,2,5,3,2,4,5,2,3,4,5,2,5,5,7,10,12,62,186,377,236,64,20
Beta_1.8,u_293,28,101,98,160,28,7,2,2,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,3,0,1,1,0,1,0,1,2,0,0,0,3,5,3,5,3,3,2,2,1,1,3,2,1,5,4,2,3,0,3,3,9,7,4,10,18,11,30,64,203,352,205,71,14
Beta_1.8,u_294,22,92,123,169,34,9,4,3,2,3,0,1,1,0,1,0,3,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,5,1,4,6,3,1,5,1,1,4,5,8,1,6,7,5,2,3,6,8,3,11,10,15,15,24,70,223,360,210,68,7
Beta_1.8,u_295,29,105,116,153,36,12,5,5,2,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,4,1,0,0,3,2,0,2,4,3,4,2,6,5,7,4,5,7,5,4,11,10,7,7,16,25,37,64,217,326,188,57,10
Beta_1.8,u_296,33,113,132,143,27,6,8,1,0,0,0,0,0,0,0,1,1,1,1,2,0,2,0,1,1,0,0,0,1,0,0,1,3,0,0,1,3,3,2,2,0,1,3,0,3,0,1,2,1,0,3,4,3,2,4,5,6,7,8,7,15,7,11,37,86,179,331,190,93,14
Beta_1.8,u_297,27,107,121,151,28,7,2,3,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,2,3,1,0,0,1,7,4,0,0,7,0,4,1,0,3,0,1,4,0,1,2,8,6,4,3,4,3,7,11,7,7,19,64,210,355,201,100,16
Beta_1.8,u_298,21,101,130,137,35,7,3,2,3,1,0,2,1,0,1,2,0,0,1,0,2,1,1,1,2,0,1,0,1,0,0,0,2,3,0,0,0,7,1,3,2,0,0,2,0,2,3,3,3,0,4,4,0,4,3,5,7,6,2,5,10,5,9,20,58,196,410,223,82,13
Beta_1.8,u_299,26,90,118,134,40,7,5,4,2,3,1,0,1,2,2,0,1,1,0,1,0,0,1,0,1,2,3,1,0,0,0,2,1,0,0,0,2,1,1,2,1,0,0,3,6,2,6,5,1,0,4,1,3,5,1,6,3,5,11,9,6,9,16,25,71,195,396,207,68,15
Beta_1.8,u_300,23,113,101,116,45,13,9,2,2,1,0,1,2,1,1,2,2,0,0,0,0,0,1,3,1,0,0,0,2,2,0,2,0,1,0,0,1,3,0,0,1,2,7,2,1,1,4,4,6,1,2,4,2,4,5,10,7,4,7,5,10,11,15,22,59,185,442,198,85,12
Beta_1.8,u_301,31,115,93,147,29,14,3,0,0,0,2,2,1,2,0,0,1,0,0,1,2,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,1,3,2,4,2,2,2,0,2,3,0,0,6,1,2,4,4,7,4,6,3,8,9,3,6,13,13,20,57,237,354,235,65,3
Beta_1.8,u_302,29,100,113,141,47,5,0,2,1,0,1,0,0,3,0,2,1,2,0,0,0,4,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,2,3,3,2,2,0,0,1,0,0,4,4,4,2,3,4,5,2,5,5,2,3,8,9,14,19,35,70,213,365,174,82,23
Beta_1.8,u_303,31,85,132,151,39,18,10,2,0,1,3,0,0,0,1,0,0,1,0,1,0,1,0,2,1,0,1,2,1,0,1,2,0,0,0,0,3,4,0,4,5,8,4,0,1,0,1,3,4,4,2,5,6,2,2,1,6,9,11,14,12,19,13,30,66,180,363,219,71,18
Beta_1.8,u_304,29,105,117,161,44,11,3,3,4,2,2,1,1,1,0,1,1,2,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,4,0,1,2,0,6,1,5,2,0,4,5,6,9,3,3,5,2,4,8,11,12,9,13,13,38,67,198,342,206,78,15
Beta_1.8,u_305,22,114,105,187,43,6,2,5,4,0,1,2,1,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,2,0,1,0,1,1,0,0,2,5,3,2,2,2,0,0,3,0,0,3,2,2,1,2,4,9,3,6,9,7,5,7,9,18,16,24,63,198,357,199,78,10
Beta_1.8,u_306,18,109,121,162,48,8,7,4,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,2,2,1,0,0,5,1,2,3,5,2,0,1,2,2,1,1,1,1,3,6,1,0,0,6,3,5,6,10,7,5,11,20,68,239,313,210,105,4
Beta_1.8,u_307,23,108,125,126,37,15,5,2,4,0,3,1,3,1,1,1,0,0,0,0,1,0,1,2,2,0,0,2,0,0,2,3,1,0,0,0,2,2,3,3,0,2,1,1,1,5,1,3,4,2,1,1,3,3,3,8,2,10,5,2,6,11,23,25,65,192,394,213,107,17
Beta_1.8,u_308,26,103,116,148,33,7,2,2,0,1,1,3,0,3,1,0,1,0,0,1,0,1,2,1,0,1,0,1,0,0,3,0,1,2,0,0,0,1,5,1,3,6,4,3,1,0,0,2,1,2,10,1,6,2,4,8,2,5,10,11,15,10,11,28,65,224,413,196,72,3
Beta_1.8,u_309,21,112,111,134,56,14,4,2,0,0,2,2,1,1,2,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,2,1,1,0,5,2,3,2,6,4,3,2,3,1,9,5,5,6,6,5,7,7,7,4,6,24,25,73,253,382,186,71,6
Beta_1.8,u_310,32,127,100,123,42,13,4,1,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,1,3,1,1,0,1,1,0,5,0,4,1,5,2,2,1,2,2,2,0,3,6,8,5,8,8,7,3,4,4,14,14,22,24,87,179,391,203,79,6
Beta_1.8,u_311,27,102,118,143,40,12,7,2,2,0,0,0,1,0,1,0,0,3,1,1,0,2,2,0,2,1,0,0,0,0,2,0,0,1,0,0,1,6,5,3,0,4,2,2,2,3,4,5,1,3,4,3,5,2,7,6,10,12,7,3,11,16,17,31,95,166,380,210,94,10
Beta_1.8,u_312,19,109,110,168,53,9,4,3,3,4,0,4,1,1,0,0,2,0,0,0,1,2,0,0,0,0,2,0,1,1,3,0,2,1,0,0,2,2,8,2,2,1,2,0,1,4,4,4,5,2,2,3,11,6,5,5,8,13,5,10,8,10,15,30,67,190,381,185,96,9
Beta_1.8,u_313,20,94,131,178,45,13,2,3,2,3,2,1,4,0,1,2,1,0,0,2,2,2,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,2,2,0,1,2,2,2,1,1,3,7,8,7,2,3,2,5,1,10,8,7,3,6,11,9,12,24,70,235,356,194,82,9
Beta_1.8,u_314,30,89,113,165,56,8,5,5,2,2,1,3,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,2,0,2,0,1,0,2,2,1,0,2,0,2,2,0,4,3,1,2,1,1,4,5,3,2,7,5,12,18,17,5,4,12,26,86,219,318,214,68,8
Beta_1.8,u_315,18,99,132,144,26,10,6,3,2,0,1,2,0,0,2,0,1,0,0,1,0,1,1,0,2,0,1,3,0,1,0,1,3,1,0,0,0,2,5,3,1,2,3,1,0,1,1,0,1,2,0,0,4,5,3,4,2,11,3,9,7,7,20,29,73,201,403,170,90,15
Beta_1.8,u_316,23,104,124,131,49,9,2,2,3,1,0,1,0,2,1,2,2,1,0,0,1,0,2,1,2,2,0,3,1,1,0,1,2,1,0,0,3,1,3,2,2,3,0,4,3,1,2,1,2,1,3,1,4,2,4,5,1,2,1,4,10,11,11,30,86,220,385,229,78,13
Beta_1.8,u_317,18,117,102,151,34,14,3,1,1,0,1,3,1,2,3,0,0,2,0,3,1,1,0,1,1,0,1,1,0,1,2,2,0,1,0,0,1,2,3,1,2,4,9,2,0,1,0,0,1,3,3,1,4,4,3,9,9,7,15,7,12,13,21,26,68,241,388,233,69,8
Beta_1.8,u_318,28,97,116,147,42,12,4,3,1,1,3,1,2,0,0,2,1,0,0,0,3,1,0,2,1,1,0,0,0,2,1,0,1,0,0,0,2,3,1,1,1,2,2,4,2,5,3,2,3,1,2,5,1,12,6,5,3,6,5,7,15,14,15,24,63,222,408,218,57,10
Beta_1.8,u_319,29,108,121,117,34,13,1,0,2,2,1,2,0,3,0,1,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,2,1,0,0,0,5,2,3,0,2,0,1,3,1,1,2,2,5,4,8,4,4,3,6,10,8,5,4,6,11,19,26,67,174,395,225,80,5
Beta_1.8,u_320,21,133,89,137,46,7,3,1,0,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,1,1,1,2,1,1,1,0,1,0,0,0,2,5,2,2,3,0,0,3,4,4,6,1,1,3,3,5,3,4,2,5,9,3,7,11,9,12,17,24,70,179,406,185,61,11
Beta_1.8,u_321,24,101,114,162,39,7,2,3,4,0,0,0,0,2,0,2,1,1,2,0,0,2,0,0,2,0,2,0,2,1,0,1,3,0,0,0,0,4,6,2,4,5,2,2,3,3,4,2,2,1,4,4,5,3,5,8,4,8,4,8,8,9,18,22,69,212,376,192,71,17
Beta_1.8,u_322,25,86,122,190,34,11,4,2,5,2,2,1,0,2,0,2,0,1,1,1,0,1,0,3,1,1,0,0,0,1,2,1,1,0,0,0,0,1,3,6,3,1,1,1,3,4,2,4,5,5,5,9,5,6,5,2,2,7,5,5,5,13,9,22,72,209,344,217,61,9
