Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B1_47,B1_48,B1_49,B1_50,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46,B2_47,B2_48,B2_49,B2_50
Beta_1.0,u_064,31,130,100,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,2,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,2,2,1,3,33,310,294,54
Beta_1.0,u_065,22,159,93,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,2,1,3,2,0,0,1,2,1,1,4,17,348,277,43
Beta_1.0,u_066,28,147,117,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,2,0,2,1,1,2,2,2,5,30,384,215,31
Beta_1.0,u_067,42,129,134,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,0,1,2,3,0,2,0,0,0,0,0,2,1,0,1,2,1,6,46,375,193,22
Beta_1.0,u_068,36,110,111,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,1,5,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,5,1,0,1,1,0,0,2,0,0,1,3,1,0,1,1,3,41,352,210,41
Beta_1.0,u_069,40,120,112,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,1,0,0,0,0,0,2,1,1,1,1,0,1,0,1,1,2,0,0,0,3,1,1,2,1,2,5,50,339,239,33
Beta_1.0,u_070,39,119,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,2,2,0,1,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,3,2,0,1,1,1,0,3,3,1,0,1,1,0,4,4,55,291,285,31
Beta_1.0,u_071,37,155,119,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,2,2,1,0,2,0,0,2,0,0,0,0,0,1,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,2,0,0,5,6,0,0,0,3,6,59,267,329,15
Beta_1.0,u_072,22,165,130,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,2,0,2,2,0,1,1,0,3,4,0,1,0,1,2,0,0,1,3,0,0,0,0,3,1,0,0,0,0,0,0,2,0,1,0,1,0,0,9,52,289,307,31
Beta_1.0,u_073,19,144,158,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,4,1,1,2,0,2,0,1,1,0,0,3,4,1,1,1,3,1,1,0,1,0,1,1,2,4,1,0,1,1,6,35,321,266,44
Beta_1.0,u_074,32,115,166,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,3,1,3,1,2,1,3,3,2,0,2,1,1,1,5,2,1,1,6,2,1,0,6,45,324,237,51
Beta_1.0,u_075,38,107,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,1,1,1,0,1,2,0,2,3,0,5,2,1,3,2,0,2,1,0,12,45,296,238,33
Beta_1.0,u_076,25,120,145,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,2,1,0,0,1,0,1,1,0,1,0,0,4,4,13,40,285,235,48
Beta_1.0,u_077,30,127,128,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,5,0,0,1,0,0,0,0,1,2,0,1,0,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,2,1,3,28,299,276,52
Beta_1.0,u_078,34,128,96,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,2,0,2,7,35,326,300,49
Beta_1.0,u_079,27,146,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,5,1,1,0,3,1,1,0,3,6,28,370,280,12
Beta_1.0,u_080,28,143,124,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,3,0,0,1,2,1,3,0,2,5,35,391,234,5
Beta_1.0,u_081,22,130,122,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,1,1,0,1,1,0,0,2,0,0,1,2,3,0,0,0,0,3,0,1,0,2,0,1,4,40,371,195,48
Beta_1.0,u_082,31,108,120,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,1,0,0,0,2,2,1,1,0,2,0,0,4,2,0,1,0,0,0,1,0,0,2,3,2,0,5,47,342,242,20
Beta_1.0,u_083,33,117,109,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,3,1,0,0,0,2,0,1,1,1,4,2,0,0,1,0,5,1,1,1,5,47,318,271,18
Beta_1.0,u_084,39,126,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,5,1,2,0,1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4,2,4,0,1,1,1,2,1,3,4,62,292,293,48
Beta_1.0,u_085,31,171,116,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,0,0,0,3,2,0,1,2,0,0,1,0,0,0,0,0,2,2,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,10,66,268,306,30
Beta_1.0,u_086,17,165,143,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,4,1,1,2,1,1,0,1,0,0,3,4,1,1,0,2,1,0,0,1,1,0,0,0,2,0,2,0,0,1,0,1,1,1,0,0,0,1,5,51,301,292,54
Beta_1.0,u_087,22,147,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,5,1,1,0,2,0,2,0,0,1,0,0,5,4,1,1,0,4,0,1,1,1,3,0,0,2,4,0,2,7,53,331,245,53
Beta_1.0,u_088,35,109,164,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,4,5,1,1,3,0,3,1,1,1,0,3,6,2,0,6,0,0,5,43,341,237,35
Beta_1.0,u_089,29,109,150,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,3,0,1,1,0,0,2,0,0,2,1,0,3,0,5,1,2,1,2,2,1,2,6,47,295,257,30
Beta_1.0,u_090,38,122,147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,1,0,0,0,1,0,0,1,0,3,11,38,310,242,50
Beta_1.0,u_091,33,121,118,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,3,2,1,4,35,292,298,45
Beta_1.0,u_092,36,141,102,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,2,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,0,0,0,0,3,0,0,1,1,0,1,1,4,34,342,310,18
Beta_1.0,u_093,21,155,108,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,4,0,3,0,1,1,2,0,4,30,376,250,11
Beta_1.0,u_094,22,155,121,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,1,4,0,0,0,1,0,0,0,1,2,0,0,2,1,1,1,1,0,2,1,9,43,376,236,24
Beta_1.0,u_095,24,131,128,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,8,0,2,0,0,0,2,0,0,2,0,4,0,2,1,0,1,1,0,0,0,9,43,365,226,36
Beta_1.0,u_096,27,138,117,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,1,0,0,3,0,2,3,0,0,0,2,0,3,0,3,4,41,347,246,33
Beta_1.0,u_097,30,130,113,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,3,0,0,2,0,4,3,4,7,46,326,257,28
Beta_1.0,u_098,32,152,127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,1,4,0,2,2,2,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,1,1,0,1,2,0,3,0,5,59,293,303,32
Beta_1.0,u_099,24,183,131,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,2,2,0,0,0,0,5,0,0,2,0,3,0,1,0,1,0,0,3,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10,56,293,311,42
Beta_1.0,u_100,16,156,154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,2,1,2,1,2,0,1,0,0,0,2,4,0,0,0,3,0,3,0,2,0,0,0,0,2,1,2,1,0,0,2,0,1,1,0,1,9,44,325,294,38
Beta_1.0,u_101,36,132,164,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,0,0,2,0,2,0,2,0,0,1,4,4,0,1,0,3,2,5,1,0,0,3,2,2,1,2,46,348,267,25
Beta_1.0,u_102,34,109,162,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,1,3,1,1,2,1,3,0,1,2,1,5,2,1,4,1,8,45,327,257,21
Beta_1.0,u_103,25,117,157,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,1,0,2,1,0,0,1,0,0,1,1,1,1,0,3,1,0,2,3,1,2,3,0,12,43,308,276,37
Beta_1.0,u_104,28,118,153,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2,1,0,1,0,0,0,1,0,0,1,5,6,37,304,285,18
Beta_1.0,u_105,34,130,133,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0,3,5,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,4,2,1,2,2,45,310,293,47
Beta_1.0,u_106,29,150,105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,3,0,0,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,2,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,2,4,29,370,293,12
Beta_1.0,u_107,26,152,125,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,3,0,1,4,0,1,0,2,2,3,3,34,390,239,28
Beta_1.0,u_108,17,154,129,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,0,3,1,0,0,0,0,2,1,1,1,0,0,2,0,0,2,0,3,7,39,384,212,40
Beta_1.0,u_109,19,141,122,3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,2,0,0,0,1,1,0,2,2,7,3,1,1,0,0,0,1,4,49,362,229,25
Beta_1.0,u_110,28,126,124,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,2,1,1,0,0,1,2,0,1,1,1,1,2,1,1,3,15,38,362,230,26
Beta_1.0,u_111,30,142,131,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,5,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,1,0,0,2,0,1,2,0,2,1,3,2,3,41,336,258,36
Beta_1.0,u_112,36,146,125,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,3,0,3,1,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,1,1,1,1,0,1,4,53,296,320,28
Beta_1.0,u_113,33,164,139,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,3,1,2,3,0,0,1,0,4,0,0,0,2,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,15,45,295,337,14
Beta_1.0,u_114,28,149,154,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,3,0,1,1,3,0,1,0,0,1,4,0,0,0,0,3,0,0,2,2,0,0,0,1,3,1,2,0,0,3,1,0,0,4,6,41,335,281,30
Beta_1.0,u_115,29,119,172,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,1,3,0,2,2,0,3,1,1,0,0,2,4,0,0,3,4,0,0,3,2,0,1,2,2,10,41,353,293,15
Beta_1.0,u_116,24,118,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,2,1,3,1,2,0,1,1,4,1,1,2,1,3,2,0,0,7,0,0,4,5,49,330,258,23
Beta_1.0,u_117,27,116,153,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,1,0,0,0,2,0,0,1,2,0,0,0,3,0,3,0,0,4,1,2,2,10,42,309,276,18
Beta_1.0,u_118,32,116,150,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,2,0,0,1,1,1,3,7,30,322,277,16
Beta_1.0,u_119,30,142,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,2,0,0,1,0,2,1,3,2,1,5,33,336,277,45
Beta_1.0,u_120,21,181,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,2,3,0,0,0,1,0,0,2,1,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,1,1,0,1,1,0,2,0,0,2,8,31,385,269,23
Beta_1.0,u_121,20,167,117,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,4,1,0,0,1,1,0,1,0,1,1,2,1,2,1,1,1,2,5,33,386,244,25
Beta_1.0,u_122,14,157,127,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,0,0,3,2,1,1,1,0,0,1,3,1,1,1,0,2,3,3,45,390,227,15
Beta_1.0,u_123,22,131,131,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,2,1,0,1,1,0,0,2,1,2,1,1,2,7,0,0,0,0,5,49,379,209,29
Beta_1.0,u_124,27,140,136,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,1,0,3,0,0,0,0,1,2,1,2,1,1,0,0,2,1,9,37,362,242,32
Beta_1.0,u_125,44,127,124,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,0,1,1,0,5,0,0,0,4,4,52,331,291,25
Beta_1.0,u_126,36,150,131,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,0,2,3,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,2,2,0,0,1,1,1,7,52,303,332,10
