Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32
Beta_1.85,M560,113,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,18,9,7,5,5,4,4,4,3,3,3,4,3,3,3,3,4,4,4,4,5,9,189,0,0,0,0,0
Beta_1.85,M561,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,6,6,4,4,3,3,4,2,3,3,3,3,2,3,3,3,3,4,3,6,5,7,187,0,0,0,0,0
Beta_1.85,M562,103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,4,3,4,3,2,3,2,3,3,2,2,3,3,2,3,3,4,4,4,5,7,191,0,0,0,0,0
Beta_1.85,M563,107,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,3,3,2,3,2,2,3,2,2,2,3,3,3,3,2,3,4,4,5,7,192,0,0,0,0,0
Beta_1.85,M564,96,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,3,2,3,2,2,2,3,2,3,2,2,3,2,3,2,3,4,3,5,7,197,0,0,0,0,0
Beta_1.85,M565,102,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,2,3,2,3,2,2,2,2,2,2,3,2,2,3,3,3,4,5,7,195,0,0,0,0,0
Beta_1.85,M566,85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,4,4,7,200,0,0,0,0,0
Beta_1.85,M567,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,4,3,5,7,205,0,0,0,0,0
Beta_1.85,M568,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,2,2,2,2,1,2,2,2,3,2,2,3,3,3,4,5,6,212,0,0,0,0,0
Beta_1.85,M569,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,3,2,3,4,3,5,7,210,0,0,0,0,0
Beta_1.85,M570,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,2,2,2,2,1,3,2,2,2,3,3,3,4,5,7,212,0,0,0,0,0
Beta_1.85,M571,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,2,2,2,2,3,2,3,3,3,4,5,7,213,0,0,0,0,0
Beta_1.85,M572,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,2,2,3,3,3,3,4,5,7,180,0,0,0,0,0
Beta_1.85,M573,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,3,3,2,4,3,4,5,7,209,0,0,0,0,0
Beta_1.85,M574,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,2,3,3,4,3,4,5,29,154,0,0,0,0,0
Beta_1.85,M575,73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,3,3,3,3,5,24,8,141,0,0,0,0,0
Beta_1.85,M576,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,3,3,3,22,4,5,8,139,0,0,0,0,0
Beta_1.85,M577,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,20,3,4,3,4,6,7,132,0,0,0,0,0
Beta_1.85,M578,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,2,3,3,3,4,4,6,7,127,0,0,0,0,0
Beta_1.85,M579,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,2,3,3,3,3,4,4,6,7,170,0,0,0,0,0
Beta_1.85,M580,68,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,4,3,4,4,6,8,202,0,0,0,0,0
Beta_1.85,M581,70,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,4,5,5,8,225,0,0,0,0,0
Beta_1.85,M582,69,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,6,8,237,0,0,0,0,0
Beta_1.85,M583,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,5,6,8,238,0,0,0,0,0
Beta_1.85,M584,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,6,8,235,0,0,0,0,0
Beta_1.85,M585,67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,6,8,239,0,0,0,0,0
Beta_1.85,M586,66,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,6,9,246,0,0,0,0,0
Beta_1.85,M587,62,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,7,8,249,0,0,0,0,0
Beta_1.85,M588,50,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,6,9,253,0,0,0,0,0
Beta_1.85,M589,58,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,9,240,0,0,0,0,0
Beta_1.85,M590,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,10,240,0,0,0,0,0
Beta_1.85,M591,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,21,39,205,0,0,0,0,0
Beta_1.85,M592,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,15,15,196,0,0,0,0,0
Beta_1.85,M593,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,10,10,10,11,192,0,0,0,0,0
Beta_1.85,M594,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,8,7,7,7,7,8,10,194,0,0,0,0,0
Beta_1.85,M595,101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,10,7,7,5,6,5,5,6,5,6,7,9,195,0,0,0,0,0
Beta_1.85,M596,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,9,7,6,5,5,4,5,4,4,4,4,5,4,6,6,8,183,0,0,0,0,0
Beta_1.85,M597,109,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,11,7,6,5,5,4,4,4,3,4,3,4,3,4,4,4,4,4,6,8,184,0,0,0,0,0
Beta_1.85,M598,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,9,7,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,7,7,182,0,0,0,0,0
Beta_1.85,M599,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,4,4,4,3,3,3,3,2,3,3,2,3,3,3,3,3,3,5,4,5,7,189,0,0,0,0,0
Beta_1.85,M600,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,3,3,3,2,3,2,3,2,3,2,2,3,3,2,4,3,4,4,5,7,186,0,0,0,0,0
Beta_1.90,M300,165,34,57,42,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,5,20,12,13,21,25,94,42,66,60,50,30,74,69,15,17,18,18,27,90,255,36,9,23,0,0,0,0
Beta_1.90,M301,166,40,57,35,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,1,2,1,14,27,23,20,90,48,65,57,58,29,67,75,25,12,20,19,24,78,239,57,14,9,0,0,0,0
Beta_1.90,M302,170,37,52,37,30,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,1,2,1,10,46,30,84,54,63,57,64,29,58,77,39,16,17,21,18,34,243,96,5,6,0,0,0,0
Beta_1.90,M303,172,36,52,38,24,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,2,1,1,23,56,96,58,65,50,62,34,34,89,57,16,18,18,15,26,228,78,23,7,0,0,0,0
Beta_1.90,M304,171,28,53,31,29,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,1,0,3,18,40,79,95,63,48,70,34,20,94,68,15,19,23,12,21,200,96,11,6,0,0,0,0
Beta_1.90,M305,182,34,51,38,35,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,2,1,0,1,2,21,43,77,64,67,69,73,41,20,88,75,25,22,19,17,22,179,123,0,14,0,0,0,0
Beta_1.90,M306,179,32,47,32,37,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,1,3,5,3,18,38,75,68,62,44,74,75,20,79,85,31,22,21,18,20,158,129,8,31,0,0,0,0
Beta_1.90,M307,171,42,41,44,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,2,3,1,1,1,4,16,39,74,71,61,48,60,63,34,90,82,26,31,17,16,21,147,122,24,13,0,0,0,0
Beta_1.90,M308,170,60,22,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,1,5,16,38,75,66,58,53,55,65,27,59,122,25,33,27,16,19,99,153,94,3,0,0,0,0
Beta_1.90,M309,165,69,24,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,3,2,1,1,1,1,2,13,36,73,69,56,56,48,69,26,25,126,49,46,38,16,16,53,208,99,1,0,0,0,0
Beta_1.90,M310,166,57,30,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,1,1,1,1,3,16,39,71,63,60,58,45,77,22,24,110,58,34,36,26,14,82,182,76,0,0,0,0,0
Beta_1.90,M311,149,62,30,39,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,4,8,17,41,70,68,43,74,40,80,31,27,94,77,25,30,34,33,28,133,125,0,0,0,0,0
Beta_1.90,M312,146,63,27,45,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,13,18,42,68,71,38,77,38,72,42,23,89,77,23,33,31,25,28,104,148,0,0,0,0,0
Beta_1.90,M313,143,67,29,45,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,32,41,69,73,40,76,41,67,50,19,80,98,24,28,28,29,43,119,133,0,0,0,0,0
Beta_1.90,M314,151,67,28,41,18,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1,22,68,71,75,31,77,42,68,59,21,55,118,30,27,44,53,42,86,131,0,0,0,0,0
Beta_1.90,M315,138,63,32,46,21,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,34,70,75,81,23,85,40,66,63,22,26,138,68,42,37,27,26,71,118,0,0,0,0,0
Beta_1.90,M316,127,66,29,41,21,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,54,58,60,86,32,75,48,40,89,41,48,134,51,28,22,27,22,65,121,0,0,0,0,0
Beta_1.90,M317,135,67,36,48,36,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,56,59,49,80,43,93,60,51,74,47,25,117,62,31,20,20,23,55,121,0,0,0,0,0
Beta_1.90,M318,134,73,41,55,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,2,70,73,58,93,39,66,69,40,58,59,24,93,87,28,20,21,25,47,122,0,0,0,0,0
Beta_1.90,M319,119,73,55,44,21,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,13,6,16,49,70,56,75,47,50,70,43,57,65,31,56,121,31,22,20,25,41,118,0,0,0,0,0
Beta_1.90,M320,123,91,47,44,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,9,2,3,14,33,76,49,79,50,49,65,41,45,79,34,35,131,54,26,22,21,34,125,0,0,0,0,0
Beta_1.90,M321,119,88,51,31,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,10,0,0,0,1,15,27,88,43,77,55,44,63,45,36,64,63,40,128,57,26,22,21,31,125,0,0,0,0,0
Beta_1.90,M322,127,75,53,38,23,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,0,0,0,16,25,88,38,82,56,24,73,50,38,48,62,48,135,61,31,24,26,30,123,0,0,0,0,0
Beta_1.90,M323,102,86,48,41,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,19,83,49,84,60,24,69,55,39,34,74,38,140,74,35,28,31,25,112,7,0,0,0,0
Beta_1.90,M324,91,86,53,34,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,12,79,55,76,70,22,66,50,42,20,71,42,65,154,40,30,35,24,95,21,0,0,0,0
Beta_1.90,M325,84,92,54,48,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,11,79,59,71,71,22,59,44,60,18,50,57,43,123,81,33,26,19,83,31,0,0,0,0
Beta_1.90,M326,84,94,43,47,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,72,68,70,74,29,61,40,57,21,37,64,38,124,83,43,51,5,63,42,0,0,0,0
Beta_1.90,M327,79,96,49,52,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,68,74,73,76,35,55,43,53,28,29,70,40,124,89,54,57,4,48,53,0,0,0,0
Beta_1.90,M328,87,100,45,55,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15,65,75,69,79,44,55,46,42,34,21,59,55,113,112,54,41,4,34,75,0,0,0,0
Beta_1.90,M329,81,108,48,50,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,12,65,77,70,74,46,60,48,46,28,24,46,64,95,144,51,58,4,19,83,0,0,0,0
Beta_1.90,M330,72,101,54,47,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,15,12,62,82,60,77,49,56,57,54,18,41,42,78,53,136,93,57,5,19,80,0,0,0,0
Beta_1.90,M331,71,101,55,42,1,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,39,1,13,27,66,85,58,70,58,35,87,53,21,31,30,59,61,123,115,52,5,15,66,0,0,0,0
Beta_1.90,M332,80,93,54,38,14,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,1,4,38,11,30,62,93,58,75,62,23,89,48,26,13,40,45,76,101,135,56,5,15,57,0,0,0,0
Beta_1.90,M333,87,84,50,43,18,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,1,3,4,56,30,70,89,53,64,65,22,79,57,31,13,28,43,66,102,155,61,4,13,48,0,0,0,0
Beta_1.90,M334,107,62,57,40,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,12,5,3,11,37,88,90,53,61,68,24,76,56,36,11,15,39,68,98,162,73,5,13,40,0,0,0,0
Beta_1.90,M335,150,28,51,45,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,14,1,1,1,2,8,15,72,124,57,63,68,25,73,65,41,13,16,16,73,109,145,102,5,11,34,0,0,0,0
Beta_1.90,M336,151,17,59,49,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,2,1,1,2,2,7,13,65,104,81,78,74,29,71,60,49,12,18,16,34,91,170,121,5,11,30,0,0,0,0
Beta_1.90,M337,158,19,52,46,29,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,1,2,1,1,2,7,17,73,105,63,68,109,30,63,67,54,21,16,15,18,89,172,140,6,8,29,0,0,0,0
Beta_1.90,M338,155,23,61,47,33,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3,2,1,1,2,4,2,23,71,107,54,61,71,55,67,83,61,23,17,16,17,46,178,184,5,9,24,0,0,0,0
Beta_1.90,M339,159,21,63,41,35,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,2,1,2,23,69,110,55,59,72,51,32,127,67,21,22,16,17,14,124,242,13,10,14,0,0,0,0
Beta_1.90,M340,165,27,63,40,35,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,1,3,1,1,25,65,116,48,66,68,57,27,82,95,40,30,19,18,12,85,242,48,11,6,0,0,0,0
Beta_1.90,M341,167,28,62,49,26,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,3,0,1,1,2,27,63,119,33,74,59,62,28,74,67,47,51,22,15,21,56,231,85,1,4,0,0,0,0
Beta_1.90,M342,178,29,65,48,29,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,6,2,1,1,1,1,7,33,51,111,48,72,57,67,29,70,74,40,39,55,17,19,26,237,60,27,7,0,0,0,0
Beta_1.90,M343,173,32,66,53,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,2,1,0,2,5,39,39,104,55,76,54,69,31,62,69,48,23,44,47,15,18,223,74,17,5,0,0,0,0
Beta_1.90,M344,173,31,63,49,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,2,1,1,1,2,1,48,34,95,68,75,50,72,35,59,74,53,25,27,40,36,15,202,96,1,13,0,0,0,0
Beta_1.90,M345,170,30,66,44,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,3,2,1,1,1,1,1,42,47,94,68,72,47,63,50,23,98,64,19,20,24,24,28,157,136,0,26,0,0,0,0
Beta_1.90,M346,153,27,59,49,28,0,1,5,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,1,1,1,1,2,1,70,41,100,74,70,46,69,56,22,96,77,14,23,22,22,23,138,160,8,42,0,0,0,0
Beta_1.90,M347,157,40,56,45,32,3,21,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,1,1,2,12,74,39,90,78,75,45,61,75,19,87,92,16,20,23,20,44,115,124,78,1,0,0,0,0
Beta_1.90,M348,150,38,57,51,29,13,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,2,17,69,40,84,71,82,54,52,91,19,81,88,13,20,36,27,61,76,129,82,0,0,0,0,0
Beta_1.90,M349,149,44,54,66,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,5,18,77,36,87,67,76,54,56,89,28,74,99,34,22,23,50,35,48,157,82,0,0,0,0,0
Beta_1.90,M350,147,48,52,46,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,9,13,78,32,78,65,76,58,50,91,43,52,108,51,33,34,32,45,36,137,98,0,0,0,0,0
Beta_1.90,M351,150,70,38,45,33,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,12,11,60,49,78,69,74,56,38,86,66,42,128,62,31,39,34,27,21,91,110,0,0,0,0,0
Beta_1.90,M352,142,88,23,45,33,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,11,50,66,76,71,68,73,39,76,73,44,132,73,28,25,19,23,18,71,114,0,0,0,0,0
Beta_1.90,M353,139,89,21,48,35,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,3,9,49,96,83,73,62,77,43,76,73,50,113,76,21,20,20,18,19,66,115,0,0,0,0,0
Beta_1.90,M354,138,91,26,48,33,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,14,9,11,47,99,86,82,44,84,35,56,71,32,113,94,17,23,20,20,18,63,109,0,0,0,0,0
Beta_1.90,M355,157,74,27,46,41,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,4,19,10,11,44,87,71,78,26,96,40,51,66,36,89,127,29,24,19,19,19,56,108,0,0,0,0,0
Beta_1.90,M356,156,76,23,47,35,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,14,1,1,1,6,34,84,77,81,23,90,40,44,59,49,37,148,62,25,19,19,17,49,114,0,0,0,0,0
