Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10
Beta_2.10,M466,299,137,0,0,0,0,0,0,0,0,0,119,411,585,218,93,31,28,16,19
Beta_2.10,M467,308,145,0,0,0,0,0,0,0,0,0,112,430,558,224,97,27,21,11,18
Beta_2.10,M468,297,145,1,0,0,1,0,0,0,0,0,120,435,539,230,104,34,18,11,17
Beta_2.10,M469,319,169,4,0,1,0,0,0,0,0,0,120,472,518,244,108,39,19,11,16
Beta_2.10,M470,310,164,0,4,0,0,0,0,0,0,0,102,468,537,249,117,43,21,10,15
Beta_2.10,M471,323,162,1,2,1,0,0,0,0,0,2,91,460,526,262,108,50,19,9,15
Beta_2.10,M472,317,163,1,0,2,1,0,0,0,0,2,85,464,523,274,111,50,19,10,15
Beta_2.10,M473,315,160,0,0,0,1,1,0,0,0,3,84,458,519,292,103,49,4,17,15
Beta_2.10,M474,334,168,4,0,0,0,1,1,0,0,6,70,476,536,288,105,48,2,13,15
Beta_2.10,M475,354,157,2,2,0,0,0,0,1,0,10,66,472,526,307,108,40,5,3,15
Beta_2.10,M476,347,164,1,4,0,0,0,0,1,0,12,69,454,511,290,127,44,13,0,5
Beta_2.10,M477,354,167,0,1,4,0,0,0,0,0,18,63,465,507,294,135,54,13,0,0
Beta_2.10,M478,350,154,0,0,2,3,0,0,0,0,19,61,473,501,255,168,62,14,0,0
Beta_2.10,M479,358,171,0,0,1,1,0,0,0,0,16,70,483,493,256,164,60,22,0,0
Beta_2.10,M480,342,181,1,0,0,1,1,0,0,0,14,64,490,463,226,198,56,26,0,0
Beta_2.10,M481,334,188,0,1,0,0,1,0,0,0,12,65,498,483,181,231,56,28,0,0
Beta_2.10,M482,357,186,1,0,1,0,0,0,0,0,12,65,499,477,160,226,54,30,2,0
Beta_2.10,M483,352,183,0,1,1,0,0,0,0,0,13,71,514,485,139,213,72,32,6,0
Beta_2.10,M484,339,189,0,1,0,1,0,0,0,0,15,68,562,492,126,186,100,39,9,0
Beta_2.10,M485,340,185,1,0,0,0,0,0,0,0,16,61,564,503,119,149,124,43,14,0
Beta_2.10,M486,350,191,0,1,0,0,0,0,0,0,21,63,578,519,120,112,149,45,21,0
Beta_2.10,M487,336,194,1,0,0,0,0,0,0,0,29,72,579,529,113,95,162,50,28,0
Beta_2.10,M488,339,195,1,0,0,0,0,0,0,0,32,91,570,553,132,83,147,60,37,0
Beta_2.10,M489,332,178,1,1,0,0,0,0,0,0,27,95,532,576,156,67,78,101,46,0
Beta_2.10,M490,321,185,1,1,1,0,0,0,0,0,32,101,530,572,166,28,71,92,52,6
Beta_2.10,M491,344,193,0,1,2,0,0,0,0,0,38,115,549,564,159,30,59,85,73,11
Beta_2.10,M492,331,195,0,1,0,2,0,0,0,0,26,129,532,531,169,43,42,59,107,17
Beta_2.10,M493,330,195,0,0,1,0,1,0,0,0,25,129,539,519,183,50,32,74,97,31
Beta_2.10,M494,307,184,1,0,0,1,0,1,0,0,22,114,549,506,193,63,54,68,77,43
Beta_2.10,M495,316,191,1,0,0,0,0,0,1,0,12,137,518,514,207,93,43,61,38,81
Beta_2.10,M496,317,184,0,0,0,0,0,0,1,0,7,139,522,505,238,91,40,54,44,84
Beta_2.10,M497,340,192,2,0,0,0,0,0,0,1,7,141,512,548,222,103,40,41,45,72
Beta_2.10,M498,305,179,3,0,0,0,0,0,0,1,4,142,524,543,219,90,51,32,40,59
Beta_2.10,M499,330,189,3,0,0,0,0,0,0,0,6,136,520,560,213,99,50,47,22,65
Beta_2.10,M500,315,188,0,0,0,0,0,0,0,0,11,138,527,576,199,101,42,65,63,22
Beta_2.10,M501,321,207,0,0,0,0,0,0,0,0,3,125,541,535,235,108,44,78,66,10
Beta_2.10,M502,312,202,0,0,0,0,0,0,0,0,4,122,548,525,230,121,62,64,27,33
Beta_2.10,M503,276,188,3,0,0,0,0,0,0,0,5,113,554,544,237,141,54,30,24,31
Beta_2.10,M504,288,201,2,2,0,0,0,0,0,0,9,109,548,572,256,111,41,30,32,27
Beta_2.10,M505,290,199,1,2,2,0,0,0,0,0,7,116,528,578,226,101,43,43,31,26
Beta_2.10,M506,289,204,1,1,1,2,0,0,0,0,6,120,500,555,218,101,44,38,30,23
Beta_2.10,M507,277,217,0,0,2,0,1,0,0,0,10,112,507,559,236,100,47,26,23,22
Beta_2.10,M508,278,210,0,0,0,0,1,0,0,0,9,107,514,542,249,100,40,20,16,21
Beta_2.10,M509,257,207,3,0,0,0,0,0,0,0,8,101,512,521,274,98,41,14,13,20
Beta_2.10,M510,260,217,0,2,0,0,0,0,0,0,7,106,526,515,254,112,47,15,13,19
Beta_2.10,M511,256,212,1,1,1,0,0,0,0,0,6,102,509,483,246,128,46,13,12,18
Beta_2.10,M512,261,231,1,1,1,1,0,0,0,0,5,107,512,469,238,134,49,28,11,17
Beta_2.10,M513,267,232,0,1,1,1,1,0,0,0,6,118,518,447,252,123,39,26,10,16
Beta_2.10,M514,259,221,1,0,2,0,2,0,0,0,5,118,538,428,237,133,32,20,11,14
Beta_2.10,M515,263,239,1,0,0,2,0,0,0,0,10,111,570,439,237,124,37,18,10,14
Beta_2.10,M516,246,226,0,1,0,0,1,0,0,0,7,114,571,453,242,118,53,13,10,13
Beta_2.10,M517,257,226,1,0,1,0,0,1,0,0,7,106,567,470,241,111,67,2,15,13
Beta_2.10,M518,253,223,2,0,0,1,0,0,1,0,8,102,571,490,237,120,65,2,9,13
Beta_2.10,M519,263,223,2,1,0,0,1,0,1,0,10,116,548,497,243,146,41,1,1,9
Beta_2.10,M520,263,217,1,1,1,0,0,0,0,0,8,96,560,553,211,162,23,2,0,0
Beta_2.10,M521,280,223,1,1,2,0,0,0,0,0,9,101,584,524,188,144,40,4,0,0
Beta_2.10,M522,266,213,1,0,1,1,0,0,0,0,10,121,590,481,186,114,70,6,0,0
Beta_2.10,M523,307,220,1,0,1,0,1,0,0,0,25,117,572,461,202,92,90,7,0,0
Beta_2.10,M524,283,227,0,0,0,0,0,0,0,0,25,102,565,463,221,82,110,5,0,0
Beta_2.10,M525,304,221,0,0,0,0,0,0,0,0,19,104,573,448,231,91,108,8,0,0
Beta_2.10,M526,289,215,1,0,0,0,0,0,0,0,12,117,575,432,236,109,109,11,0,0
Beta_2.10,M527,290,217,3,0,0,0,0,0,0,0,11,125,583,408,255,83,118,16,0,0
Beta_2.10,M528,300,223,3,0,0,0,0,0,0,0,11,125,579,392,274,105,104,29,0,0
Beta_2.10,M529,284,223,2,1,0,0,0,0,0,0,14,123,605,382,284,95,96,36,1,0
Beta_2.10,M530,293,226,2,0,0,0,0,0,0,0,14,138,618,362,288,102,81,45,5,0
Beta_2.10,M531,280,233,0,0,0,0,0,0,0,0,13,132,629,372,272,100,77,55,9,0
Beta_2.10,M532,298,231,0,0,0,0,0,0,0,0,16,131,641,377,255,113,69,71,16,0
Beta_2.10,M533,273,235,3,0,0,0,0,0,0,0,20,130,639,375,242,127,68,60,24,0
Beta_2.10,M534,270,231,1,2,0,0,0,0,0,0,24,117,650,399,252,121,77,50,33,0
Beta_2.10,M535,266,245,0,2,1,0,0,0,0,0,29,118,655,407,247,119,68,45,53,0
Beta_2.10,M536,284,254,1,0,1,1,0,0,0,0,26,124,640,422,246,118,65,43,59,4
Beta_2.10,M537,273,252,1,0,0,0,1,0,0,0,27,137,637,429,234,119,71,52,51,8
Beta_2.10,M538,269,260,1,0,0,0,0,1,0,0,27,140,631,422,241,125,56,72,41,20
Beta_2.10,M539,266,250,2,0,0,0,0,0,1,0,31,145,628,409,246,112,54,65,13,50
Beta_2.10,M540,259,254,2,1,0,0,0,0,1,0,26,141,618,431,214,132,44,44,24,48
Beta_2.10,M541,261,255,0,1,1,0,0,0,0,1,19,154,605,428,241,141,43,49,22,43
Beta_2.10,M542,265,265,3,1,0,1,0,0,0,0,11,179,587,439,223,148,38,44,30,42
Beta_2.10,M543,255,259,2,1,1,0,1,0,0,0,3,201,582,453,168,170,48,38,34,33
Beta_2.10,M544,259,247,0,2,1,1,1,0,0,0,5,196,581,474,145,162,63,37,46,0
Beta_2.10,M545,249,258,0,0,2,1,0,1,0,0,6,178,605,467,140,145,71,52,29,4
Beta_2.10,M546,261,251,0,0,0,3,0,0,0,0,4,168,624,471,136,130,67,52,13,6
Beta_2.10,M547,253,250,1,0,0,0,2,0,0,0,2,165,621,484,137,124,66,29,23,9
Beta_2.10,M548,260,240,1,1,0,0,0,0,0,0,6,173,633,499,181,93,56,27,20,28
Beta_2.10,M549,254,242,1,1,0,0,0,0,0,0,6,170,645,473,193,80,51,35,19,26
Beta_2.10,M550,244,245,0,1,1,0,0,0,0,0,14,149,630,497,195,74,66,27,17,24
Beta_2.10,M551,228,244,0,0,1,0,0,0,0,0,9,152,602,485,180,75,65,17,17,22
Beta_2.10,M552,204,250,2,0,0,1,0,0,0,0,4,171,587,472,191,85,45,22,16,21
Beta_2.10,M553,217,259,1,0,0,0,1,0,0,0,17,179,589,416,219,81,37,22,15,19
Beta_2.10,M554,202,267,0,1,0,0,0,0,0,0,18,174,587,403,248,87,36,17,14,19
Beta_2.10,M555,204,257,2,0,1,0,0,0,0,0,16,171,567,384,272,90,37,17,13,18
Beta_2.10,M556,198,263,2,1,0,1,0,0,0,0,12,178,564,368,317,70,32,18,12,16
Beta_2.10,M557,195,279,1,0,1,0,1,0,0,0,5,178,572,366,296,78,22,17,11,15
Beta_2.10,M558,198,262,2,1,0,1,0,0,0,0,5,170,578,340,303,67,24,21,10,15
Beta_2.10,M559,189,276,1,1,0,0,1,0,0,0,2,187,568,337,316,64,23,16,10,13
Beta_2.10,M560,190,266,1,1,0,0,0,1,0,0,4,186,588,310,287,90,23,1,17,12
Beta_2.10,M561,188,273,0,0,0,0,0,0,1,0,9,184,579,299,302,99,31,1,11,12
Beta_2.10,M562,203,275,2,0,0,0,0,0,1,0,8,171,594,315,293,110,42,0,0,11
Beta_2.10,M563,201,259,0,2,0,0,0,0,0,0,8,171,612,337,286,128,41,0,0,4
Beta_2.10,M564,211,269,1,2,0,0,0,0,0,0,9,159,640,318,274,133,43,0,0,0
Beta_2.10,M565,231,266,0,1,2,0,0,0,0,0,11,166,646,297,287,148,46,0,0,0
Beta_2.10,M566,219,281,1,1,0,0,0,0,0,0,28,148,665,314,271,170,50,0,0,0
Beta_2.10,M567,225,283,0,1,1,0,0,0,0,0,31,132,675,328,258,165,58,0,0,0
Beta_2.10,M568,231,281,2,1,0,0,0,0,0,0,29,153,669,328,225,186,71,0,0,0
Beta_2.10,M569,235,259,0,0,0,0,0,0,0,0,31,145,684,314,243,188,83,0,0,0
Beta_2.10,M570,212,263,1,0,0,0,0,0,0,0,21,149,684,299,271,157,113,2,0,0
Beta_2.10,M571,221,253,2,0,0,0,0,0,0,0,17,183,688,292,285,123,140,4,0,0
Beta_2.10,M572,221,254,4,0,0,0,0,0,0,0,15,183,692,266,285,113,134,9,0,0
Beta_2.10,M573,215,250,5,0,0,0,0,0,0,0,14,209,710,264,221,133,119,20,0,0
Beta_2.10,M574,222,253,0,1,0,0,0,0,0,0,10,222,681,303,176,173,107,42,0,0
Beta_2.10,M575,224,262,2,0,1,0,0,0,0,0,12,227,680,320,157,154,92,71,0,0
Beta_2.10,M576,216,261,5,0,0,1,0,0,0,0,14,217,708,345,154,148,81,72,2,0
Beta_2.10,M577,209,267,1,4,0,1,0,0,0,0,10,210,698,356,154,132,60,63,6,0
Beta_2.10,M578,213,247,0,2,3,0,0,0,0,0,9,210,668,357,225,72,75,66,13,0
Beta_2.10,M579,214,271,0,0,2,3,0,0,0,0,9,213,665,414,208,48,74,50,29,0
Beta_2.10,M580,224,263,0,0,0,1,3,0,0,0,12,229,634,395,182,64,62,29,39,0
Beta_2.10,M581,205,263,2,0,0,0,1,1,0,0,17,247,592,414,166,82,36,27,40,0
Beta_2.10,M582,221,278,1,1,0,0,0,2,0,0,21,228,592,398,188,95,37,17,33,2
Beta_2.10,M583,199,285,0,0,1,0,0,0,1,0,17,238,591,359,203,92,34,23,24,13
Beta_2.10,M584,209,280,1,0,0,1,0,0,0,1,9,229,602,356,194,111,35,24,9,24
Beta_2.10,M585,192,282,0,0,0,1,0,0,0,1,7,234,609,335,231,90,36,23,10,22
Beta_2.10,M586,186,265,2,0,0,0,0,0,0,0,13,204,631,324,242,95,34,19,8,20
Beta_2.10,M587,172,286,2,1,0,0,0,0,0,0,9,200,636,316,225,100,32,15,13,13
Beta_2.10,M588,172,288,0,1,1,0,0,0,0,0,5,204,633,321,234,99,35,14,22,0
Beta_2.10,M589,170,284,2,1,0,1,0,0,0,0,6,209,636,309,217,96,50,20,8,0
Beta_2.10,M590,170,299,1,0,1,0,1,0,0,0,7,216,624,327,180,105,77,14,1,1
Beta_2.10,M591,184,277,1,0,0,0,1,0,0,0,10,203,645,338,158,83,55,26,0,3
Beta_2.10,M592,179,278,1,0,0,0,0,0,0,0,5,205,645,354,189,88,41,30,10,5
Beta_2.10,M593,190,268,0,2,0,0,0,0,0,0,7,208,646,330,222,74,41,18,20,11
Beta_2.10,M594,182,276,2,0,1,0,0,0,0,0,13,184,666,313,211,75,53,26,18,25
Beta_2.10,M595,177,300,2,0,1,0,0,0,0,0,3,174,667,308,211,76,62,23,18,23
Beta_2.10,M596,164,263,2,0,0,0,0,0,0,0,4,182,659,304,220,68,67,19,17,22
Beta_2.10,M597,169,281,2,1,0,0,0,0,0,0,4,181,642,325,220,87,61,17,16,20
Beta_2.10,M598,163,278,2,0,1,0,0,0,0,0,5,183,620,330,244,106,51,17,14,20
Beta_2.10,M599,174,280,0,2,0,1,0,0,0,0,6,188,620,320,262,111,41,18,14,18
Beta_2.10,M600,156,280,2,0,2,0,0,0,0,0,9,202,611,293,287,124,34,16,13,17
Beta_2.15,M300,407,77,0,0,0,1,0,0,0,1,18,58,325,300,335,290,83,47,48,25
Beta_2.15,M301,407,80,0,0,0,1,0,0,0,0,19,52,319,308,357,262,88,47,48,32
Beta_2.15,M302,397,74,4,0,0,0,1,0,0,0,12,53,332,323,345,263,77,49,51,37
Beta_2.15,M303,404,81,2,3,0,0,0,0,0,0,10,70,338,293,355,268,61,60,49,44
Beta_2.15,M304,408,94,0,3,2,0,0,0,0,0,26,50,329,313,349,269,52,57,52,50
Beta_2.15,M305,408,95,1,0,2,2,0,0,0,0,24,54,320,326,332,280,52,52,46,57
Beta_2.15,M306,382,110,1,0,0,1,2,0,0,0,10,64,333,343,335,276,41,42,53,66
Beta_2.15,M307,415,92,0,0,0,0,1,2,0,0,9,52,340,352,347,275,33,38,45,75
Beta_2.15,M308,398,100,0,0,0,0,0,0,1,0,7,52,310,365,343,269,39,31,48,89
Beta_2.15,M309,415,94,0,0,0,0,0,0,1,0,8,52,309,388,346,253,49,24,44,80
Beta_2.15,M310,394,95,0,0,0,0,0,0,0,1,6,48,314,385,355,235,42,21,36,102
Beta_2.15,M311,425,96,2,0,0,0,0,0,0,1,14,44,314,386,352,219,42,20,28,98
Beta_2.15,M312,411,90,0,1,0,0,0,0,0,0,21,42,309,383,370,220,41,17,18,74
Beta_2.15,M313,415,98,0,1,0,0,0,0,0,0,21,37,302,360,390,224,37,17,4,49
Beta_2.15,M314,432,95,0,0,1,0,0,0,0,0,26,41,312,342,415,221,41,16,4,46
Beta_2.15,M315,415,88,0,0,0,0,0,0,0,0,23,50,312,344,411,219,36,14,44,4
Beta_2.15,M316,408,104,1,0,0,0,0,0,0,0,19,51,310,342,413,213,39,49,3,3
Beta_2.15,M317,386,112,0,1,0,0,0,0,0,0,11,55,311,354,396,238,83,13,0,3
Beta_2.15,M318,407,113,1,1,0,0,0,0,0,0,5,36,336,357,430,244,54,7,0,2
Beta_2.15,M319,394,126,1,0,1,0,0,0,0,0,2,33,369,374,402,238,59,16,0,2
Beta_2.15,M320,410,116,1,1,0,1,0,0,0,0,19,39,346,376,400,241,61,15,8,3
Beta_2.15,M321,402,116,0,1,1,0,0,0,0,0,21,36,340,365,413,226,61,14,12,11
Beta_2.15,M322,397,116,1,0,1,1,0,0,0,0,20,37,345,363,402,223,65,15,12,23
Beta_2.15,M323,386,103,1,0,0,1,0,0,0,0,20,42,347,356,392,224,67,15,10,21
Beta_2.15,M324,380,112,0,1,0,0,0,0,0,0,23,39,338,357,390,238,60,15,10,18
Beta_2.15,M325,393,103,0,0,1,0,0,0,0,0,20,51,335,358,370,253,56,17,8,17
Beta_2.15,M326,378,99,1,0,0,0,0,0,0,0,26,49,334,350,364,265,57,16,9,14
Beta_2.15,M327,421,101,0,1,0,0,0,0,0,0,34,57,336,347,355,269,64,18,8,12
Beta_2.15,M328,416,97,0,0,1,0,0,0,0,0,31,68,330,355,338,282,77,22,8,11
Beta_2.15,M329,402,91,1,0,0,1,0,0,0,0,31,78,327,352,336,282,85,23,7,10
Beta_2.15,M330,418,101,0,1,0,0,1,0,0,0,29,80,332,354,343,282,89,26,7,9
Beta_2.15,M331,406,85,0,0,1,0,0,0,0,0,27,98,334,351,347,290,78,26,7,8
Beta_2.15,M332,418,89,0,0,0,1,0,0,0,0,23,99,332,333,379,262,75,29,7,7
Beta_2.15,M333,431,99,0,0,0,1,0,0,0,0,27,80,344,355,364,263,80,35,8,9
Beta_2.15,M334,415,75,2,0,0,0,0,0,0,0,29,97,346,329,366,267,82,37,10,11
Beta_2.15,M335,416,77,1,1,0,0,0,0,0,0,42,98,337,340,374,277,80,43,10,12
Beta_2.15,M336,426,84,1,2,0,0,0,0,0,0,49,93,335,347,360,300,68,54,13,12
Beta_2.15,M337,423,80,1,1,2,0,0,0,0,0,48,96,338,358,346,305,73,52,16,13
Beta_2.15,M338,430,89,0,1,0,2,0,0,0,0,35,85,337,378,335,310,72,53,17,14
Beta_2.15,M339,413,91,0,0,1,0,2,0,0,0,31,77,334,392,332,299,77,52,23,14
Beta_2.15,M340,441,83,1,0,0,1,0,0,0,0,28,70,329,424,337,297,53,54,32,15
Beta_2.15,M341,432,84,2,0,0,0,1,0,0,0,26,68,331,422,353,281,55,47,40,16
Beta_2.15,M342,430,93,2,0,0,0,0,1,0,0,22,64,317,436,351,277,54,39,39,19
Beta_2.15,M343,430,93,3,1,0,0,0,0,1,0,19,68,340,413,364,273,58,40,33,20
Beta_2.15,M344,432,91,1,0,0,0,0,0,0,1,14,77,339,408,382,267,66,39,36,14
Beta_2.15,M345,456,99,0,0,0,0,0,0,0,1,20,69,339,400,377,256,68,46,40,0
Beta_2.15,M346,458,109,0,0,0,0,0,0,0,0,19,59,334,401,361,237,70,49,41,5
Beta_2.15,M347,443,102,0,0,0,0,0,0,0,0,14,54,348,403,349,242,70,47,44,11
Beta_2.15,M348,443,97,4,0,0,0,0,0,0,0,9,38,349,406,340,234,74,54,46,16
Beta_2.15,M349,458,97,3,1,0,0,0,0,0,0,10,30,381,395,341,247,61,57,48,23
Beta_2.15,M350,437,96,1,2,1,0,0,0,0,0,7,30,374,409,341,245,61,61,50,30
Beta_2.15,M351,442,92,1,0,2,1,0,0,0,0,8,24,389,418,355,221,49,63,53,38
Beta_2.15,M352,453,97,1,0,0,2,1,0,0,0,7,24,405,416,363,192,46,62,52,48
Beta_2.15,M353,434,107,0,0,0,0,0,1,0,0,10,37,388,425,364,189,40,55,59,61
Beta_2.15,M354,429,101,0,0,0,0,0,1,0,0,12,32,384,425,360,168,42,43,58,65
Beta_2.15,M355,420,101,0,0,0,0,0,0,1,0,10,35,392,428,363,170,36,33,64,77
Beta_2.15,M356,450,107,0,0,0,0,0,0,0,1,4,43,390,440,366,166,39,26,55,93
Beta_2.15,M357,428,97,0,0,0,0,0,0,0,1,3,41,380,431,364,176,32,22,44,89
Beta_2.15,M358,421,101,1,0,0,0,0,0,0,0,2,41,364,434,369,164,29,20,34,82
Beta_2.15,M359,423,99,2,0,0,0,0,0,0,0,1,53,369,439,374,150,39,19,23,76
Beta_2.15,M360,429,99,1,1,0,0,0,0,0,0,1,58,367,441,374,152,37,19,3,60
Beta_2.15,M361,430,109,0,1,1,0,0,0,0,0,3,56,366,429,389,157,24,18,48,9
Beta_2.15,M362,425,103,0,0,1,1,0,0,0,0,4,40,379,449,395,150,26,58,3,5
Beta_2.15,M363,422,121,0,0,0,1,1,0,0,0,1,33,383,440,411,142,63,13,4,3
Beta_2.15,M364,429,120,0,0,0,1,0,0,0,0,5,35,372,448,454,160,19,7,1,2
Beta_2.15,M365,435,116,1,0,0,0,0,0,0,0,10,35,387,452,418,176,20,7,2,1
Beta_2.15,M366,428,115,1,0,0,0,0,0,0,0,10,62,362,456,393,188,29,5,2,2
Beta_2.15,M367,418,122,0,1,0,0,0,0,0,0,17,64,372,461,399,191,28,10,0,1
Beta_2.15,M368,402,135,0,0,1,0,0,0,0,0,14,59,372,464,391,199,34,10,7,2
Beta_2.15,M369,420,130,0,0,0,1,0,0,0,0,13,59,366,485,366,210,33,10,12,13
Beta_2.15,M370,387,134,0,0,0,1,0,0,0,0,10,66,341,513,348,236,41,9,11,22
Beta_2.15,M371,401,120,2,1,0,0,0,0,0,0,9,70,355,497,353,227,48,9,10,19
Beta_2.15,M372,397,113,2,0,0,0,0,0,0,0,9,65,347,516,352,230,50,7,9,17
Beta_2.15,M373,396,118,1,2,0,0,0,0,0,0,10,72,360,494,384,216,49,7,8,15
Beta_2.15,M374,406,109,3,0,2,0,0,0,0,0,12,84,351,491,393,226,46,7,8,13
Beta_2.15,M375,400,119,0,0,0,1,0,0,0,0,18,81,345,486,399,239,46,9,7,12
Beta_2.15,M376,418,110,0,0,0,0,0,0,0,0,20,84,347,471,386,224,42,19,7,10
Beta_2.15,M377,419,106,0,0,0,0,0,0,0,0,23,89,344,453,384,229,49,19,6,9
Beta_2.15,M378,431,91,1,0,0,0,0,0,0,0,20,99,351,465,375,225,64,15,6,8
Beta_2.15,M379,434,82,1,1,0,0,0,0,0,0,16,108,352,462,365,218,66,14,7,7
Beta_2.15,M380,424,79,1,0,1,0,0,0,0,0,17,101,341,499,350,248,56,17,7,6
Beta_2.15,M381,446,84,0,1,1,0,0,0,0,0,16,92,356,492,357,217,55,20,7,10
Beta_2.15,M382,420,94,0,0,1,0,0,0,0,0,15,93,363,491,366,227,54,27,6,11
Beta_2.15,M383,449,84,1,0,0,1,0,0,0,0,16,94,386,485,364,220,54,33,6,11
Beta_2.15,M384,454,97,0,1,0,0,1,0,0,0,16,101,382,477,362,218,53,31,7,12
Beta_2.15,M385,432,90,0,0,1,0,0,0,0,0,17,111,372,478,350,207,60,33,8,12
Beta_2.15,M386,448,85,0,0,0,1,0,0,0,0,23,108,388,491,331,211,51,34,16,13
Beta_2.15,M387,443,88,0,0,0,0,1,0,0,0,28,108,391,504,313,224,55,29,19,13
Beta_2.15,M388,440,88,0,0,0,0,0,1,0,0,38,98,400,496,309,231,54,33,15,14
Beta_2.15,M389,437,100,0,0,0,0,0,0,1,0,32,105,388,513,320,207,62,37,10,15
Beta_2.15,M390,460,104,2,0,0,0,0,0,0,1,26,102,396,509,316,190,80,36,12,8
Beta_2.15,M391,429,104,1,1,0,0,0,0,0,1,25,108,397,528,313,184,94,41,17,0
Beta_2.15,M392,450,107,0,1,1,0,0,0,0,0,24,86,426,536,312,180,87,44,23,0
Beta_2.15,M393,439,104,0,0,2,0,0,0,0,0,19,78,442,507,335,157,94,48,29,0
Beta_2.15,M394,466,111,1,0,0,2,0,0,0,0,22,69,434,528,347,142,95,51,37,0
Beta_2.15,M395,444,106,3,0,0,0,1,0,0,0,19,65,445,556,332,135,82,62,42,3
Beta_2.15,M396,467,112,1,2,0,0,0,0,0,0,16,80,421,549,339,141,69,70,45,9
Beta_2.15,M397,468,109,0,2,1,0,0,0,0,0,28,65,420,546,333,134,57,75,50,15
Beta_2.15,M398,468,105,0,0,1,1,0,0,0,0,23,63,427,529,339,135,49,78,56,23
Beta_2.15,M399,476,120,0,0,1,0,1,0,0,0,12,68,430,537,343,128,40,75,65,34
Beta_2.15,M400,456,112,0,0,0,1,0,1,0,0,9,71,441,557,345,126,37,61,72,44
Beta_2.15,M401,453,121,1,0,0,0,0,0,1,0,10,70,428,577,347,105,35,47,72,59
Beta_2.15,M402,458,117,1,0,0,0,0,0,0,1,8,64,440,576,355,108,28,35,46,80
Beta_2.15,M403,457,129,0,1,0,0,0,0,0,1,7,62,431,580,347,108,24,27,41,102
Beta_2.15,M404,437,139,0,0,1,0,0,0,0,0,11,57,420,587,347,112,23,25,38,137
Beta_2.15,M405,431,132,0,0,0,0,0,0,0,0,5,60,420,597,316,156,20,25,66,111
Beta_2.15,M406,448,144,1,0,1,0,0,0,0,0,6,58,418,569,321,181,19,38,64,94
Beta_2.15,M407,444,138,2,1,0,0,0,0,0,0,9,62,396,600,294,161,54,50,90,26
Beta_2.15,M408,441,140,1,2,0,0,0,0,0,0,6,72,372,589,287,202,63,97,11,13
Beta_2.15,M409,432,156,0,1,1,0,0,0,0,0,1,91,377,646,273,210,109,19,7,11
Beta_2.15,M410,431,134,1,0,1,1,0,0,0,0,0,103,390,640,301,191,40,16,6,7
Beta_2.15,M411,428,147,1,0,0,0,1,0,0,0,0,108,399,657,239,202,33,11,2,3
Beta_2.15,M412,416,150,0,1,0,0,0,0,0,0,0,145,385,647,251,175,24,15,1,2
Beta_2.15,M413,421,148,1,0,1,0,0,0,0,0,5,111,379,635,268,166,23,7,1,1
Beta_2.15,M414,384,146,1,1,0,1,0,0,0,0,5,134,376,629,273,160,22,4,2,1
Beta_2.15,M415,389,143,1,2,0,0,0,0,0,0,8,153,372,621,273,142,23,11,0,1
Beta_2.15,M416,389,149,0,1,1,0,0,0,0,0,7,153,374,609,276,153,28,11,4,2
Beta_2.15,M417,396,145,0,0,1,0,0,0,0,0,10,163,373,624,261,163,23,10,12,7
Beta_2.15,M418,386,138,0,0,0,1,0,0,0,0,12,170,382,611,267,164,24,10,10,22
Beta_2.15,M419,384,134,0,0,0,0,0,0,0,0,16,178,372,605,278,160,22,8,10,18
Beta_2.15,M420,404,121,1,0,0,0,0,0,0,0,21,174,355,635,287,164,28,8,8,17
Beta_2.15,M421,391,118,0,1,0,0,0,0,0,0,30,171,358,628,298,154,35,6,8,14
Beta_2.15,M422,411,119,1,1,0,0,0,0,0,0,37,173,365,599,328,155,24,7,7,12
Beta_2.15,M423,411,106,1,0,1,0,0,0,0,0,37,170,369,571,359,162,22,7,7,10
Beta_2.15,M424,426,106,0,1,0,1,0,0,0,0,35,175,374,574,386,144,29,5,7,8
Beta_2.15,M425,417,114,1,0,1,0,0,0,0,0,29,170,374,578,388,145,37,8,7,7
Beta_2.15,M426,439,111,1,0,0,1,0,0,0,0,31,166,386,577,389,143,41,8,6,7
Beta_2.15,M427,439,109,0,1,0,0,1,0,0,0,39,178,383,561,399,144,39,9,6,6
Beta_2.15,M428,445,118,2,0,1,0,0,0,0,0,40,170,407,552,396,166,34,15,6,7
Beta_2.15,M429,469,128,1,1,0,1,0,0,0,0,38,158,409,545,384,176,40,12,6,9
Beta_2.15,M430,458,129,0,1,1,0,0,0,0,0,22,152,447,542,384,173,50,13,6,9
Beta_2.15,M431,463,127,0,0,1,1,0,0,0,0,22,146,461,557,387,143,51,15,7,9
Beta_2.15,M432,461,121,1,0,0,0,1,0,0,0,17,144,465,574,385,141,53,10,13,9
Beta_2.15,M433,466,128,2,0,0,0,0,1,0,0,16,142,444,572,398,154,56,9,10,11
Beta_2.15,M434,464,126,0,1,0,0,0,0,1,0,18,138,431,578,371,180,63,12,2,13
Beta_2.15,M435,448,140,0,0,1,0,0,0,1,0,24,125,445,596,355,150,111,17,0,7
Beta_2.15,M436,459,142,1,0,0,0,0,0,0,1,22,122,455,613,327,160,114,27,0,0
