Folder_name,File_name,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13,B1_14,B1_15,B1_16,B1_17,B1_18,B1_19,B1_20,B1_21,B1_22,B1_23,B1_24,B1_25,B1_26,B1_27,B1_28,B1_29,B1_30,B1_31,B1_32,B1_33,B1_34,B1_35,B1_36,B1_37,B1_38,B1_39,B1_40,B1_41,B1_42,B1_43,B1_44,B1_45,B1_46,B2_1,B2_2,B2_3,B2_4,B2_5,B2_6,B2_7,B2_8,B2_9,B2_10,B2_11,B2_12,B2_13,B2_14,B2_15,B2_16,B2_17,B2_18,B2_19,B2_20,B2_21,B2_22,B2_23,B2_24,B2_25,B2_26,B2_27,B2_28,B2_29,B2_30,B2_31,B2_32,B2_33,B2_34,B2_35,B2_36,B2_37,B2_38,B2_39,B2_40,B2_41,B2_42,B2_43,B2_44,B2_45,B2_46
Beta_2.00,M310,53,52,50,101,30,5,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,25,19,22,40,56,86,102,72,53,52,57,57,55,41,39,27,31,31,19,15,17,17,30,6,4,5,5,6,33,48,0,0,0,0,0
Beta_2.00,M311,54,54,53,106,25,4,7,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,21,27,54,71,98,101,77,67,57,39,45,48,40,31,30,26,33,16,17,15,16,31,9,9,4,4,5,34,40,0,0,0,0,0
Beta_2.00,M312,51,58,61,97,29,6,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,15,3,26,21,25,45,59,90,99,76,78,44,37,46,41,30,30,27,30,28,20,11,13,15,21,20,5,5,4,5,33,31,0,0,0,0,0
Beta_2.00,M313,53,51,59,100,26,8,5,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,5,1,0,3,6,7,6,28,28,23,46,53,91,90,83,70,45,40,39,50,38,24,27,31,25,20,15,14,14,20,27,4,2,4,3,36,20,0,0,0,0,0
Beta_2.00,M314,51,57,56,99,32,7,7,7,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,8,6,3,3,1,1,5,22,22,26,46,49,97,91,90,67,42,40,38,46,35,30,25,26,26,21,13,13,15,18,28,2,3,3,3,36,13,0,0,0,0,0
Beta_2.00,M315,34,56,57,101,29,7,7,9,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,5,2,1,1,1,0,1,3,3,32,23,29,54,50,101,87,90,62,45,41,33,44,42,31,23,26,23,21,17,15,11,17,30,8,2,4,3,33,9,0,0,0,0,0
Beta_2.00,M316,31,61,50,103,31,6,5,11,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,1,1,1,2,3,2,4,7,29,26,35,53,51,103,91,74,66,38,39,38,37,42,36,24,19,24,20,21,9,11,16,21,20,2,3,3,29,7,0,0,0,0,0
Beta_2.00,M317,40,68,42,98,29,6,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,3,3,5,3,4,3,4,7,27,26,33,50,57,112,96,53,66,42,44,42,39,40,39,23,19,17,18,16,14,10,16,21,27,3,3,3,25,4,0,0,0,0,0
Beta_2.00,M318,44,65,44,95,32,8,8,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,3,3,3,3,2,4,4,3,27,28,30,48,62,114,85,52,64,42,37,44,34,39,44,25,17,19,15,15,12,12,14,20,39,2,3,2,20,7,0,0,0,0,0
Beta_2.00,M319,43,69,40,89,36,12,7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,4,4,2,3,3,2,2,4,24,27,32,40,61,123,78,48,61,47,41,37,36,35,39,29,21,16,13,12,15,15,14,21,32,13,2,4,16,5,0,0,0,0,0
Beta_2.00,M320,47,69,36,100,36,10,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,10,6,3,0,2,0,3,0,0,6,24,25,31,47,57,126,73,46,54,52,43,31,42,34,45,28,19,14,16,10,17,13,15,17,26,26,2,3,11,3,0,0,0,0,0
Beta_2.00,M321,49,61,35,96,35,11,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,6,2,1,2,0,2,1,2,0,9,26,27,31,48,56,136,70,42,46,53,43,43,35,35,39,33,19,15,16,15,13,13,14,17,23,37,2,4,4,11,0,0,0,0,0
Beta_2.00,M322,54,67,38,98,36,12,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2,2,1,1,1,1,1,2,11,20,31,32,46,50,143,67,45,43,47,48,39,36,34,38,42,17,18,17,13,12,13,13,18,22,44,3,2,4,9,0,0,0,0,0
Beta_2.00,M323,60,63,30,89,42,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,2,1,1,1,1,2,0,13,19,29,33,45,53,145,56,46,48,37,50,41,33,35,35,43,19,15,23,12,12,12,13,16,24,35,19,3,3,5,0,0,0,0,0
Beta_2.00,M324,44,51,37,90,38,12,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,2,0,2,0,1,2,0,12,18,28,32,47,58,141,60,42,43,44,46,39,40,33,32,44,26,17,17,17,13,12,14,13,23,30,33,4,3,0,0,0,0,0,0
Beta_2.00,M325,49,61,29,88,46,10,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,1,2,0,2,0,1,3,14,14,30,34,52,59,138,64,38,45,41,38,49,36,35,33,30,31,18,14,14,13,15,14,13,21,27,46,0,0,0,0,0,0,0,0
Beta_2.00,M326,55,44,37,83,38,16,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,2,1,1,0,2,1,1,15,16,28,37,57,61,143,55,41,44,41,39,42,41,31,34,37,36,21,18,15,13,12,13,14,19,22,53,2,0,0,0,0,0,0,0
Beta_2.00,M327,57,48,41,86,46,14,11,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,3,1,2,1,1,1,2,18,14,36,34,55,58,154,50,41,51,50,35,37,42,40,31,34,32,19,21,13,12,11,12,14,15,22,46,18,0,0,0,0,0,0,0
Beta_2.00,M328,62,43,38,94,37,14,9,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,2,1,2,3,0,0,4,0,13,19,35,35,60,61,156,36,44,50,50,42,32,45,36,28,33,35,17,20,17,13,10,12,13,16,20,38,37,1,0,0,0,0,0,0
Beta_2.00,M329,57,47,37,99,39,15,10,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,2,1,2,4,1,1,3,2,18,15,38,39,53,65,162,34,41,47,46,50,41,34,31,31,29,41,29,9,20,13,11,12,14,15,20,33,51,1,0,0,0,0,0,0
Beta_2.00,M330,69,41,41,101,48,13,8,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,3,1,2,1,2,1,4,1,13,12,36,36,57,69,159,34,40,42,44,61,39,30,24,32,27,34,27,23,20,13,11,13,14,14,20,27,65,1,0,0,0,0,0,0
Beta_2.00,M331,67,45,41,106,39,13,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,16,2,2,1,1,2,3,4,13,17,36,39,55,74,158,34,34,45,48,67,42,24,25,29,31,35,36,23,14,14,12,15,12,19,22,28,76,1,0,0,0,0,0,0
Beta_2.00,M332,53,39,46,103,49,15,10,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,14,1,2,2,1,4,2,10,24,25,42,60,79,147,36,30,44,48,71,45,27,22,21,30,28,39,27,19,13,14,12,15,14,29,25,55,36,0,0,0,0,0,0
Beta_2.00,M333,58,33,52,97,50,16,7,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1,20,2,1,3,3,1,9,21,23,43,59,85,144,41,26,44,47,70,45,34,19,19,21,31,37,25,20,13,16,12,13,15,22,28,47,56,0,0,0,0,0,0
Beta_2.00,M334,62,44,50,92,53,16,6,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11,21,0,12,13,1,1,4,11,23,31,46,63,86,141,39,32,36,53,66,43,37,20,22,22,17,38,32,21,17,11,17,13,16,16,31,42,73,0,0,0,0,0,0
Beta_2.00,M335,68,35,57,88,59,13,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,17,10,0,8,19,2,9,24,31,43,66,78,144,45,32,33,50,65,41,32,27,30,14,16,18,32,21,18,14,15,12,15,19,27,39,91,0,0,0,0,0,0
Beta_2.00,M336,65,32,65,83,51,16,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,12,10,1,1,27,36,25,45,66,87,141,47,31,32,49,61,53,32,19,28,19,14,16,21,15,19,16,12,15,14,15,21,42,108,0,0,0,0,0,0
Beta_2.00,M337,60,32,67,75,64,17,3,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,9,10,18,22,28,51,73,102,130,51,40,34,42,58,60,28,21,20,24,14,18,25,4,9,22,13,14,12,19,19,35,107,20,0,0,0,0,0
Beta_2.00,M338,59,34,66,74,62,20,4,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,25,29,26,49,65,88,129,62,46,42,47,65,58,33,20,15,18,23,16,29,6,4,5,20,11,14,16,16,31,79,68,0,0,0,0,0
Beta_2.00,M339,64,26,67,66,70,19,4,5,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,14,23,25,54,72,95,129,64,35,30,39,51,73,40,36,42,16,12,24,17,15,3,1,2,16,10,12,15,30,60,102,0,0,0,0,0
Beta_2.00,M340,60,35,71,61,66,20,3,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,22,25,38,69,92,128,68,43,33,48,49,60,36,22,24,24,22,21,49,38,2,0,0,2,7,8,14,21,60,128,0,0,0,0,0
Beta_2.00,M341,62,32,69,56,78,18,6,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,23,23,41,69,91,125,54,38,32,44,55,49,52,29,23,23,12,10,19,41,17,12,22,18,0,2,3,15,53,159,0,0,0,0,0
Beta_2.00,M342,51,38,71,57,78,17,4,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,24,25,41,72,90,124,69,40,29,38,40,47,43,24,38,24,16,15,16,32,8,24,8,10,11,19,28,0,35,175,0,0,0,0,0
Beta_2.00,M343,49,40,73,55,80,18,7,6,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,25,22,42,69,93,118,79,41,34,38,44,41,35,39,22,18,12,8,21,31,18,8,19,7,8,9,11,17,69,109,65,0,0,0,0
Beta_2.00,M344,48,46,90,46,80,17,7,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,28,16,47,67,95,119,82,45,47,29,42,39,40,35,23,21,12,10,10,16,18,2,8,21,15,8,9,10,41,131,100,0,0,0,0
Beta_2.00,M345,50,39,95,46,75,18,6,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,28,29,49,64,96,119,73,58,34,32,41,38,39,27,31,20,15,10,8,11,21,0,1,0,0,18,16,11,37,109,92,0,0,0,0
Beta_2.00,M346,48,43,88,44,84,18,7,10,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,26,31,49,62,102,116,92,47,39,32,39,40,39,28,25,27,18,11,8,14,26,1,0,0,0,0,3,15,34,131,163,0,0,0,0
Beta_2.00,M347,47,55,84,52,78,18,10,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,16,26,33,47,67,102,116,100,44,36,31,40,37,34,35,18,28,22,13,9,9,20,12,0,0,0,0,0,1,91,131,104,0,0,0,0
Beta_2.00,M348,54,44,83,48,87,18,10,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,19,30,26,49,69,108,108,105,52,32,34,38,35,37,28,23,21,24,17,9,8,14,18,0,0,0,33,49,25,37,101,58,0,0,0,0
Beta_2.00,M349,61,42,78,44,84,18,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,21,28,21,53,72,112,110,92,52,37,33,39,41,34,30,26,17,20,19,11,8,12,52,36,27,15,12,10,10,29,74,74,0,0,0,0
Beta_2.00,M350,63,54,71,47,88,21,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,18,28,31,46,69,117,113,82,51,39,31,40,35,35,33,21,24,48,44,40,23,20,39,8,7,6,7,6,7,27,65,17,0,0,0,0
Beta_2.00,M351,55,48,70,50,84,21,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,21,30,28,47,70,120,108,75,59,36,58,49,44,56,39,40,32,27,17,17,21,14,26,17,5,4,5,5,6,24,54,1,0,0,0,0
Beta_2.00,M352,61,56,58,45,87,21,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,22,25,28,72,70,137,121,75,77,47,35,40,44,46,35,35,32,25,16,17,14,18,18,25,3,4,5,4,5,27,43,0,0,0,0,0
Beta_2.00,M353,65,54,61,42,87,26,8,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,10,2,16,30,38,31,50,52,149,100,72,65,55,40,40,43,39,35,27,33,26,18,14,14,15,17,28,3,3,4,4,4,25,31,0,0,0,0,0
Beta_2.00,M354,62,63,55,47,76,22,7,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,15,7,0,1,2,1,23,32,31,54,51,152,87,69,65,56,40,41,39,33,35,29,22,31,24,14,12,13,16,27,8,3,4,3,4,26,24,0,0,0,0,0
Beta_2.00,M355,62,55,54,51,81,25,6,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,1,1,1,3,6,3,4,8,23,35,36,47,54,146,89,58,57,58,48,38,38,45,36,25,25,19,27,15,12,11,16,23,19,2,4,3,3,27,17,0,0,0,0,0
Beta_2.00,M356,57,55,52,52,78,29,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,5,4,0,1,2,3,21,41,37,47,58,143,86,60,57,61,32,49,41,43,35,25,26,20,17,21,17,13,12,20,26,2,3,3,3,24,12,0,0,0,0,0
Beta_2.00,M357,34,45,48,52,83,21,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,1,1,1,1,1,2,7,20,43,35,51,59,136,88,56,53,62,46,46,37,39,32,32,21,17,18,18,16,15,14,18,31,2,3,3,3,21,6,0,0,0,0,0
Beta_2.00,M358,38,57,46,55,88,21,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2,2,2,0,2,2,3,7,19,44,32,48,58,140,92,54,56,57,57,53,37,33,42,31,21,21,17,13,12,13,16,15,23,15,2,3,3,17,6,0,0,0,0,0
Beta_2.00,M359,34,62,43,51,73,24,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,4,2,1,4,9,18,42,34,54,60,140,82,52,53,55,55,56,41,39,35,32,19,19,15,11,11,11,12,14,22,25,2,3,3,14,7,0,0,0,0,0
Beta_2.00,M360,34,58,42,60,92,21,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,5,6,6,4,2,2,3,2,9,20,34,39,52,71,131,79,48,52,51,54,57,48,38,39,33,18,23,14,13,9,13,11,11,23,32,2,3,3,9,8,0,0,0,0,0
Beta_2.00,M361,26,62,34,73,89,16,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,5,4,6,3,2,1,4,11,21,37,40,58,73,132,69,54,50,46,51,63,42,46,42,27,26,19,15,13,9,12,13,14,21,38,2,2,2,4,9,0,0,0,0,0
Beta_2.00,M362,36,53,38,74,92,22,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,5,3,1,5,1,1,1,12,22,41,40,55,79,131,65,56,51,44,48,63,48,64,38,34,20,21,22,11,13,12,11,14,19,27,21,2,2,4,6,0,0,0,0,0
Beta_2.00,M363,41,66,39,78,97,24,5,9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,2,1,1,4,1,1,12,20,42,45,50,83,127,63,44,57,47,47,59,69,38,43,33,33,18,19,14,12,11,15,11,18,23,32,1,3,4,1,0,0,0,0,0
Beta_2.00,M364,52,53,31,81,94,23,4,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,1,4,0,0,6,11,20,38,42,62,87,127,62,40,64,38,46,66,45,52,55,28,37,17,26,20,13,13,10,16,19,23,39,4,2,0,0,0,0,0,0,0
Beta_2.00,M365,40,60,39,76,100,22,4,7,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,1,1,1,1,1,2,9,25,34,48,59,86,129,58,38,56,41,50,66,41,42,54,49,32,20,27,23,13,12,14,13,19,23,40,8,1,0,0,0,0,0,0,0
Beta_2.00,M366,43,52,28,75,110,26,3,6,2,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,2,1,2,2,1,2,10,28,28,50,65,82,137,56,35,45,55,43,66,41,42,49,35,43,29,20,17,16,16,11,12,22,21,30,26,1,0,0,0,0,0,0,0
Beta_2.00,M367,45,53,28,68,112,29,5,5,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,2,3,0,2,1,0,2,8,27,35,48,63,84,139,57,35,44,57,44,60,35,40,36,43,43,32,25,18,13,15,11,13,12,25,25,40,1,0,0,0,0,0,0,0
Beta_2.00,M368,46,46,33,69,111,23,5,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,2,1,2,0,1,1,0,11,25,29,47,67,90,147,51,38,37,45,64,59,39,34,34,33,42,34,22,22,14,13,14,12,14,21,26,48,0,0,0,0,0,0,0,0
Beta_2.00,M369,50,48,35,64,119,20,6,6,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,2,0,1,1,1,8,25,29,52,66,90,146,46,39,42,49,59,54,35,30,35,33,42,32,26,18,15,12,13,14,14,14,27,52,10,0,0,0,0,0,0,0
Beta_2.00,M370,57,39,38,62,119,17,5,6,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,6,2,2,0,2,0,3,0,6,31,21,49,74,91,150,47,37,36,37,56,62,41,29,28,32,36,36,20,26,15,14,12,12,15,15,25,37,32,0,0,0,0,0,0,0
Beta_2.00,M371,60,54,42,64,128,20,7,7,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,11,2,2,1,1,1,2,3,5,32,25,49,66,94,145,45,40,34,43,48,53,54,26,23,31,34,41,20,16,30,15,12,13,13,15,17,40,46,2,0,0,0,0,0,0
Beta_2.00,M372,59,47,38,61,117,21,4,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,3,0,5,2,2,2,3,5,31,31,47,74,89,145,43,39,37,40,44,50,61,20,17,27,28,39,23,22,14,23,15,12,12,15,17,34,61,0,0,0,0,0,0,0
Beta_2.00,M373,56,47,40,61,120,21,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,10,2,2,2,2,1,4,33,28,50,79,101,148,48,37,39,39,40,49,44,47,13,26,27,34,33,20,21,14,13,21,14,14,16,31,73,0,0,0,0,0,0,0
Beta_2.00,M374,68,45,48,64,121,22,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,17,17,1,2,2,0,8,33,24,54,76,100,145,53,37,38,35,40,44,48,38,33,17,18,27,27,19,30,17,14,13,16,22,15,23,58,32,0,0,0,0,0,0
Beta_2.00,M375,65,54,42,67,115,22,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,5,16,22,0,6,5,36,23,56,79,99,149,57,42,43,38,45,38,41,40,33,20,17,23,27,16,18,22,28,17,15,15,19,17,52,54,0,0,0,0,0,0
Beta_2.00,M376,59,45,49,56,118,23,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,9,14,21,11,36,31,53,85,97,146,59,43,41,38,42,41,32,46,27,23,19,22,25,12,19,21,23,22,17,14,18,17,45,72,0,0,0,0,0,0
Beta_2.00,M377,64,50,58,57,111,25,10,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,6,1,7,15,45,40,77,83,105,145,60,50,49,36,45,37,33,41,36,15,22,25,15,17,15,27,17,19,16,18,15,18,38,90,0,0,0,0,0,0
Beta_2.00,M378,66,39,52,63,112,25,14,9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,12,5,37,32,65,99,108,169,71,56,37,45,39,38,31,28,49,18,14,27,22,21,21,8,14,16,17,21,15,19,33,109,0,0,0,0,0,0
